% Ag_d130nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -8.05979019e-22       8.60416420e-22      -8.05979019e-22       8.60416420e-22      -1.59490745e-22       3.59619079e-22
410.00      -9.55586623e-22       1.05532791e-21      -9.55586623e-22       1.05532791e-21      -6.20817781e-22       8.32623758e-22
420.00      -1.04277065e-21       1.20501489e-21      -1.04277065e-21       1.20501489e-21      -6.71427762e-22       1.34599400e-21
430.00      -1.12048375e-21       1.33772507e-21      -1.12048375e-21       1.33772507e-21      -5.57664619e-22       1.74364153e-21
440.00      -1.18802860e-21       1.46315325e-21      -1.18802860e-21       1.46315325e-21      -3.73170187e-22       2.02816166e-21
450.00      -1.25477537e-21       1.59146965e-21      -1.25477537e-21       1.59146965e-21      -1.60332318e-22       2.24946573e-21
460.00      -1.31469469e-21       1.73577182e-21      -1.31469469e-21       1.73577182e-21       9.52389341e-23       2.41139222e-21
470.00      -1.37099290e-21       1.88932288e-21      -1.37099290e-21       1.88932288e-21       3.57228828e-22       2.51718270e-21
480.00      -1.43368823e-21       2.04409682e-21      -1.43368823e-21       2.04409682e-21       6.00897856e-22       2.59595711e-21
490.00      -1.49613526e-21       2.20536102e-21      -1.49613526e-21       2.20536102e-21       8.35544802e-22       2.64142994e-21
500.00      -1.55547869e-21       2.38100257e-21      -1.55547869e-21       2.38100257e-21       1.06827581e-21       2.65171952e-21
510.00      -1.61047981e-21       2.57173217e-21      -1.61047981e-21       2.57173217e-21       1.29168181e-21       2.62929602e-21
520.00      -1.65965021e-21       2.77859856e-21      -1.65965021e-21       2.77859856e-21       1.50057305e-21       2.57856235e-21
530.00      -1.69585411e-21       3.00418301e-21      -1.69585411e-21       3.00418301e-21       1.68868581e-21       2.49942475e-21
540.00      -1.71712240e-21       3.24612916e-21      -1.71712240e-21       3.24612916e-21       1.85160848e-21       2.40156300e-21
550.00      -1.73366113e-21       3.50075665e-21      -1.73366113e-21       3.50075665e-21       1.99481304e-21       2.30200080e-21
560.00      -1.74947495e-21       3.76820420e-21      -1.74947495e-21       3.76820420e-21       2.12340957e-21       2.20510453e-21
570.00      -1.75548547e-21       4.05207900e-21      -1.75548547e-21       4.05207900e-21       2.23627724e-21       2.10596694e-21
580.00      -1.73910106e-21       4.35533303e-21      -1.73910106e-21       4.35533303e-21       2.33076835e-21       2.00144150e-21
590.00      -1.68616229e-21       4.67787018e-21      -1.68616229e-21       4.67787018e-21       2.40447280e-21       1.89186865e-21
600.00      -1.59547725e-21       5.01519974e-21      -1.59547725e-21       5.01519974e-21       2.46110488e-21       1.78268956e-21
610.00      -1.46996655e-21       5.36471619e-21      -1.46996655e-21       5.36471619e-21       2.50580486e-21       1.67774691e-21
620.00      -1.31389012e-21       5.72529877e-21      -1.31389012e-21       5.72529877e-21       2.54325475e-21       1.57875983e-21
630.00      -1.12320319e-21       6.09323923e-21      -1.12320319e-21       6.09323923e-21       2.57426941e-21       1.48569619e-21
640.00      -8.89065731e-22       6.46322590e-21      -8.89065731e-22       6.46322590e-21       2.59839870e-21       1.39748439e-21
650.00      -6.03691440e-22       6.82758415e-21      -6.03691440e-22       6.82758415e-21       2.61576177e-21       1.31381673e-21
660.00      -2.58855365e-22       7.17524452e-21      -2.58855365e-22       7.17524452e-21       2.62631685e-21       1.23423010e-21
670.00       1.45338829e-22       7.49364341e-21       1.45338829e-22       7.49364341e-21       2.63110849e-21       1.15905929e-21
680.00       6.04544834e-22       7.77073194e-21       6.04544834e-22       7.77073194e-21       2.63149675e-21       1.08851145e-21
690.00       1.11134546e-21       7.99409156e-21       1.11134546e-21       7.99409156e-21       2.62837243e-21       1.02262468e-21
700.00       1.65509979e-21       8.15278842e-21       1.65509979e-21       8.15278842e-21       2.62234771e-21       9.61207363e-22
710.00       2.22316561e-21       8.23992978e-21       2.22316561e-21       8.23992978e-21       2.61424551e-21       9.04100874e-22
720.00       2.80150883e-21       8.24987171e-21       2.80150883e-21       8.24987171e-21       2.60421755e-21       8.50805203e-22
730.00       3.37342132e-21       8.18235073e-21       3.37342132e-21       8.18235073e-21       2.59283921e-21       8.01268171e-22
740.00       3.92208782e-21       8.04104687e-21       3.92208782e-21       8.04104687e-21       2.58038141e-21       7.55444246e-22
750.00       4.43228049e-21       7.83430481e-21       4.43228049e-21       7.83430481e-21       2.56720995e-21       7.13212722e-22
760.00       4.89223611e-21       7.57510616e-21       4.89223611e-21       7.57510616e-21       2.55356370e-21       6.74415434e-22
770.00       5.29673780e-21       7.27631393e-21       5.29673780e-21       7.27631393e-21       2.53982037e-21       6.38887774e-22
780.00       5.64510215e-21       6.95077561e-21       5.64510215e-21       6.95077561e-21       2.52600394e-21       6.06067047e-22
790.00       5.93984838e-21       6.60673658e-21       5.93984838e-21       6.60673658e-21       2.51211021e-21       5.75518929e-22
800.00       6.18396130e-21       6.25240152e-21       6.18396130e-21       6.25240152e-21       2.49802758e-21       5.46932858e-22
