% Ag_d130nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -8.94489504e-22       7.99883548e-22      -8.94489504e-22       7.99883548e-22      -1.83487004e-22       3.38408443e-22
410.00      -9.91679387e-22       9.32185889e-22      -9.91679387e-22       9.32185889e-22      -6.04591828e-22       9.03738551e-22
420.00      -1.07224808e-21       1.04559737e-21      -1.07224808e-21       1.04559737e-21      -5.15131093e-22       1.50933948e-21
430.00      -1.15118712e-21       1.15175227e-21      -1.15118712e-21       1.15175227e-21      -2.10757762e-22       1.89964002e-21
440.00      -1.22329544e-21       1.25575701e-21      -1.22329544e-21       1.25575701e-21       1.31080983e-22       2.08444891e-21
450.00      -1.29633403e-21       1.36437295e-21      -1.29633403e-21       1.36437295e-21       4.51325730e-22       2.15900728e-21
460.00      -1.36627857e-21       1.49016109e-21      -1.36627857e-21       1.49016109e-21       7.53379432e-22       2.13756306e-21
470.00      -1.43439947e-21       1.62637399e-21      -1.43439947e-21       1.62637399e-21       1.00302742e-21       2.06371381e-21
480.00      -1.50904283e-21       1.76355116e-21      -1.50904283e-21       1.76355116e-21       1.20500965e-21       1.98464346e-21
490.00      -1.58454444e-21       1.90736112e-21      -1.58454444e-21       1.90736112e-21       1.37000669e-21       1.89417780e-21
500.00      -1.65957631e-21       2.06576961e-21      -1.65957631e-21       2.06576961e-21       1.50730822e-21       1.79039224e-21
510.00      -1.73308237e-21       2.23969411e-21      -1.73308237e-21       2.23969411e-21       1.61875734e-21       1.68024591e-21
520.00      -1.80365003e-21       2.43102056e-21      -1.80365003e-21       2.43102056e-21       1.70699186e-21       1.56865851e-21
530.00      -1.86509119e-21       2.64286375e-21      -1.86509119e-21       2.64286375e-21       1.77219944e-21       1.45726863e-21
540.00      -1.91458924e-21       2.87410560e-21      -1.91458924e-21       2.87410560e-21       1.81833211e-21       1.35156676e-21
550.00      -1.96148235e-21       3.11912352e-21      -1.96148235e-21       3.11912352e-21       1.85579360e-21       1.25689486e-21
560.00      -2.01017752e-21       3.37677999e-21      -2.01017752e-21       3.37677999e-21       1.88894558e-21       1.17239996e-21
570.00      -2.05230163e-21       3.65313963e-21      -2.05230163e-21       3.65313963e-21       1.91547631e-21       1.09438036e-21
580.00      -2.07548656e-21       3.95378735e-21      -2.07548656e-21       3.95378735e-21       1.93318261e-21       1.02073096e-21
590.00      -2.06544058e-21       4.28143479e-21      -2.06544058e-21       4.28143479e-21       1.94117633e-21       9.51312183e-22
600.00      -2.01902362e-21       4.63271855e-21      -2.01902362e-21       4.63271855e-21       1.94264733e-21       8.87062915e-22
610.00      -1.93835531e-21       5.00412979e-21      -1.93835531e-21       5.00412979e-21       1.94108502e-21       8.28028753e-22
620.00      -1.82723828e-21       5.39391825e-21      -1.82723828e-21       5.39391825e-21       1.93893886e-21       7.73913361e-22
630.00      -1.67999634e-21       5.79932937e-21      -1.67999634e-21       5.79932937e-21       1.93627708e-21       7.24171088e-22
640.00      -1.48550062e-21       6.21640169e-21      -1.48550062e-21       6.21640169e-21       1.93234326e-21       6.78185122e-22
650.00      -1.23239274e-21       6.63837184e-21      -1.23239274e-21       6.63837184e-21       1.92681859e-21       6.35572643e-22
660.00      -9.09021388e-22       7.05393914e-21      -9.09021388e-22       7.05393914e-21       1.91944953e-21       5.95971070e-22
670.00      -5.11157134e-22       7.44800238e-21      -5.11157134e-22       7.44800238e-21       1.91065220e-21       5.59236714e-22
680.00      -3.94876167e-23       7.80456603e-21      -3.94876167e-23       7.80456603e-21       1.90091673e-21       5.25197547e-22
690.00       4.99396240e-22       8.10573842e-21       4.99396240e-22       8.10573842e-21       1.89054259e-21       4.93661077e-22
700.00       1.09357112e-21       8.33365643e-21       1.09357112e-21       8.33365643e-21       1.87989330e-21       4.64575854e-22
710.00       1.72761870e-21       8.47571085e-21       1.72761870e-21       8.47571085e-21       1.86903172e-21       4.37696377e-22
720.00       2.38518853e-21       8.52268920e-21       2.38518853e-21       8.52268920e-21       1.85801507e-21       4.12658138e-22
730.00       3.04129787e-21       8.47137716e-21       3.04129787e-21       8.47137716e-21       1.84701629e-21       3.89484492e-22
740.00       3.67212244e-21       8.32477058e-21       3.67212244e-21       8.32477058e-21       1.83612873e-21       3.68105290e-22
750.00       4.25748315e-21       8.09303051e-21       4.25748315e-21       8.09303051e-21       1.82537279e-21       3.48427613e-22
760.00       4.77999229e-21       7.79308658e-21       4.77999229e-21       7.79308658e-21       1.81487337e-21       3.30408547e-22
770.00       5.23099064e-21       7.44562172e-21       5.23099064e-21       7.44562172e-21       1.80481639e-21       3.13929549e-22
780.00       5.61157491e-21       7.06503949e-21       5.61157491e-21       7.06503949e-21       1.79501391e-21       2.98716565e-22
790.00       5.92418175e-21       6.66681943e-21       5.92418175e-21       6.66681943e-21       1.78548958e-21       2.84545039e-22
800.00       6.17453521e-21       6.25990154e-21       6.17453521e-21       6.25990154e-21       1.77608496e-21       2.71243807e-22
