% Ag_d180nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.16957151e-21       7.06704355e-22      -1.16957151e-21       7.06704355e-22       4.68984451e-22       2.74307614e-22
410.00      -1.29621014e-21       9.57763792e-22      -1.29621014e-21       9.57763792e-22       5.27448243e-22       2.13704792e-22
420.00      -8.06912862e-22       1.49789613e-21      -8.06912862e-22       1.49789613e-21       5.43170427e-22       1.86463566e-22
430.00      -7.78417329e-22       6.24501575e-22      -7.78417329e-22       6.24501575e-22       5.54888577e-22       1.69748280e-22
440.00      -1.11483039e-21       6.54705400e-22      -1.11483039e-21       6.54705400e-22       5.64581677e-22       1.59064449e-22
450.00      -1.28119730e-21       7.31949397e-22      -1.28119730e-21       7.31949397e-22       5.73215493e-22       1.50222002e-22
460.00      -1.40714821e-21       8.17298070e-22      -1.40714821e-21       8.17298070e-22       5.78929125e-22       1.42158652e-22
470.00      -1.51496451e-21       9.00985508e-22      -1.51496451e-21       9.00985508e-22       5.83938930e-22       1.35141214e-22
480.00      -1.61546714e-21       9.72825815e-22      -1.61546714e-21       9.72825815e-22       5.90289841e-22       1.28717964e-22
490.00      -1.71225914e-21       1.04221483e-21      -1.71225914e-21       1.04221483e-21       5.96592008e-22       1.22992775e-22
500.00      -1.81064084e-21       1.11512013e-21      -1.81064084e-21       1.11512013e-21       6.02157949e-22       1.17536514e-22
510.00      -1.91151411e-21       1.19198523e-21      -1.91151411e-21       1.19198523e-21       6.07127020e-22       1.12330067e-22
520.00      -2.01545037e-21       1.27332857e-21      -2.01545037e-21       1.27332857e-21       6.11583751e-22       1.07393605e-22
530.00      -2.12146725e-21       1.36316716e-21      -2.12146725e-21       1.36316716e-21       6.15343377e-22       1.02875276e-22
540.00      -2.22856464e-21       1.46064658e-21      -2.22856464e-21       1.46064658e-21       6.18658940e-22       9.87952777e-23
550.00      -2.33941872e-21       1.55631774e-21      -2.33941872e-21       1.55631774e-21       6.22287026e-22       9.48356168e-23
560.00      -2.45564032e-21       1.64625732e-21      -2.45564032e-21       1.64625732e-21       6.26381151e-22       9.08961121e-23
570.00      -2.57647475e-21       1.73639160e-21      -2.57647475e-21       1.73639160e-21       6.30446462e-22       8.70976527e-23
580.00      -2.70089085e-21       1.83415388e-21      -2.70089085e-21       1.83415388e-21       6.34081354e-22       8.35472220e-23
590.00      -2.82744252e-21       1.94599987e-21      -2.82744252e-21       1.94599987e-21       6.37078215e-22       8.03371364e-23
600.00      -2.95622538e-21       2.07036647e-21      -2.95622538e-21       2.07036647e-21       6.39648878e-22       7.74114606e-23
610.00      -3.08960635e-21       2.20264512e-21      -3.08960635e-21       2.20264512e-21       6.42080552e-22       7.45985041e-23
620.00      -3.23028710e-21       2.33780672e-21      -3.23028710e-21       2.33780672e-21       6.44558959e-22       7.17828213e-23
630.00      -3.37832532e-21       2.47618878e-21      -3.37832532e-21       2.47618878e-21       6.47061441e-22       6.90059582e-23
640.00      -3.53326792e-21       2.62134646e-21      -3.53326792e-21       2.62134646e-21       6.49476103e-22       6.63133556e-23
650.00      -3.69489890e-21       2.77676578e-21      -3.69489890e-21       2.77676578e-21       6.51725987e-22       6.37173950e-23
660.00      -3.86284345e-21       2.94677983e-21      -3.86284345e-21       2.94677983e-21       6.53746822e-22       6.12447827e-23
670.00      -4.03727914e-21       3.13353921e-21      -4.03727914e-21       3.13353921e-21       6.55556250e-22       5.88823328e-23
680.00      -4.21845675e-21       3.33721016e-21      -4.21845675e-21       3.33721016e-21       6.57209598e-22       5.66214104e-23
690.00      -4.40602500e-21       3.55890970e-21      -4.40602500e-21       3.55890970e-21       6.58724271e-22       5.44670817e-23
700.00      -4.59950700e-21       3.80007109e-21      -4.59950700e-21       3.80007109e-21       6.60135212e-22       5.24088141e-23
710.00      -4.79878693e-21       4.06283791e-21      -4.79878693e-21       4.06283791e-21       6.61448564e-22       5.04496295e-23
720.00      -5.00436346e-21       4.35046741e-21      -5.00436346e-21       4.35046741e-21       6.62656244e-22       4.85555369e-23
730.00      -5.21461873e-21       4.66521957e-21      -5.21461873e-21       4.66521957e-21       6.63776169e-22       4.67510532e-23
740.00      -5.42700694e-21       5.00913420e-21      -5.42700694e-21       5.00913420e-21       6.64831851e-22       4.50414470e-23
750.00      -5.63831747e-21       5.38430551e-21      -5.63831747e-21       5.38430551e-21       6.65832608e-22       4.34330086e-23
760.00      -5.84446930e-21       5.79172316e-21      -5.84446930e-21       5.79172316e-21       6.66793716e-22       4.19407052e-23
770.00      -6.04249436e-21       6.23168424e-21      -6.04249436e-21       6.23168424e-21       6.67734814e-22       4.05477345e-23
780.00      -6.23044992e-21       6.70835500e-21      -6.23044992e-21       6.70835500e-21       6.68649528e-22       3.92450766e-23
790.00      -6.40594251e-21       7.22893536e-21      -6.40594251e-21       7.22893536e-21       6.69506061e-22       3.80009125e-23
800.00      -6.56537774e-21       7.80095143e-21      -6.56537774e-21       7.80095143e-21       6.70295166e-22       3.68027827e-23
