% Ag_d150nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.02713599e-21       8.80841215e-22      -1.02713599e-21       8.80841215e-22       1.32292251e-22       2.95056622e-22
410.00      -1.11512552e-21       9.91501573e-22      -1.11512552e-21       9.91501573e-22      -3.29798107e-22       1.09911112e-21
420.00      -1.19726965e-21       1.09148810e-21      -1.19726965e-21       1.09148810e-21       3.47136307e-22       1.65418576e-21
430.00      -1.27955583e-21       1.18540173e-21      -1.27955583e-21       1.18540173e-21       8.30519405e-22       1.56212987e-21
440.00      -1.35563368e-21       1.27707245e-21      -1.35563368e-21       1.27707245e-21       1.04813223e-21       1.40196705e-21
450.00      -1.43316258e-21       1.37181727e-21      -1.43316258e-21       1.37181727e-21       1.17312497e-21       1.26958081e-21
460.00      -1.50954072e-21       1.48171476e-21      -1.50954072e-21       1.48171476e-21       1.24948194e-21       1.14640479e-21
470.00      -1.58591539e-21       1.59963811e-21      -1.58591539e-21       1.59963811e-21       1.29909869e-21       1.04552249e-21
480.00      -1.66912278e-21       1.71520243e-21      -1.66912278e-21       1.71520243e-21       1.34223598e-21       9.68747162e-22
490.00      -1.75453149e-21       1.83420564e-21      -1.75453149e-21       1.83420564e-21       1.37687358e-21       9.03845174e-22
500.00      -1.84220321e-21       1.96366601e-21      -1.84220321e-21       1.96366601e-21       1.40375879e-21       8.43866357e-22
510.00      -1.93198292e-21       2.10440556e-21      -1.93198292e-21       2.10440556e-21       1.42467732e-21       7.88398914e-22
520.00      -2.02317942e-21       2.25729234e-21      -2.02317942e-21       2.25729234e-21       1.44068378e-21       7.37256468e-22
530.00      -2.11178972e-21       2.42594714e-21      -2.11178972e-21       2.42594714e-21       1.45103022e-21       6.89981819e-22
540.00      -2.19647103e-21       2.60930345e-21      -2.19647103e-21       2.60930345e-21       1.45744837e-21       6.47178128e-22
550.00      -2.28522512e-21       2.80023100e-21      -2.28522512e-21       2.80023100e-21       1.46445293e-21       6.08873750e-22
560.00      -2.38219478e-21       2.99629038e-21      -2.38219478e-21       2.99629038e-21       1.47306020e-21       5.74194454e-22
570.00      -2.48226408e-21       3.20412956e-21      -2.48226408e-21       3.20412956e-21       1.48092196e-21       5.42126488e-22
580.00      -2.57840932e-21       3.43046167e-21      -2.57840932e-21       3.43046167e-21       1.48627230e-21       5.12138738e-22
590.00      -2.66240732e-21       3.68179018e-21      -2.66240732e-21       3.68179018e-21       1.48825067e-21       4.84190087e-22
600.00      -2.73370161e-21       3.95681201e-21      -2.73370161e-21       3.95681201e-21       1.48812636e-21       4.58324889e-22
610.00      -2.79615126e-21       4.25350865e-21      -2.79615126e-21       4.25350865e-21       1.48740675e-21       4.34216981e-22
620.00      -2.85480110e-21       4.57030308e-21      -2.85480110e-21       4.57030308e-21       1.48710132e-21       4.11506773e-22
630.00      -2.90756333e-21       4.90833419e-21      -2.90756333e-21       4.90833419e-21       1.48706272e-21       3.90166123e-22
640.00      -2.94814283e-21       5.27146360e-21      -2.94814283e-21       5.27146360e-21       1.48679322e-21       3.70091940e-22
650.00      -2.96935815e-21       5.66347194e-21      -2.96935815e-21       5.66347194e-21       1.48597016e-21       3.51153832e-22
660.00      -2.96196012e-21       6.08699411e-21      -2.96196012e-21       6.08699411e-21       1.48434765e-21       3.33352622e-22
670.00      -2.91839788e-21       6.54280935e-21      -2.91839788e-21       6.54280935e-21       1.48204740e-21       3.16580864e-22
680.00      -2.83290991e-21       7.02846110e-21      -2.83290991e-21       7.02846110e-21       1.47931663e-21       3.00817354e-22
690.00      -2.69742614e-21       7.54064780e-21      -2.69742614e-21       7.54064780e-21       1.47629289e-21       2.86012416e-22
700.00      -2.50394109e-21       8.07369819e-21      -2.50394109e-21       8.07369819e-21       1.47305707e-21       2.72093819e-22
710.00      -2.24388523e-21       8.62098588e-21      -2.24388523e-21       8.62098588e-21       1.46967921e-21       2.59067730e-22
720.00      -1.90813390e-21       9.17463522e-21      -1.90813390e-21       9.17463522e-21       1.46612581e-21       2.46732515e-22
730.00      -1.48961283e-21       9.72013261e-21      -1.48961283e-21       9.72013261e-21       1.46249433e-21       2.35148794e-22
740.00      -9.85213208e-22       1.02390382e-20      -9.85213208e-22       1.02390382e-20       1.45882797e-21       2.24319973e-22
750.00      -3.96780786e-22       1.07110632e-20      -3.96780786e-22       1.07110632e-20       1.45518297e-21       2.14217556e-22
760.00       2.67442544e-22       1.11157114e-20       2.67442544e-22       1.11157114e-20       1.45157240e-21       2.04889125e-22
770.00       9.93595785e-22       1.14367570e-20       9.93595785e-22       1.14367570e-20       1.44810494e-21       1.96230439e-22
780.00       1.76527238e-21       1.16612030e-20       1.76527238e-21       1.16612030e-20       1.44474634e-21       1.88184005e-22
790.00       2.56965945e-21       1.17810253e-20       2.56965945e-21       1.17810253e-20       1.44138971e-21       1.80579437e-22
800.00       3.38860065e-21       1.17911124e-20       3.38860065e-21       1.17911124e-20       1.43801973e-21       1.73370101e-22
