% Ag_d40nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.45082601e-22       6.82027470e-23      -1.45082601e-22       6.82027470e-23      -1.90360170e-22       4.30572438e-23
410.00      -2.71791689e-22       1.08974810e-22      -2.71791689e-22       1.08974810e-22      -2.40667592e-22       6.00342194e-23
420.00      -4.05852447e-22       1.92236420e-22      -4.05852447e-22       1.92236420e-22      -2.97885730e-22       8.14177975e-23
430.00      -5.70956365e-22       3.55049837e-22      -5.70956365e-22       3.55049837e-22      -3.66299938e-22       1.08859472e-22
440.00      -7.06355195e-22       7.11715308e-22      -7.06355195e-22       7.11715308e-22      -4.46384631e-22       1.52882818e-22
450.00      -4.94756390e-22       1.36648014e-21      -4.94756390e-22       1.36648014e-21      -5.48931935e-22       2.23238915e-22
460.00       5.02076034e-22       1.46859097e-21       5.02076034e-22       1.46859097e-21      -6.87859766e-22       3.66818169e-22
470.00       8.59564677e-22       8.31201154e-22       8.59564677e-22       8.31201154e-22      -8.38720850e-22       6.55553907e-22
480.00       8.05981366e-22       4.71441929e-22       8.05981366e-22       4.71441929e-22      -8.93797917e-22       1.16907767e-21
490.00       7.05052554e-22       2.94701303e-22       7.05052554e-22       2.94701303e-22      -4.56776466e-22       1.86862209e-21
500.00       6.16510379e-22       1.97908143e-22       6.16510379e-22       1.97908143e-22       6.00220558e-22       1.92690250e-21
510.00       5.46668057e-22       1.40982946e-22       5.46668057e-22       1.40982946e-22       1.12067819e-21       1.24208961e-21
520.00       4.92105380e-22       1.05137834e-22       4.92105380e-22       1.05137834e-22       1.09903295e-21       7.19382224e-22
530.00       4.47988755e-22       8.19304424e-23       4.47988755e-22       8.19304424e-23       9.56913275e-22       4.40577094e-22
540.00       4.12554268e-22       6.64956484e-23       4.12554268e-22       6.64956484e-23       8.26336245e-22       2.94888640e-22
550.00       3.85497398e-22       5.50079021e-23       3.85497398e-22       5.50079021e-23       7.31629736e-22       2.11839188e-22
560.00       3.64915665e-22       4.58429429e-23       3.64915665e-22       4.58429429e-23       6.64161375e-22       1.59113060e-22
570.00       3.48005161e-22       3.85824940e-23       3.48005161e-22       3.85824940e-23       6.11483791e-22       1.23216692e-22
580.00       3.33111928e-22       3.29926048e-23       3.33111928e-22       3.29926048e-23       5.66977117e-22       9.80870714e-23
590.00       3.19458093e-22       2.89013025e-23       3.19458093e-22       2.89013025e-23       5.27959157e-22       8.06290605e-23
600.00       3.07215291e-22       2.57949327e-23       3.07215291e-22       2.57949327e-23       4.94513424e-22       6.80915469e-23
610.00       2.96516348e-22       2.31928971e-23       2.96516348e-22       2.31928971e-23       4.66582666e-22       5.83986714e-23
620.00       2.87379920e-22       2.07826150e-23       2.87379920e-22       2.07826150e-23       4.43681135e-22       5.02926534e-23
630.00       2.79536422e-22       1.85948924e-23       2.79536422e-22       1.85948924e-23       4.24648344e-22       4.34890642e-23
640.00       2.72586574e-22       1.66509658e-23       2.72586574e-22       1.66509658e-23       4.08248310e-22       3.77945895e-23
650.00       2.66273857e-22       1.49464217e-23       2.66273857e-22       1.49464217e-23       3.93715032e-22       3.30273942e-23
660.00       2.60421806e-22       1.34848284e-23       2.60421806e-22       1.34848284e-23       3.80581526e-22       2.90663978e-23
670.00       2.55048090e-22       1.22215770e-23       2.55048090e-22       1.22215770e-23       3.68699946e-22       2.57665648e-23
680.00       2.50048874e-22       1.11116112e-23       2.50048874e-22       1.11116112e-23       3.57911809e-22       2.29497387e-23
690.00       2.45472786e-22       1.01356468e-23       2.45472786e-22       1.01356468e-23       3.48184590e-22       2.05472692e-23
700.00       2.41243187e-22       9.27684657e-24       2.41243187e-22       9.27684657e-24       3.39344679e-22       1.84825051e-23
710.00       2.37330398e-22       8.51147321e-24       2.37330398e-22       8.51147321e-24       3.31304432e-22       1.66936503e-23
720.00       2.33689474e-22       7.81587606e-24       2.33689474e-22       7.81587606e-24       3.23930338e-22       1.51048216e-23
730.00       2.30313988e-22       7.19148926e-24       2.30313988e-22       7.19148926e-24       3.17168078e-22       1.37124478e-23
740.00       2.27181654e-22       6.64460039e-24       2.27181654e-22       6.64460039e-24       3.10968927e-22       1.25122149e-23
750.00       2.24277963e-22       6.17941303e-24       2.24277963e-22       6.17941303e-24       3.05289486e-22       1.15026868e-23
760.00       2.21588328e-22       5.79269211e-24       2.21588328e-22       5.79269211e-24       3.00083131e-22       1.06709313e-23
770.00       2.19117039e-22       5.47619880e-24       2.19117039e-22       5.47619880e-24       2.95343902e-22       9.99385287e-24
780.00       2.16815912e-22       5.20671241e-24       2.16815912e-22       5.20671241e-24       2.90965925e-22       9.42066638e-24
790.00       2.14660165e-22       4.96637431e-24       2.14660165e-22       4.96637431e-24       2.86892589e-22       8.91587839e-24
800.00       2.12602548e-22       4.74138744e-24       2.12602548e-22       4.74138744e-24       2.83046970e-22       8.44817865e-24
