% Ag_d150nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -6.78027464e-22       1.16223731e-21      -6.78027464e-22       1.16223731e-21       5.17932051e-22       5.03473219e-22
410.00      -9.35339642e-22       1.46234953e-21      -9.35339642e-22       1.46234953e-21      -2.91612628e-22       6.09902159e-22
420.00      -1.02687959e-21       1.67104398e-21      -1.02687959e-21       1.67104398e-21      -5.83730115e-22       1.27883784e-21
430.00      -1.09866864e-21       1.84197386e-21      -1.09866864e-21       1.84197386e-21      -4.81505359e-22       1.80113944e-21
440.00      -1.15821398e-21       1.99418215e-21      -1.15821398e-21       1.99418215e-21      -2.79671847e-22       2.12577244e-21
450.00      -1.21625992e-21       2.14370442e-21      -1.21625992e-21       2.14370442e-21      -7.33505966e-23       2.35727028e-21
460.00      -1.26450809e-21       2.30344350e-21      -1.26450809e-21       2.30344350e-21       1.51451201e-22       2.52816323e-21
470.00      -1.30907781e-21       2.46759261e-21      -1.30907781e-21       2.46759261e-21       3.66196529e-22       2.65708455e-21
480.00      -1.36238556e-21       2.63109595e-21      -1.36238556e-21       2.63109595e-21       5.59036316e-22       2.77441258e-21
490.00      -1.41677678e-21       2.79784470e-21      -1.41677678e-21       2.79784470e-21       7.45037578e-22       2.87510442e-21
500.00      -1.46849105e-21       2.97457240e-21      -1.46849105e-21       2.97457240e-21       9.35566873e-22       2.95713811e-21
510.00      -1.51694264e-21       3.16207469e-21      -1.51694264e-21       3.16207469e-21       1.12911947e-21       3.02069467e-21
520.00      -1.56140758e-21       3.36076395e-21      -1.56140758e-21       3.36076395e-21       1.32430406e-21       3.06616730e-21
530.00      -1.59666415e-21       3.57155530e-21      -1.59666415e-21       3.57155530e-21       1.51818666e-21       3.08820764e-21
540.00      -1.62259830e-21       3.79318943e-21      -1.62259830e-21       3.79318943e-21       1.70621970e-21       3.09040628e-21
550.00      -1.64890015e-21       4.02353933e-21      -1.64890015e-21       4.02353933e-21       1.88795163e-21       3.08598614e-21
560.00      -1.68003227e-21       4.26323359e-21      -1.68003227e-21       4.26323359e-21       2.06558080e-21       3.07914943e-21
570.00      -1.70844256e-21       4.51480940e-21      -1.70844256e-21       4.51480940e-21       2.23858236e-21       3.06252093e-21
580.00      -1.72483030e-21       4.78033494e-21      -1.72483030e-21       4.78033494e-21       2.40416440e-21       3.02984712e-21
590.00      -1.72012117e-21       5.06015934e-21      -1.72012117e-21       5.06015934e-21       2.55840698e-21       2.97820119e-21
600.00      -1.69519408e-21       5.35294451e-21      -1.69519408e-21       5.35294451e-21       2.70021621e-21       2.91321503e-21
610.00      -1.65405347e-21       5.65900380e-21      -1.65405347e-21       5.65900380e-21       2.83178289e-21       2.84055141e-21
620.00      -1.60086931e-21       5.97963611e-21      -1.60086931e-21       5.97963611e-21       2.95597196e-21       2.76441562e-21
630.00      -1.53381816e-21       6.31405004e-21      -1.53381816e-21       6.31405004e-21       3.07213721e-21       2.68545279e-21
640.00      -1.44639941e-21       6.66182418e-21      -1.44639941e-21       6.66182418e-21       3.17907582e-21       2.60263949e-21
650.00      -1.33274047e-21       7.02186948e-21      -1.33274047e-21       7.02186948e-21       3.27595678e-21       2.51597335e-21
660.00      -1.18601987e-21       7.39173785e-21      -1.18601987e-21       7.39173785e-21       3.36190859e-21       2.42565288e-21
670.00      -1.00176382e-21       7.76859666e-21      -1.00176382e-21       7.76859666e-21       3.43718280e-21       2.33267468e-21
680.00      -7.78806381e-22       8.14826233e-21      -7.78806381e-22       8.14826233e-21       3.50269616e-21       2.23907880e-21
690.00      -5.15159434e-22       8.52606368e-21      -5.15159434e-22       8.52606368e-21       3.55929548e-21       2.14598797e-21
700.00      -2.08546834e-22       8.89604255e-21      -2.08546834e-22       8.89604255e-21       3.60750107e-21       2.05423862e-21
710.00       1.41456850e-22       9.25229169e-21       1.41456850e-22       9.25229169e-21       3.64819705e-21       1.96464311e-21
720.00       5.36696059e-22       9.58872808e-21       5.36696059e-22       9.58872808e-21       3.68210734e-21       1.87707172e-21
730.00       9.75335220e-22       9.89725876e-21       9.75335220e-22       9.89725876e-21       3.70972380e-21       1.79232964e-21
740.00       1.45320997e-21       1.01691932e-20       1.45320997e-21       1.01691932e-20       3.73174077e-21       1.71089884e-21
750.00       1.96445329e-21       1.03972481e-20       1.96445329e-21       1.03972481e-20       3.74878063e-21       1.63323989e-21
760.00       2.50105633e-21       1.05745211e-20       2.50105633e-21       1.05745211e-20       3.76139315e-21       1.55967389e-21
770.00       3.05350754e-21       1.06984901e-20       3.05350754e-21       1.06984901e-20       3.77054003e-21       1.49033690e-21
780.00       3.61570299e-21       1.07670047e-20       3.61570299e-21       1.07670047e-20       3.77656758e-21       1.42474663e-21
790.00       4.18185586e-21       1.07783685e-20       4.18185586e-21       1.07783685e-20       3.77976399e-21       1.36231459e-21
800.00       4.74621388e-21       1.07321558e-20       4.74621388e-21       1.07321558e-20       3.78042655e-21       1.30265792e-21
