% Ag_d160nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.08671800e-21       1.24006594e-21      -1.08671800e-21       1.24006594e-21       5.84938663e-22       4.10550544e-22
410.00      -1.17233517e-21       1.39365752e-21      -1.17233517e-21       1.39365752e-21      -1.88210869e-22       5.61499450e-22
420.00      -1.25045831e-21       1.52682595e-21      -1.25045831e-21       1.52682595e-21      -2.22827928e-22       1.55284525e-21
430.00      -1.32892133e-21       1.65016961e-21      -1.32892133e-21       1.65016961e-21       3.56226636e-22       1.92847981e-21
440.00      -1.40066691e-21       1.76726429e-21      -1.40066691e-21       1.76726429e-21       7.50389841e-22       1.93152731e-21
450.00      -1.47315333e-21       1.88649269e-21      -1.47315333e-21       1.88649269e-21       1.00650618e-21       1.87455729e-21
460.00      -1.54044995e-21       2.01970564e-21      -1.54044995e-21       2.01970564e-21       1.19483574e-21       1.78842507e-21
470.00      -1.60624596e-21       2.15973208e-21      -1.60624596e-21       2.15973208e-21       1.33567292e-21       1.70682397e-21
480.00      -1.68053581e-21       2.29783223e-21      -1.68053581e-21       2.29783223e-21       1.45351186e-21       1.64646174e-21
490.00      -1.75692340e-21       2.43888469e-21      -1.75692340e-21       2.43888469e-21       1.55426494e-21       1.59240451e-21
500.00      -1.83374057e-21       2.58997998e-21      -1.83374057e-21       2.58997998e-21       1.64301819e-21       1.53631307e-21
510.00      -1.91072013e-21       2.75165025e-21      -1.91072013e-21       2.75165025e-21       1.72147427e-21       1.47907386e-21
520.00      -1.98726999e-21       2.92458830e-21      -1.98726999e-21       2.92458830e-21       1.79065507e-21       1.42133965e-21
530.00      -2.05894386e-21       3.11103220e-21      -2.05894386e-21       3.11103220e-21       1.84916968e-21       1.36246169e-21
540.00      -2.12506410e-21       3.30949963e-21      -2.12506410e-21       3.30949963e-21       1.89857154e-21       1.30490851e-21
550.00      -2.19533543e-21       3.51543907e-21      -2.19533543e-21       3.51543907e-21       1.94539148e-21       1.25185447e-21
560.00      -2.27359822e-21       3.72711014e-21      -2.27359822e-21       3.72711014e-21       1.99150971e-21       1.20317338e-21
570.00      -2.35395667e-21       3.94943491e-21      -2.35395667e-21       3.94943491e-21       2.03430284e-21       1.15614203e-21
580.00      -2.42854996e-21       4.18733336e-21      -2.42854996e-21       4.18733336e-21       2.07098793e-21       1.10942125e-21
590.00      -2.48922784e-21       4.44447463e-21      -2.48922784e-21       4.44447463e-21       2.10007078e-21       1.06271832e-21
600.00      -2.53669369e-21       4.71982864e-21      -2.53669369e-21       4.71982864e-21       2.12360061e-21       1.01712801e-21
610.00      -2.57537422e-21       5.01203696e-21      -2.57537422e-21       5.01203696e-21       2.14404350e-21       9.73256282e-22
620.00      -2.61050371e-21       5.32111531e-21      -2.61050371e-21       5.32111531e-21       2.16341217e-21       9.31240901e-22
630.00      -2.64039644e-21       5.64741364e-21      -2.64039644e-21       5.64741364e-21       2.18153255e-21       8.90965102e-22
640.00      -2.65960800e-21       5.99325799e-21      -2.65960800e-21       5.99325799e-21       2.19763663e-21       8.52159872e-22
650.00      -2.66227686e-21       6.36068613e-21      -2.66227686e-21       6.36068613e-21       2.21136679e-21       8.14760481e-22
660.00      -2.64144757e-21       6.75123135e-21      -2.64144757e-21       6.75123135e-21       2.22237852e-21       7.78586737e-22
670.00      -2.59219061e-21       7.16501183e-21      -2.59219061e-21       7.16501183e-21       2.23090960e-21       7.43779989e-22
680.00      -2.51168258e-21       7.60027772e-21      -2.51168258e-21       7.60027772e-21       2.23747838e-21       7.10393240e-22
690.00      -2.39497398e-21       8.05511195e-21      -2.39497398e-21       8.05511195e-21       2.24244904e-21       6.78513400e-22
700.00      -2.23770792e-21       8.52624596e-21      -2.23770792e-21       8.52624596e-21       2.24601173e-21       6.48130794e-22
710.00      -2.03484157e-21       9.01024097e-21      -2.03484157e-21       9.01024097e-21       2.24840500e-21       6.19279267e-22
720.00      -1.78063759e-21       9.50354246e-21      -1.78063759e-21       9.50354246e-21       2.24972930e-21       5.91704225e-22
730.00      -1.47020657e-21       9.99861880e-21      -1.47020657e-21       9.99861880e-21       2.25007400e-21       5.65549575e-22
740.00      -1.10020060e-21       1.04858271e-20      -1.10020060e-21       1.04858271e-20       2.24965769e-21       5.40791126e-22
750.00      -6.69683195e-22       1.09540729e-20      -6.69683195e-22       1.09540729e-20       2.24861072e-21       5.17521002e-22
760.00      -1.79912019e-22       1.13918035e-20      -1.79912019e-22       1.13918035e-20       2.24703482e-21       4.95744901e-22
770.00       3.62674219e-22       1.17882375e-20       3.62674219e-22       1.17882375e-20       2.24520326e-21       4.75404637e-22
780.00       9.56821550e-22       1.21351497e-20       9.56821550e-22       1.21351497e-20       2.24304113e-21       4.56282196e-22
790.00       1.59874343e-21       1.24248042e-20       1.59874343e-21       1.24248042e-20       2.24051614e-21       4.38166282e-22
800.00       2.28359765e-21       1.26483570e-20       2.28359765e-21       1.26483570e-20       2.23759400e-21       4.20871462e-22
