% Ag_d110nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -7.36529533e-22       4.57990528e-22      -7.36529533e-22       4.57990528e-22      -4.17834376e-22       4.01696493e-22
410.00      -8.21340960e-22       5.37236681e-22      -8.21340960e-22       5.37236681e-22      -6.04496732e-22       9.58711791e-22
420.00      -9.00147986e-22       6.11460236e-22      -9.00147986e-22       6.11460236e-22      -3.84741343e-22       1.50608882e-21
430.00      -9.79526736e-22       6.84052150e-22      -9.79526736e-22       6.84052150e-22       6.11641646e-23       1.80855487e-21
440.00      -1.05456895e-21       7.59941177e-22      -1.05456895e-21       7.59941177e-22       5.00844350e-22       1.82819129e-21
450.00      -1.13236702e-21       8.42507881e-22      -1.13236702e-21       8.42507881e-22       8.39319713e-22       1.70205710e-21
460.00      -1.21250643e-21       9.44331336e-22      -1.21250643e-21       9.44331336e-22       1.06653256e-21       1.49099821e-21
470.00      -1.29377300e-21       1.06027959e-21      -1.29377300e-21       1.06027959e-21       1.19196454e-21       1.28246578e-21
480.00      -1.38065996e-21       1.17944075e-21      -1.38065996e-21       1.17944075e-21       1.26433898e-21       1.11528339e-21
490.00      -1.46926760e-21       1.30911046e-21      -1.46926760e-21       1.30911046e-21       1.30119215e-21       9.75092579e-22
500.00      -1.55997282e-21       1.45823823e-21      -1.55997282e-21       1.45823823e-21       1.31483132e-21       8.52701313e-22
510.00      -1.65112831e-21       1.62960744e-21      -1.65112831e-21       1.62960744e-21       1.31355189e-21       7.48008503e-22
520.00      -1.74034880e-21       1.82668378e-21      -1.74034880e-21       1.82668378e-21       1.30300441e-21       6.58929246e-22
530.00      -1.81929776e-21       2.05669392e-21      -1.81929776e-21       2.05669392e-21       1.28480007e-21       5.83253187e-22
540.00      -1.88091631e-21       2.32014980e-21      -1.88091631e-21       2.32014980e-21       1.26293596e-21       5.20064820e-22
550.00      -1.93171234e-21       2.60868741e-21      -1.93171234e-21       2.60868741e-21       1.24371458e-21       4.67280283e-22
560.00      -1.97469570e-21       2.92101090e-21      -1.97469570e-21       2.92101090e-21       1.22812327e-21       4.22399916e-22
570.00      -1.99668991e-21       3.26608826e-21      -1.99668991e-21       3.26608826e-21       1.21349371e-21       3.83455757e-22
580.00      -1.97554491e-21       3.65255828e-21      -1.97554491e-21       3.65255828e-21       1.19788409e-21       3.49351341e-22
590.00      -1.88140135e-21       4.07988956e-21      -1.88140135e-21       4.07988956e-21       1.18052558e-21       3.19686970e-22
600.00      -1.69939342e-21       4.53313900e-21      -1.69939342e-21       4.53313900e-21       1.16283585e-21       2.93803931e-22
610.00      -1.42593395e-21       4.99305981e-21      -1.42593395e-21       4.99305981e-21       1.14618112e-21       2.70900844e-22
620.00      -1.06535083e-21       5.44079663e-21      -1.06535083e-21       5.44079663e-21       1.13142719e-21       2.50262627e-22
630.00      -6.12663971e-22       5.85291856e-21      -6.12663971e-22       5.85291856e-21       1.11820687e-21       2.31602863e-22
640.00      -6.48525111e-23       6.19834175e-21      -6.48525111e-23       6.19834175e-21       1.10590925e-21       2.14732556e-22
650.00       5.70046876e-22       6.44198741e-21       5.70046876e-22       6.44198741e-21       1.09415082e-21       1.99447960e-22
660.00       1.26493949e-21       6.54940426e-21       1.26493949e-21       6.54940426e-21       1.08268848e-21       1.85586134e-22
670.00       1.97610753e-21       6.50214026e-21       1.97610753e-21       6.50214026e-21       1.07146308e-21       1.73010051e-22
680.00       2.65035097e-21       6.30800878e-21       2.65035097e-21       6.30800878e-21       1.06067552e-21       1.61559333e-22
690.00       3.24601065e-21       5.99168899e-21       3.24601065e-21       5.99168899e-21       1.05038552e-21       1.51125304e-22
700.00       3.73682408e-21       5.59078861e-21       3.73682408e-21       5.59078861e-21       1.04057180e-21       1.41603294e-22
710.00       4.11615613e-21       5.14249294e-21       4.11615613e-21       5.14249294e-21       1.03125558e-21       1.32903599e-22
720.00       4.39043411e-21       4.67884654e-21       4.39043411e-21       4.67884654e-21       1.02234039e-21       1.24881926e-22
730.00       4.57138790e-21       4.22470005e-21       4.57138790e-21       4.22470005e-21       1.01383990e-21       1.17496012e-22
740.00       4.67476278e-21       3.79817408e-21       4.67476278e-21       3.79817408e-21       1.00577877e-21       1.10756017e-22
750.00       4.71733458e-21       3.40872574e-21       4.71733458e-21       3.40872574e-21       9.98147065e-22       1.04628812e-22
760.00       4.71498415e-21       3.06130454e-21       4.71498415e-21       3.06130454e-21       9.90953750e-22       9.90835422e-23
770.00       4.68149496e-21       2.75552511e-21       4.68149496e-21       2.75552511e-21       9.84206650e-22       9.40781664e-23
780.00       4.62734012e-21       2.48662254e-21       4.62734012e-21       2.48662254e-21       9.77817624e-22       8.95026012e-23
790.00       4.55990070e-21       2.24983769e-21       4.55990070e-21       2.24983769e-21       9.71757378e-22       8.52683445e-23
800.00       4.48329928e-21       2.03930882e-21       4.48329928e-21       2.03930882e-21       9.65893510e-22       8.12971504e-23
