% Ag_d160nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.08137636e-21       1.00091202e-21      -1.08137636e-21       1.00091202e-21       3.77094812e-22       2.95575811e-22
410.00      -1.18234600e-21       1.12389575e-21      -1.18234600e-21       1.12389575e-21      -2.27287412e-22       9.48992695e-22
420.00      -1.26980230e-21       1.23399978e-21      -1.26980230e-21       1.23399978e-21       4.72531991e-22       1.55922977e-21
430.00      -1.35531055e-21       1.33617363e-21      -1.35531055e-21       1.33617363e-21       9.21388739e-22       1.42618541e-21
440.00      -1.43325244e-21       1.43449913e-21      -1.43325244e-21       1.43449913e-21       1.09846799e-21       1.27371295e-21
450.00      -1.51208876e-21       1.53502929e-21      -1.51208876e-21       1.53502929e-21       1.19938595e-21       1.16096672e-21
460.00      -1.58867535e-21       1.65012862e-21      -1.58867535e-21       1.65012862e-21       1.26211493e-21       1.06095027e-21
470.00      -1.66487259e-21       1.77234126e-21      -1.66487259e-21       1.77234126e-21       1.30631299e-21       9.80802497e-22
480.00      -1.74832362e-21       1.89124814e-21      -1.74832362e-21       1.89124814e-21       1.34802388e-21       9.20382267e-22
490.00      -1.83398008e-21       2.01255980e-21      -1.83398008e-21       2.01255980e-21       1.38368853e-21       8.69475232e-22
500.00      -1.92174130e-21       2.14348223e-21      -1.92174130e-21       2.14348223e-21       1.41353690e-21       8.21761768e-22
510.00      -2.01132658e-21       2.28446553e-21      -2.01132658e-21       2.28446553e-21       1.43851865e-21       7.76934218e-22
520.00      -2.10254042e-21       2.43628017e-21      -2.10254042e-21       2.43628017e-21       1.45941928e-21       7.34859022e-22
530.00      -2.19137035e-21       2.60218429e-21      -2.19137035e-21       2.60218429e-21       1.47532398e-21       6.95296073e-22
540.00      -2.27708964e-21       2.78087591e-21      -2.27708964e-21       2.78087591e-21       1.48756131e-21       6.58870313e-22
550.00      -2.36743900e-21       2.96547979e-21      -2.36743900e-21       2.96547979e-21       1.50023479e-21       6.25765564e-22
560.00      -2.46667965e-21       3.15364651e-21      -2.46667965e-21       3.15364651e-21       1.51431873e-21       5.95437693e-22
570.00      -2.56999543e-21       3.35115512e-21      -2.56999543e-21       3.35115512e-21       1.52756392e-21       5.66914145e-22
580.00      -2.67070551e-21       3.56457634e-21      -2.67070551e-21       3.56457634e-21       1.53822501e-21       5.39844011e-22
590.00      -2.76163243e-21       3.79976733e-21      -2.76163243e-21       3.79976733e-21       1.54533323e-21       5.14197697e-22
600.00      -2.84316096e-21       4.05526493e-21      -2.84316096e-21       4.05526493e-21       1.55018578e-21       4.90100110e-22
610.00      -2.91949627e-21       4.32928528e-21      -2.91949627e-21       4.32928528e-21       1.55416654e-21       4.67343120e-22
620.00      -2.99615548e-21       4.61989265e-21      -2.99615548e-21       4.61989265e-21       1.55833698e-21       4.45660427e-22
630.00      -3.07157973e-21       4.92830968e-21      -3.07157973e-21       4.92830968e-21       1.56249568e-21       4.25030846e-22
640.00      -3.14103941e-21       5.25791546e-21      -3.14103941e-21       5.25791546e-21       1.56619881e-21       4.05410025e-22
650.00      -3.19931334e-21       5.61268357e-21      -3.19931334e-21       5.61268357e-21       1.56911316e-21       3.86721324e-22
660.00      -3.23967689e-21       5.99603178e-21      -3.23967689e-21       5.99603178e-21       1.57101900e-21       3.68932300e-22
670.00      -3.25698845e-21       6.40984082e-21      -3.25698845e-21       6.40984082e-21       1.57199067e-21       3.52025109e-22
680.00      -3.24803519e-21       6.85316804e-21      -3.24803519e-21       6.85316804e-21       1.57235400e-21       3.35977252e-22
690.00      -3.20720083e-21       7.32588864e-21      -3.20720083e-21       7.32588864e-21       1.57219902e-21       3.20771261e-22
700.00      -3.12833414e-21       7.82630090e-21      -3.12833414e-21       7.82630090e-21       1.57164715e-21       3.06379403e-22
710.00      -3.00498327e-21       8.35237773e-21      -3.00498327e-21       8.35237773e-21       1.57076351e-21       2.92784346e-22
720.00      -2.82912218e-21       8.90266229e-21      -2.82912218e-21       8.90266229e-21       1.56956699e-21       2.79845213e-22
730.00      -2.59262223e-21       9.47049732e-21      -2.59262223e-21       9.47049732e-21       1.56810537e-21       2.67597802e-22
740.00      -2.28864895e-21       1.00460441e-20      -2.28864895e-21       1.00460441e-20       1.56644482e-21       2.56068438e-22
750.00      -1.91123583e-21       1.06175900e-20      -1.91123583e-21       1.06175900e-20       1.56468258e-21       2.45270853e-22
760.00      -1.45832170e-21       1.11700017e-20      -1.45832170e-21       1.11700017e-20       1.56283616e-21       2.35215192e-22
770.00      -9.32064787e-22       1.16891183e-20      -9.32064787e-22       1.16891183e-20       1.56103845e-21       2.25861940e-22
780.00      -3.32848522e-22       1.21631448e-20      -3.32848522e-22       1.21631448e-20       1.55918249e-21       2.17081621e-22
790.00       3.39016038e-22       1.25800495e-20       3.39016038e-22       1.25800495e-20       1.55726205e-21       2.08777458e-22
800.00       1.07784040e-21       1.29262916e-20       1.07784040e-21       1.29262916e-20       1.55521780e-21       2.00854220e-22
