% Ag_d80nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -3.15057957e-22       7.96873485e-23      -3.15057957e-22       7.96873485e-23      -5.13739280e-23       8.18885189e-22
410.00      -3.57277352e-22       9.46023835e-23      -3.57277352e-22       9.46023835e-23       5.44450687e-22       4.92888271e-22
420.00      -4.00307030e-22       1.09181592e-22      -4.00307030e-22       1.09181592e-22       5.03874635e-22       2.38243905e-22
430.00      -4.45273557e-22       1.23371293e-22      -4.45273557e-22       1.23371293e-22       4.43614263e-22       1.44468704e-22
440.00      -4.90833975e-22       1.40767442e-22      -4.90833975e-22       1.40767442e-22       3.98837404e-22       1.03089580e-22
450.00      -5.40708480e-22       1.60846970e-22      -5.40708480e-22       1.60846970e-22       3.66438183e-22       7.87545644e-23
460.00      -5.99495565e-22       1.89520401e-22      -5.99495565e-22       1.89520401e-22       3.38941550e-22       6.27556141e-23
470.00      -6.65564003e-22       2.25793213e-22      -6.65564003e-22       2.25793213e-22       3.17598591e-22       5.19186869e-23
480.00      -7.37111317e-22       2.63293253e-22      -7.37111317e-22       2.63293253e-22       3.02420528e-22       4.36869060e-23
490.00      -8.15420177e-22       3.07202110e-22      -8.15420177e-22       3.07202110e-22       2.90370993e-22       3.75435143e-23
500.00      -9.05424547e-22       3.62751013e-22      -9.05424547e-22       3.62751013e-22       2.79964161e-22       3.26148569e-23
510.00      -1.00905688e-21       4.33988524e-22      -1.00905688e-21       4.33988524e-22       2.70917238e-22       2.86126826e-23
520.00      -1.12850325e-21       5.26832506e-22      -1.12850325e-21       5.26832506e-22       2.62996772e-22       2.53186564e-23
530.00      -1.26450730e-21       6.55642830e-22      -1.26450730e-21       6.55642830e-22       2.55859562e-22       2.27141886e-23
540.00      -1.41311657e-21       8.34331191e-22      -1.41311657e-21       8.34331191e-22       2.49498026e-22       2.06731024e-23
550.00      -1.57225284e-21       1.06303165e-21      -1.57225284e-21       1.06303165e-21       2.44223004e-22       1.88145918e-23
560.00      -1.74074350e-21       1.34841022e-21      -1.74074350e-21       1.34841022e-21       2.39933859e-22       1.70371874e-23
570.00      -1.90470889e-21       1.72726196e-21      -1.90470889e-21       1.72726196e-21       2.36208563e-22       1.54392918e-23
580.00      -2.01534664e-21       2.25479765e-21      -2.01534664e-21       2.25479765e-21       2.32761060e-22       1.40927974e-23
590.00      -1.94601323e-21       2.98095469e-21      -1.94601323e-21       2.98095469e-21       2.29413140e-22       1.30393908e-23
600.00      -1.50645386e-21       3.83030171e-21      -1.50645386e-21       3.83030171e-21       2.26254290e-22       1.21857757e-23
610.00      -5.82612709e-22       4.52522589e-21      -5.82612709e-22       4.52522589e-21       2.23381346e-22       1.14131995e-23
620.00       6.42547769e-22       4.72727574e-21       6.42547769e-22       4.72727574e-21       2.20839013e-22       1.06403358e-23
630.00       1.76218408e-21       4.35032519e-21       1.76218408e-21       4.35032519e-21       2.18594176e-22       9.89177209e-24
640.00       2.49017275e-21       3.62904396e-21       2.49017275e-21       3.62904396e-21       2.16545396e-22       9.18748538e-24
650.00       2.81357430e-21       2.86055885e-21       2.81357430e-21       2.86055885e-21       2.14639967e-22       8.54070626e-24
660.00       2.86320503e-21       2.20220810e-21       2.86320503e-21       2.20220810e-21       2.12828977e-22       7.95950098e-24
670.00       2.77158218e-21       1.69454123e-21       2.77158218e-21       1.69454123e-21       2.11103096e-22       7.43572905e-24
680.00       2.62481403e-21       1.31908744e-21       2.62481403e-21       1.31908744e-21       2.09471444e-22       6.95723524e-24
690.00       2.46579674e-21       1.04403062e-21       2.46579674e-21       1.04403062e-21       2.07937451e-22       6.51852869e-24
700.00       2.31275148e-21       8.40521669e-22       2.31275148e-21       8.40521669e-22       2.06495310e-22       6.11927770e-24
710.00       2.17267444e-21       6.87584237e-22       2.17267444e-21       6.87584237e-22       2.05134727e-22       5.75013105e-24
720.00       2.04730531e-21       5.70169601e-22       2.04730531e-21       5.70169601e-22       2.03849697e-22       5.40616411e-24
730.00       1.93560138e-21       4.78783018e-22       1.93560138e-21       4.78783018e-22       2.02634176e-22       5.08854517e-24
740.00       1.83690062e-21       4.07321541e-22       1.83690062e-21       4.07321541e-22       2.01488899e-22       4.79933713e-24
750.00       1.74959144e-21       3.50959627e-22       1.74959144e-21       3.50959627e-22       2.00416138e-22       4.54355003e-24
760.00       1.67244476e-21       3.06357120e-22       1.67244476e-21       3.06357120e-22       1.99409498e-22       4.32255384e-24
770.00       1.60472686e-21       2.70862096e-22       1.60472686e-21       2.70862096e-22       1.98477735e-22       4.13127981e-24
780.00       1.54432377e-21       2.41784237e-22       1.54432377e-21       2.41784237e-22       1.97598509e-22       3.96209055e-24
790.00       1.48996191e-21       2.17391189e-22       1.48996191e-21       2.17391189e-22       1.96761991e-22       3.80898551e-24
800.00       1.44077438e-21       1.96492490e-22       1.44077438e-21       1.96492490e-22       1.95967328e-22       3.66144855e-24
