% Ag_d40nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       3.07253737e-22       2.56108880e-22       3.07253737e-22       2.56108880e-22      -1.99829336e-22       5.22635364e-23
410.00       1.38629566e-23       1.23186750e-22       1.38629566e-23       1.23186750e-22      -2.46440041e-22       5.53344090e-23
420.00      -2.60947036e-22       1.99947156e-22      -2.60947036e-22       1.99947156e-22      -2.84199530e-22       6.34193831e-23
430.00      -5.26593572e-22       4.87326995e-22      -5.26593572e-22       4.87326995e-22      -3.20718477e-22       7.13394316e-23
440.00      -5.01364478e-22       1.10727841e-21      -5.01364478e-22       1.10727841e-21      -3.56751594e-22       8.15791905e-23
450.00       2.47872157e-22       1.49816466e-21       2.47872157e-22       1.49816466e-21      -3.95374708e-22       9.31740141e-23
460.00       8.23217525e-22       1.02880671e-21       8.23217525e-22       1.02880671e-21      -4.40512040e-22       1.09808238e-22
470.00       8.57409693e-22       6.15421073e-22       8.57409693e-22       6.15421073e-22      -4.90848888e-22       1.30607009e-22
480.00       7.94965495e-22       4.05179770e-22       7.94965495e-22       4.05179770e-22      -5.44491217e-22       1.51134842e-22
490.00       7.25818454e-22       2.87800827e-22       7.25818454e-22       2.87800827e-22      -6.02773007e-22       1.74675904e-22
500.00       6.63903762e-22       2.13913731e-22       6.63903762e-22       2.13913731e-22      -6.69529049e-22       2.03873370e-22
510.00       6.12107321e-22       1.65079290e-22       6.12107321e-22       1.65079290e-22      -7.46272701e-22       2.40459950e-22
520.00       5.69307162e-22       1.31326390e-22       5.69307162e-22       1.31326390e-22      -8.35049880e-22       2.87011128e-22
530.00       5.32705926e-22       1.07529561e-22       5.32705926e-22       1.07529561e-22      -9.38411755e-22       3.50844385e-22
540.00       5.01899859e-22       9.05182697e-23       5.01899859e-22       9.05182697e-23      -1.05696764e-21       4.38554856e-22
550.00       4.77741814e-22       7.73277761e-23       4.77741814e-22       7.73277761e-23      -1.19114896e-21       5.47287175e-22
560.00       4.58909385e-22       6.64977970e-23       4.58909385e-22       6.64977970e-23      -1.34357494e-21       6.77148549e-22
570.00       4.43087331e-22       5.76383929e-23       4.43087331e-22       5.76383929e-23      -1.51850389e-21       8.45637870e-22
580.00       4.28806391e-22       5.05525814e-23       4.28806391e-22       5.05525814e-23      -1.71607963e-21       1.08619290e-21
590.00       4.15472572e-22       4.50504798e-23       4.15472572e-22       4.50504798e-23      -1.91826090e-21       1.45332447e-21
600.00       4.03233105e-22       4.06757180e-23       4.03233105e-22       4.06757180e-23      -2.07207299e-21       2.00443428e-21
610.00       3.92416270e-22       3.69459404e-23       3.92416270e-22       3.69459404e-23      -2.06513112e-21       2.77804161e-21
620.00       3.83102436e-22       3.35280202e-23       3.83102436e-22       3.35280202e-23      -1.71351078e-21       3.73269528e-21
630.00       3.74962420e-22       3.04100932e-23       3.74962420e-22       3.04100932e-23      -8.01558645e-22       4.62383075e-21
640.00       3.67710858e-22       2.76259378e-23       3.67710858e-22       2.76259378e-23       6.10692767e-22       4.95647073e-21
650.00       3.61072050e-22       2.51546864e-23       3.61072050e-22       2.51546864e-23       1.95352036e-21       4.46297466e-21
660.00       3.54888764e-22       2.29962416e-23       3.54888764e-22       2.29962416e-23       2.71655629e-21       3.50620100e-21
670.00       3.49091950e-22       2.10969920e-23       3.49091950e-22       2.10969920e-23       2.93152035e-21       2.58430338e-21
680.00       3.43697331e-22       1.93972779e-23       3.43697331e-22       1.93972779e-23       2.85960306e-21       1.88727954e-21
690.00       3.38693560e-22       1.78946997e-23       3.38693560e-22       1.78946997e-23       2.68310477e-21       1.39998995e-21
700.00       3.34050989e-22       1.65466220e-23       3.34050989e-22       1.65466220e-23       2.48586551e-21       1.06325082e-21
710.00       3.29755298e-22       1.53376526e-23       3.29755298e-22       1.53376526e-23       2.29936165e-21       8.26858334e-22
720.00       3.25731310e-22       1.42295639e-23       3.25731310e-22       1.42295639e-23       2.13266329e-21       6.56156622e-22
730.00       3.21942167e-22       1.32250936e-23       3.21942167e-22       1.32250936e-23       1.98728179e-21       5.30945713e-22
740.00       3.18438055e-22       1.23335679e-23       3.18438055e-22       1.23335679e-23       1.86136086e-21       4.37587210e-22
750.00       3.15166841e-22       1.15501638e-23       3.15166841e-22       1.15501638e-23       1.75230498e-21       3.67019248e-22
760.00       3.12134371e-22       1.08795345e-23       3.12134371e-22       1.08795345e-23       1.65794746e-21       3.13193702e-22
770.00       3.09326755e-22       1.03032738e-23       3.09326755e-22       1.03032738e-23       1.57633901e-21       2.71604452e-22
780.00       3.06720016e-22       9.80046512e-24       3.06720016e-22       9.80046512e-24       1.50516069e-21       2.38602236e-22
790.00       3.04263139e-22       9.34625749e-24       3.04263139e-22       9.34625749e-24       1.44211019e-21       2.11566477e-22
800.00       3.01915440e-22       8.91668272e-24       3.01915440e-22       8.91668272e-24       1.38562135e-21       1.88826333e-22
