% Ag_d30nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       4.08212467e-23       6.20610911e-23       4.08212467e-23       6.20610911e-23      -1.06323301e-22       1.62435618e-23
410.00      -1.09176568e-22       8.14622825e-23      -1.09176568e-22       8.14622825e-23      -1.28182049e-22       1.86573158e-23
420.00      -2.93076320e-22       2.18958906e-22      -2.93076320e-22       2.18958906e-22      -1.49106141e-22       2.15500533e-23
430.00      -3.53844967e-22       7.77014723e-22      -3.53844967e-22       7.77014723e-22      -1.70662824e-22       2.42292352e-23
440.00       5.17757858e-22       7.91398009e-22       5.17757858e-22       7.91398009e-22      -1.93024147e-22       2.84841865e-23
450.00       5.51072750e-22       3.11471568e-22       5.51072750e-22       3.11471568e-22      -2.18109226e-22       3.36780832e-23
460.00       4.28229155e-22       1.47638706e-22       4.28229155e-22       1.47638706e-22      -2.49320501e-22       4.21427975e-23
470.00       3.48984518e-22       8.83340728e-23       3.48984518e-22       8.83340728e-23      -2.86349361e-22       5.39557393e-23
480.00       3.03128390e-22       5.98328998e-23       3.03128390e-22       5.98328998e-23      -3.27743690e-22       6.62419416e-23
490.00       2.71599777e-22       4.39197681e-23       2.71599777e-22       4.39197681e-23      -3.75632880e-22       8.18576320e-23
500.00       2.47485875e-22       3.36336709e-23       2.47485875e-22       3.36336709e-23      -4.34891236e-22       1.03629158e-22
510.00       2.28560520e-22       2.66216445e-23       2.28560520e-22       2.66216445e-23      -5.09562893e-22       1.35079241e-22
520.00       2.13374999e-22       2.16094156e-23       2.13374999e-22       2.16094156e-23      -6.05703378e-22       1.82635351e-22
530.00       2.00609797e-22       1.81348025e-23       2.00609797e-22       1.81348025e-23      -7.32615187e-22       2.64150257e-22
540.00       1.90015157e-22       1.57320838e-23       1.90015157e-22       1.57320838e-23      -8.96775905e-22       4.11279254e-22
550.00       1.81569974e-22       1.36688985e-23       1.81569974e-22       1.36688985e-23      -1.09782571e-21       6.64655222e-22
560.00       1.74937863e-22       1.17778944e-23       1.74937863e-22       1.17778944e-23      -1.31147699e-21       1.10652406e-21
570.00       1.69373172e-22       1.01666847e-23       1.69373172e-22       1.01666847e-23      -1.35717651e-21       1.92415936e-21
580.00       1.64366784e-22       8.91005460e-24       1.64366784e-22       8.91005460e-24      -4.96993301e-22       3.00922545e-21
590.00       1.59713145e-22       8.01923316e-24       1.59713145e-22       8.01923316e-24       1.18729382e-21       2.71702823e-21
600.00       1.55420432e-22       7.36675007e-24       1.55420432e-22       7.36675007e-24       1.66364229e-21       1.57495701e-21
610.00       1.51627533e-22       6.79499221e-24       1.51627533e-22       6.79499221e-24       1.51127837e-21       9.02250044e-22
620.00       1.48332457e-22       6.20957161e-24       1.48332457e-22       6.20957161e-24       1.30764618e-21       5.64915486e-22
630.00       1.45447707e-22       5.63281279e-24       1.45447707e-22       5.63281279e-24       1.14180021e-21       3.80963825e-22
640.00       1.42867949e-22       5.09821757e-24       1.42867949e-22       5.09821757e-24       1.01205707e-21       2.71060647e-22
650.00       1.40503912e-22       4.61975051e-24       1.40503912e-22       4.61975051e-24       9.08785936e-22       2.00504144e-22
660.00       1.38305670e-22       4.20417461e-24       1.38305670e-22       4.20417461e-24       8.25002342e-22       1.53213289e-22
670.00       1.36237705e-22       3.84266011e-24       1.36237705e-22       3.84266011e-24       7.55926895e-22       1.20156345e-22
680.00       1.34318862e-22       3.52080725e-24       1.34318862e-22       3.52080725e-24       6.99007232e-22       9.62948713e-23
690.00       1.32510484e-22       3.23112163e-24       1.32510484e-22       3.23112163e-24       6.51547972e-22       7.86074612e-23
700.00       1.30856664e-22       2.97414495e-24       1.30856664e-22       2.97414495e-24       6.11626466e-22       6.52248014e-23
710.00       1.29310776e-22       2.74372135e-24       1.29310776e-22       2.74372135e-24       5.77713601e-22       5.48638878e-23
720.00       1.27846121e-22       2.52930959e-24       1.27846121e-22       2.52930959e-24       5.48282925e-22       4.65313465e-23
730.00       1.26509287e-22       2.33546550e-24       1.26509287e-22       2.33546550e-24       5.22839994e-22       3.98718198e-23
740.00       1.25228975e-22       2.16609434e-24       1.25228975e-22       2.16609434e-24       5.00522770e-22       3.45444313e-23
750.00       1.24048799e-22       2.02231775e-24       1.24048799e-22       2.02231775e-24       4.80953101e-22       3.03393778e-23
760.00       1.22953992e-22       1.90681965e-24       1.22953992e-22       1.90681965e-24       4.63715587e-22       2.70627340e-23
770.00       1.21935874e-22       1.81612974e-24       1.21935874e-22       1.81612974e-24       4.48519830e-22       2.45111361e-23
780.00       1.20991094e-22       1.74186151e-24       1.20991094e-22       1.74186151e-24       4.35003700e-22       2.24550838e-23
790.00       1.20098639e-22       1.67574816e-24       1.20098639e-22       1.67574816e-24       4.22741037e-22       2.07122487e-23
800.00       1.19249590e-22       1.61385725e-24       1.19249590e-22       1.61385725e-24       4.11553095e-22       1.91704156e-23
