% Ag_d110nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -7.42838433e-22       5.55372246e-22      -7.42838433e-22       5.55372246e-22      -4.31484436e-22       3.91120116e-22
410.00      -8.56242453e-22       6.75370704e-22      -8.56242453e-22       6.75370704e-22      -6.76081886e-22       8.02111128e-22
420.00      -9.43677248e-22       7.80157862e-22      -9.43677248e-22       7.80157862e-22      -7.02217279e-22       1.22952013e-21
430.00      -1.02678958e-21       8.79905876e-22      -1.02678958e-21       8.79905876e-22      -5.90553431e-22       1.61646409e-21
440.00      -1.10208060e-21       9.80890087e-22      -1.10208060e-21       9.80890087e-22      -3.68165980e-22       1.91623768e-21
450.00      -1.17797726e-21       1.08912722e-21      -1.17797726e-21       1.08912722e-21      -7.78167857e-23       2.13609024e-21
460.00      -1.25155052e-21       1.21867447e-21      -1.25155052e-21       1.21867447e-21       2.79858541e-22       2.24608482e-21
470.00      -1.32244231e-21       1.36337868e-21      -1.32244231e-21       1.36337868e-21       6.27581232e-22       2.24636830e-21
480.00      -1.39804430e-21       1.51275800e-21      -1.39804430e-21       1.51275800e-21       9.23896051e-22       2.19213898e-21
490.00      -1.47233804e-21       1.67411443e-21      -1.47233804e-21       1.67411443e-21       1.17066284e-21       2.09039079e-21
500.00      -1.54334467e-21       1.85666357e-21      -1.54334467e-21       1.85666357e-21       1.37201151e-21       1.95148878e-21
510.00      -1.60816543e-21       2.06313472e-21      -1.60816543e-21       2.06313472e-21       1.52617243e-21       1.79380211e-21
520.00      -1.66293705e-21       2.29585294e-21      -1.66293705e-21       2.29585294e-21       1.63734145e-21       1.63174805e-21
530.00      -1.69674467e-21       2.55938832e-21      -1.69674467e-21       2.55938832e-21       1.70887697e-21       1.47198655e-21
540.00      -1.70214142e-21       2.85110367e-21      -1.70214142e-21       2.85110367e-21       1.74927325e-21       1.32481937e-21
550.00      -1.68784106e-21       3.16385333e-21      -1.68784106e-21       3.16385333e-21       1.77476782e-21       1.19695821e-21
560.00      -1.65691924e-21       3.49611903e-21      -1.65691924e-21       3.49611903e-21       1.79281822e-21       1.08672984e-21
570.00      -1.59366691e-21       3.85204448e-21      -1.59366691e-21       3.85204448e-21       1.80220233e-21       9.88640966e-22
580.00      -1.47489412e-21       4.23100745e-21      -1.47489412e-21       4.23100745e-21       1.80151439e-21       8.99862240e-22
590.00      -1.27572803e-21       4.62179514e-21      -1.27572803e-21       4.62179514e-21       1.79067771e-21       8.19631367e-22
600.00      -9.90875952e-22       5.00509635e-21      -9.90875952e-22       5.00509635e-21       1.77390793e-21       7.48126020e-22
610.00      -6.28059168e-22       5.36207891e-21      -6.28059168e-22       5.36207891e-21       1.75541057e-21       6.84925765e-22
620.00      -1.99826063e-22       5.68038089e-21      -1.99826063e-22       5.68038089e-21       1.73775845e-21       6.28666991e-22
630.00       2.88056894e-22       5.94205498e-21       2.88056894e-22       5.94205498e-21       1.72085973e-21       5.78388690e-22
640.00       8.26638736e-22       6.12636034e-21       8.26638736e-22       6.12636034e-21       1.70402082e-21       5.33251535e-22
650.00       1.40272647e-21       6.21404627e-21       1.40272647e-21       6.21404627e-21       1.68682366e-21       4.92523610e-22
660.00       1.99131105e-21       6.19106620e-21       1.99131105e-21       6.19106620e-21       1.66891127e-21       4.55620046e-22
670.00       2.56112946e-21       6.05741363e-21       2.56112946e-21       6.05741363e-21       1.65057315e-21       4.22168259e-22
680.00       3.08274852e-21       5.82826010e-21       3.08274852e-21       5.82826010e-21       1.63234757e-21       3.91821813e-22
690.00       3.53452228e-21       5.52629396e-21       3.53452228e-21       5.52629396e-21       1.61455531e-21       3.64382677e-22
700.00       3.90716476e-21       5.17430805e-21       3.90716476e-21       5.17430805e-21       1.59717723e-21       3.39453277e-22
710.00       4.19895236e-21       4.79718191e-21       4.19895236e-21       4.79718191e-21       1.58035057e-21       3.16812336e-22
720.00       4.41636194e-21       4.41354300e-21       4.41636194e-21       4.41354300e-21       1.56414116e-21       2.96092841e-22
730.00       4.56713051e-21       4.03774681e-21       4.56713051e-21       4.03774681e-21       1.54846249e-21       2.77159880e-22
740.00       4.66106827e-21       3.68119498e-21       4.66106827e-21       3.68119498e-21       1.53342046e-21       2.59940610e-22
750.00       4.70908293e-21       3.35167214e-21       4.70908293e-21       3.35167214e-21       1.51910225e-21       2.44354000e-22
760.00       4.72110692e-21       3.05176732e-21       4.72110692e-21       3.05176732e-21       1.50544318e-21       2.30265336e-22
770.00       4.70699198e-21       2.78284405e-21       4.70699198e-21       2.78284405e-21       1.49255759e-21       2.17554766e-22
780.00       4.67414036e-21       2.54175086e-21       4.67414036e-21       2.54175086e-21       1.48029985e-21       2.05964092e-22
790.00       4.62811128e-21       2.32530090e-21       4.62811128e-21       2.32530090e-21       1.46858656e-21       1.95294328e-22
800.00       4.57276570e-21       2.13021983e-21       4.57276570e-21       2.13021983e-21       1.45730859e-21       1.85350888e-22
