% Ag_d50nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.74051524e-22       3.24361453e-23      -1.74051524e-22       3.24361453e-23      -3.06133762e-22       2.99239404e-22
410.00      -2.08802462e-22       4.21036791e-23      -2.08802462e-22       4.21036791e-23       2.06981434e-22       7.44579480e-22
420.00      -2.47415945e-22       5.30910359e-23      -2.47415945e-22       5.30910359e-23       4.40389380e-22       2.75858633e-22
430.00      -2.91848926e-22       6.55391205e-23      -2.91848926e-22       6.55391205e-23       3.51447899e-22       1.17069469e-22
440.00      -3.42088839e-22       8.44397195e-23      -3.42088839e-22       8.44397195e-23       2.88389869e-22       6.78601140e-23
450.00      -4.04089547e-22       1.11253114e-22      -4.04089547e-22       1.11253114e-22       2.48095569e-22       4.50024183e-23
460.00      -4.88728573e-22       1.60102512e-22      -4.88728573e-22       1.60102512e-22       2.17721060e-22       3.25141288e-23
470.00      -5.99206385e-22       2.44614602e-22      -5.99206385e-22       2.44614602e-22       1.95987309e-22       2.51405335e-23
480.00      -7.38309490e-22       3.75016009e-22      -7.38309490e-22       3.75016009e-22       1.81281751e-22       1.98762325e-23
490.00      -9.03170556e-22       6.08361488e-22      -9.03170556e-22       6.08361488e-22       1.70098017e-22       1.62596530e-23
500.00      -1.03705130e-21       1.07662919e-21      -1.03705130e-21       1.07662919e-21       1.60833717e-22       1.35397202e-23
510.00      -7.69843400e-22       1.89493735e-21      -7.69843400e-22       1.89493735e-21       1.53039843e-22       1.14479731e-23
520.00       4.24032844e-22       2.26641559e-21       4.24032844e-22       2.26641559e-21       1.46454012e-22       9.81244799e-24
530.00       1.20331170e-21       1.47416507e-21       1.20331170e-21       1.47416507e-21       1.40670237e-22       8.61892089e-24
540.00       1.18600178e-21       8.20243302e-22       1.18600178e-21       8.20243302e-22       1.35644272e-22       7.76013000e-24
550.00       1.03714099e-21       4.99459957e-22       1.03714099e-21       4.99459957e-22       1.31518839e-22       6.95640828e-24
560.00       9.12909227e-22       3.32291510e-22       9.12909227e-22       3.32291510e-22       1.28197763e-22       6.14468924e-24
570.00       8.13446231e-22       2.33817184e-22       8.13446231e-22       2.33817184e-22       1.25336001e-22       5.41834304e-24
580.00       7.30988941e-22       1.72080561e-22       7.30988941e-22       1.72080561e-22       1.22726482e-22       4.83870746e-24
590.00       6.60804630e-22       1.32441568e-22       6.60804630e-22       1.32441568e-22       1.20240504e-22       4.43295608e-24
600.00       6.03086047e-22       1.06023575e-22       6.03086047e-22       1.06023575e-22       1.17933614e-22       4.13596085e-24
610.00       5.56863028e-22       8.70717856e-23       5.56863028e-22       8.70717856e-23       1.15849875e-22       3.86885704e-24
620.00       5.20297029e-22       7.23292531e-23       5.20297029e-22       7.23292531e-23       1.14018978e-22       3.57994027e-24
630.00       4.90693170e-22       6.06137373e-23       4.90693170e-22       6.06137373e-23       1.12397432e-22       3.28359082e-24
640.00       4.65793517e-22       5.12443787e-23       4.65793517e-22       5.12443787e-23       1.10938395e-22       3.00379879e-24
650.00       4.44297997e-22       4.37113135e-23       4.44297997e-22       4.37113135e-23       1.09587249e-22       2.74772498e-24
660.00       4.25174534e-22       3.76411627e-23       4.25174534e-22       3.76411627e-23       1.08308767e-22       2.52344975e-24
670.00       4.08127788e-22       3.27067203e-23       4.08127788e-22       3.27067203e-23       1.07109902e-22       2.32545852e-24
680.00       3.92923717e-22       2.86117463e-23       3.92923717e-22       2.86117463e-23       1.05982476e-22       2.14661682e-24
690.00       3.79330744e-22       2.51912665e-23       3.79330744e-22       2.51912665e-23       1.04923867e-22       1.98570631e-24
700.00       3.67180860e-22       2.23220824e-23       3.67180860e-22       2.23220824e-23       1.03932008e-22       1.84108812e-24
710.00       3.56243524e-22       1.98827496e-23       3.56243524e-22       1.98827496e-23       1.03003338e-22       1.70911378e-24
720.00       3.46336915e-22       1.77567940e-23       3.46336915e-22       1.77567940e-23       1.02132393e-22       1.58541799e-24
730.00       3.37329998e-22       1.59224628e-23       3.37329998e-22       1.59224628e-23       1.01311532e-22       1.47309155e-24
740.00       3.29164929e-22       1.43714549e-23       3.29164929e-22       1.43714549e-23       1.00543693e-22       1.37350340e-24
750.00       3.21734309e-22       1.30839558e-23       3.21734309e-22       1.30839558e-23       9.98237879e-23       1.28885021e-24
760.00       3.14960236e-22       1.20403447e-23       3.14960236e-22       1.20403447e-23       9.91505433e-23       1.22063990e-24
770.00       3.08856696e-22       1.12063901e-23       3.08856696e-22       1.12063901e-23       9.85280520e-23       1.16719558e-24
780.00       3.03246441e-22       1.05113158e-23       3.03246441e-22       1.05113158e-23       9.79443670e-23       1.12291579e-24
790.00       2.98038930e-22       9.90579151e-24       2.98038930e-22       9.90579151e-24       9.73906322e-23       1.08412986e-24
800.00       2.93184188e-22       9.34950843e-24       2.93184188e-22       9.34950843e-24       9.68628848e-23       1.04710091e-24
