% Ag_d60nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.18299844e-22       4.45449026e-23      -2.18299844e-22       4.45449026e-23      -3.01584710e-22       5.09316528e-22
410.00      -2.54654257e-22       5.53891706e-23      -2.54654257e-22       5.53891706e-23       4.20537479e-22       6.28403617e-22
420.00      -2.93488354e-22       6.68217838e-23      -2.93488354e-22       6.68217838e-23       4.56496912e-22       2.42107522e-22
430.00      -3.36092809e-22       7.87922499e-23      -3.36092809e-22       7.87922499e-23       3.78181369e-22       1.20940919e-22
440.00      -3.81726321e-22       9.52864669e-23      -3.81726321e-22       9.52864669e-23       3.23095033e-22       7.69434440e-23
450.00      -4.34648240e-22       1.16304786e-22      -4.34648240e-22       1.16304786e-22       2.86012574e-22       5.42461216e-23
460.00      -5.01817030e-22       1.50069977e-22      -5.01817030e-22       1.50069977e-22       2.56621135e-22       4.08075094e-23
470.00      -5.83111065e-22       1.99242940e-22      -5.83111065e-22       1.99242940e-22       2.34916225e-22       3.24581070e-23
480.00      -6.78260816e-22       2.59544483e-22      -6.78260816e-22       2.59544483e-22       2.19877238e-22       2.63157886e-23
490.00      -7.90992796e-22       3.43913284e-22      -7.90992796e-22       3.43913284e-22       2.08228138e-22       2.19509572e-23
500.00      -9.30786577e-22       4.74474922e-22      -9.30786577e-22       4.74474922e-22       1.98430572e-22       1.85965506e-23
510.00      -1.09867321e-21       6.87197557e-22      -1.09867321e-21       6.87197557e-22       1.90088303e-22       1.59540793e-23
520.00      -1.27298239e-21       1.05004688e-21      -1.27298239e-21       1.05004688e-21       1.82937912e-22       1.38483500e-23
530.00      -1.32140544e-21       1.68420333e-21      -1.32140544e-21       1.68420333e-21       1.76593992e-22       1.22567004e-23
540.00      -8.53891245e-22       2.53491168e-21      -8.53891245e-22       2.53491168e-21       1.71029598e-22       1.10709841e-23
550.00       2.72665253e-22       2.93341260e-21       2.72665253e-22       2.93341260e-21       1.66455926e-22       9.98362736e-24
560.00       1.28462973e-21       2.49383063e-21       1.28462973e-21       2.49383063e-21       1.62731650e-22       8.90409431e-24
570.00       1.69064755e-21       1.76189979e-21       1.69064755e-21       1.76189979e-21       1.59517188e-22       7.94179648e-24
580.00       1.69076515e-21       1.17751867e-21       1.69076515e-21       1.17751867e-21       1.56574616e-22       7.15106456e-24
590.00       1.54159597e-21       7.97951527e-22       1.54159597e-21       7.97951527e-22       1.53759062e-22       6.57722848e-24
600.00       1.37639138e-21       5.66503414e-22       1.37639138e-21       5.66503414e-22       1.51126955e-22       6.13582920e-24
610.00       1.23671083e-21       4.21474941e-22       1.23671083e-21       4.21474941e-22       1.48745167e-22       5.73924813e-24
620.00       1.12701668e-21       3.24592116e-22       1.12701668e-21       3.24592116e-22       1.46644953e-22       5.32460565e-24
630.00       1.03973645e-21       2.56553868e-22       1.03973645e-21       2.56553868e-22       1.44785734e-22       4.90973264e-24
640.00       9.67748105e-22       2.06907522e-22       9.67748105e-22       2.06907522e-22       1.43102765e-22       4.51903178e-24
650.00       9.06527755e-22       1.69554612e-22       9.06527755e-22       1.69554612e-22       1.41540298e-22       4.16134497e-24
660.00       8.53399611e-22       1.41019335e-22       8.53399611e-22       1.41019335e-22       1.40068665e-22       3.84540939e-24
670.00       8.06749559e-22       1.18742220e-22       8.06749559e-22       1.18742220e-22       1.38668109e-22       3.56421329e-24
680.00       7.66186176e-22       1.01111720e-22       7.66186176e-22       1.01111720e-22       1.37344756e-22       3.30680120e-24
690.00       7.30601071e-22       8.69398378e-23       7.30601071e-22       8.69398378e-23       1.36116385e-22       3.07761770e-24
700.00       6.99375597e-22       7.54536079e-23       6.99375597e-22       7.54536079e-23       1.34964229e-22       2.86667466e-24
710.00       6.71816057e-22       6.60097115e-23       6.71816057e-22       6.60097115e-23       1.33880640e-22       2.67533708e-24
720.00       6.47203544e-22       5.80455639e-23       6.47203544e-22       5.80455639e-23       1.32855884e-22       2.49745776e-24
730.00       6.25199906e-22       5.13610335e-23       6.25199906e-22       5.13610335e-23       1.31898121e-22       2.33218467e-24
740.00       6.05438510e-22       4.57823989e-23       6.05438510e-22       4.57823989e-23       1.30992474e-22       2.18539432e-24
750.00       5.87652430e-22       4.11710457e-23       5.87652430e-22       4.11710457e-23       1.30142731e-22       2.05858296e-24
760.00       5.71663394e-22       3.74124790e-23       5.71663394e-22       3.74124790e-23       1.29348179e-22       1.95236180e-24
770.00       5.57354404e-22       3.43553373e-23       5.57354404e-22       3.43553373e-23       1.28615184e-22       1.86660653e-24
780.00       5.44358112e-22       3.17901739e-23       5.44358112e-22       3.17901739e-23       1.27925756e-22       1.79228431e-24
790.00       5.32396100e-22       2.95571234e-23       5.32396100e-22       2.95571234e-23       1.27270361e-22       1.72567438e-24
800.00       5.21361672e-22       2.75562569e-23       5.21361672e-22       2.75562569e-23       1.26647017e-22       1.66299411e-24
