% Ag_d170nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.07705364e-21       6.53869046e-22      -1.07705364e-21       6.53869046e-22       5.22311793e-22       3.68299620e-22
410.00      -1.10282731e-21       1.03475764e-21      -1.10282731e-21       1.03475764e-21       5.63786025e-22       2.42305177e-22
420.00      -5.54815200e-22       6.57163707e-22      -5.54815200e-22       6.57163707e-22       5.64867827e-22       2.00363887e-22
430.00      -9.45336438e-22       5.35403611e-22      -9.45336438e-22       5.35403611e-22       5.67737709e-22       1.77085524e-22
440.00      -1.11188986e-21       6.00523369e-22      -1.11188986e-21       6.00523369e-22       5.70928166e-22       1.62859192e-22
450.00      -1.22617350e-21       6.64201998e-22      -1.22617350e-21       6.64201998e-22       5.74303439e-22       1.51515322e-22
460.00      -1.32746815e-21       7.35380164e-22      -1.32746815e-21       7.35380164e-22       5.75415007e-22       1.41556206e-22
470.00      -1.42160491e-21       8.07724134e-22      -1.42160491e-21       8.07724134e-22       5.76459486e-22       1.33107159e-22
480.00      -1.51311933e-21       8.71187143e-22      -1.51311933e-21       8.71187143e-22       5.79423020e-22       1.25504618e-22
490.00      -1.60326157e-21       9.33434599e-22      -1.60326157e-21       9.33434599e-22       5.82700764e-22       1.18852101e-22
500.00      -1.69631780e-21       9.99710723e-22      -1.69631780e-21       9.99710723e-22       5.85471568e-22       1.12647212e-22
510.00      -1.79275307e-21       1.07037513e-21      -1.79275307e-21       1.07037513e-21       5.87873123e-22       1.06839578e-22
520.00      -1.89299147e-21       1.14590648e-21      -1.89299147e-21       1.14590648e-21       5.89962042e-22       1.01422417e-22
530.00      -1.99604448e-21       1.23020909e-21      -1.99604448e-21       1.23020909e-21       5.91516705e-22       9.65143352e-23
540.00      -2.10085109e-21       1.32258897e-21      -2.10085109e-21       1.32258897e-21       5.92790171e-22       9.21505563e-23
550.00      -2.20967485e-21       1.41402152e-21      -2.20967485e-21       1.41402152e-21       5.94522961e-22       8.79654909e-23
560.00      -2.32399111e-21       1.50042130e-21      -2.32399111e-21       1.50042130e-21       5.96835841e-22       8.38460433e-23
570.00      -2.44311868e-21       1.58780902e-21      -2.44311868e-21       1.58780902e-21       5.99216885e-22       7.99101005e-23
580.00      -2.56625921e-21       1.68325625e-21      -2.56625921e-21       1.68325625e-21       6.01269137e-22       7.62793775e-23
590.00      -2.69210144e-21       1.79356888e-21      -2.69210144e-21       1.79356888e-21       6.02787414e-22       7.30436708e-23
600.00      -2.82077853e-21       1.91710813e-21      -2.82077853e-21       1.91710813e-21       6.03975407e-22       7.00918207e-23
610.00      -2.95442242e-21       2.04966546e-21      -2.95442242e-21       2.04966546e-21       6.05097504e-22       6.73029117e-23
620.00      -3.09559316e-21       2.18608884e-21      -3.09559316e-21       2.18608884e-21       6.06340605e-22       6.45285698e-23
630.00      -3.24447526e-21       2.32712226e-21      -3.24447526e-21       2.32712226e-21       6.07670839e-22       6.18062523e-23
640.00      -3.40059546e-21       2.47618420e-21      -3.40059546e-21       2.47618420e-21       6.08974478e-22       5.91823744e-23
650.00      -3.56391184e-21       2.63730887e-21      -3.56391184e-21       2.63730887e-21       6.10171818e-22       5.66758803e-23
660.00      -3.73407839e-21       2.81517775e-21      -3.73407839e-21       2.81517775e-21       6.11200034e-22       5.43039295e-23
670.00      -3.91106605e-21       3.01224124e-21      -3.91106605e-21       3.01224124e-21       6.12067059e-22       5.20544829e-23
680.00      -4.09500289e-21       3.22913331e-21      -4.09500289e-21       3.22913331e-21       6.12838149e-22       4.99158638e-23
690.00      -4.28544415e-21       3.46769032e-21      -4.28544415e-21       3.46769032e-21       6.13518472e-22       4.78827347e-23
700.00      -4.48173161e-21       3.72990267e-21      -4.48173161e-21       3.72990267e-21       6.14137868e-22       4.59529998e-23
710.00      -4.68322164e-21       4.01835009e-21      -4.68322164e-21       4.01835009e-21       6.14697911e-22       4.41259090e-23
720.00      -4.89017794e-21       4.33759663e-21      -4.89017794e-21       4.33759663e-21       6.15196145e-22       4.23708036e-23
730.00      -5.10003612e-21       4.69084981e-21      -5.10003612e-21       4.69084981e-21       6.15646263e-22       4.07014688e-23
740.00      -5.30925954e-21       5.08099930e-21      -5.30925954e-21       5.08099930e-21       6.16061719e-22       3.91297016e-23
750.00      -5.51295790e-21       5.51050091e-21      -5.51295790e-21       5.51050091e-21       6.16452035e-22       3.76599202e-23
760.00      -5.70562128e-21       5.98193983e-21      -5.70562128e-21       5.98193983e-21       6.16836809e-22       3.62936771e-23
770.00      -5.88192101e-21       6.49564219e-21      -5.88192101e-21       6.49564219e-21       6.17227420e-22       3.50357435e-23
780.00      -6.03748342e-21       7.05639969e-21      -6.03748342e-21       7.05639969e-21       6.17607284e-22       3.38559016e-23
790.00      -6.16630125e-21       7.67288285e-21      -6.16630125e-21       7.67288285e-21       6.17966328e-22       3.27354692e-23
800.00      -6.26016151e-21       8.35273502e-21      -6.26016151e-21       8.35273502e-21       6.18273203e-22       3.16616615e-23
