% Au_d130nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.14193207e-22       9.79920721e-22      -2.14193207e-22       9.79920721e-22       2.81967756e-22       6.72368617e-22
410.00      -2.32763168e-22       1.00764800e-21      -2.32763168e-22       1.00764800e-21       2.92122943e-22       7.03549744e-22
420.00      -2.49820504e-22       1.03323192e-21      -2.49820504e-22       1.03323192e-21       3.01751780e-22       7.32779816e-22
430.00      -2.65862695e-22       1.05608367e-21      -2.65862695e-22       1.05608367e-21       3.10291673e-22       7.60173900e-22
440.00      -2.89684727e-22       1.07349075e-21      -2.89684727e-22       1.07349075e-21       3.13848608e-22       7.90551896e-22
450.00      -3.19480533e-22       1.08442157e-21      -3.19480533e-22       1.08442157e-21       3.12098284e-22       8.22855719e-22
460.00      -3.42674189e-22       1.08867653e-21      -3.42674189e-22       1.08867653e-21       3.07735759e-22       8.49126144e-22
470.00      -3.68544669e-22       1.08993939e-21      -3.68544669e-22       1.08993939e-21       3.00783663e-22       8.76228477e-22
480.00      -4.20102732e-22       1.09309733e-21      -4.20102732e-22       1.09309733e-21       2.89224046e-22       9.21125798e-22
490.00      -5.00940710e-22       1.08631673e-21      -5.00940710e-22       1.08631673e-21       2.65239494e-22       9.85105983e-22
500.00      -6.01870628e-22       1.07928020e-21      -6.01870628e-22       1.07928020e-21       2.39622761e-22       1.06463345e-21
510.00      -7.63542394e-22       1.10397795e-21      -7.63542394e-22       1.10397795e-21       2.28282111e-22       1.18706107e-21
520.00      -9.39887611e-22       1.15145567e-21      -9.39887611e-22       1.15145567e-21       2.10134648e-22       1.31677525e-21
530.00      -1.09044202e-21       1.22658973e-21      -1.09044202e-21       1.22658973e-21       1.96422737e-22       1.46986825e-21
540.00      -1.25197733e-21       1.33857594e-21      -1.25197733e-21       1.33857594e-21       2.36196378e-22       1.70661715e-21
550.00      -1.41794433e-21       1.47337844e-21      -1.41794433e-21       1.47337844e-21       3.89841232e-22       1.98348350e-21
560.00      -1.58666616e-21       1.62418084e-21      -1.58666616e-21       1.62418084e-21       6.68765951e-22       2.21938838e-21
570.00      -1.75718452e-21       1.79938748e-21      -1.75718452e-21       1.79938748e-21       1.04287111e-21       2.33669983e-21
580.00      -1.92584915e-21       2.00457917e-21      -1.92584915e-21       2.00457917e-21       1.42742387e-21       2.29812331e-21
590.00      -2.08905666e-21       2.24704088e-21      -2.08905666e-21       2.24704088e-21       1.74411768e-21       2.13341708e-21
600.00      -2.24518962e-21       2.52891355e-21      -2.24518962e-21       2.52891355e-21       1.96231310e-21       1.91026524e-21
610.00      -2.39072518e-21       2.84605374e-21      -2.39072518e-21       2.84605374e-21       2.09315586e-21       1.68533814e-21
620.00      -2.52451670e-21       3.19237949e-21      -2.52451670e-21       3.19237949e-21       2.16529475e-21       1.48663965e-21
630.00      -2.64929512e-21       3.57190713e-21      -2.64929512e-21       3.57190713e-21       2.20344187e-21       1.31517836e-21
640.00      -2.75434661e-21       3.99178987e-21      -2.75434661e-21       3.99178987e-21       2.21753450e-21       1.16812476e-21
650.00      -2.82125942e-21       4.45428322e-21      -2.82125942e-21       4.45428322e-21       2.21343108e-21       1.04358742e-21
660.00      -2.82533786e-21       4.95643802e-21      -2.82533786e-21       4.95643802e-21       2.19554702e-21       9.39676599e-22
670.00      -2.76071265e-21       5.49229588e-21      -2.76071265e-21       5.49229588e-21       2.17155070e-21       8.52533358e-22
680.00      -2.62711299e-21       6.05884460e-21      -2.62711299e-21       6.05884460e-21       2.14636171e-21       7.77651692e-22
690.00      -2.40956263e-21       6.64722742e-21      -2.40956263e-21       6.64722742e-21       2.12075516e-21       7.12759941e-22
700.00      -2.09297480e-21       7.24164927e-21      -2.09297480e-21       7.24164927e-21       2.09511451e-21       6.56124008e-22
710.00      -1.66554994e-21       7.82016243e-21      -1.66554994e-21       7.82016243e-21       2.06971856e-21       6.06342569e-22
720.00      -1.12613656e-21       8.35374118e-21      -1.12613656e-21       8.35374118e-21       2.04512735e-21       5.62611474e-22
730.00      -4.80225595e-22       8.81362670e-21      -4.80225595e-22       8.81362670e-21       2.02144501e-21       5.23818355e-22
740.00       2.56080175e-22       9.17250873e-21       2.56080175e-22       9.17250873e-21       1.99885290e-21       4.89076310e-22
750.00       1.06140054e-21       9.40770595e-21       1.06140054e-21       9.40770595e-21       1.97722327e-21       4.57685297e-22
760.00       1.90389436e-21       9.50334874e-21       1.90389436e-21       9.50334874e-21       1.95657133e-21       4.29141417e-22
770.00       2.74395565e-21       9.45144690e-21       2.74395565e-21       9.45144690e-21       1.93679929e-21       4.03253320e-22
780.00       3.54439537e-21       9.26064036e-21       3.54439537e-21       9.26064036e-21       1.91800595e-21       3.79764846e-22
790.00       4.27603824e-21       8.95142907e-21       4.27603824e-21       8.95142907e-21       1.90007810e-21       3.58275947e-22
800.00       4.91834241e-21       8.55158955e-21       4.91834241e-21       8.55158955e-21       1.88300969e-21       3.38510262e-22
