% Au_d180nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.28192413e-22       1.62963134e-21      -2.28192413e-22       1.62963134e-21       4.89958703e-22       5.99330540e-22
410.00      -2.63619042e-22       1.66600808e-21      -2.63619042e-22       1.66600808e-21       5.10778871e-22       6.50837484e-22
420.00      -2.97748828e-22       1.69912086e-21      -2.97748828e-22       1.69912086e-21       5.30387044e-22       7.01228539e-22
430.00      -3.31316156e-22       1.72837896e-21      -3.31316156e-22       1.72837896e-21       5.48448432e-22       7.50695016e-22
440.00      -3.76414114e-22       1.75106778e-21      -3.76414114e-22       1.75106778e-21       5.64399845e-22       8.04734473e-22
450.00      -4.30445764e-22       1.76552829e-21      -4.30445764e-22       1.76552829e-21       5.76917784e-22       8.62823399e-22
460.00      -4.75964277e-22       1.77031094e-21      -4.75964277e-22       1.77031094e-21       5.83827536e-22       9.17097252e-22
470.00      -5.25198170e-22       1.77138866e-21      -5.25198170e-22       1.77138866e-21       5.88493061e-22       9.73003217e-22
480.00      -6.08739357e-22       1.77694060e-21      -6.08739357e-22       1.77694060e-21       5.97633499e-22       1.04672966e-21
490.00      -7.31963136e-22       1.77122540e-21      -7.31963136e-22       1.77122540e-21       6.05873925e-22       1.14496639e-21
500.00      -8.81334526e-22       1.76689098e-21      -8.81334526e-22       1.76689098e-21       6.23562941e-22       1.25993861e-21
510.00      -1.10638752e-21       1.81062326e-21      -1.10638752e-21       1.81062326e-21       6.89408547e-22       1.39795783e-21
520.00      -1.34543033e-21       1.88628758e-21      -1.34543033e-21       1.88628758e-21       7.54430945e-22       1.51751680e-21
530.00      -1.54327041e-21       1.99587025e-21      -1.54327041e-21       1.99587025e-21       8.00056076e-22       1.64331515e-21
540.00      -1.74124533e-21       2.15081073e-21      -1.74124533e-21       2.15081073e-21       8.95592448e-22       1.82859645e-21
550.00      -1.93302311e-21       2.32542122e-21      -1.93302311e-21       2.32542122e-21       1.09498831e-21       2.02033052e-21
560.00      -2.12024979e-21       2.50830758e-21      -2.12024979e-21       2.50830758e-21       1.37377139e-21       2.13959269e-21
570.00      -2.30246541e-21       2.70653425e-21      -2.30246541e-21       2.70653425e-21       1.67188060e-21       2.15138621e-21
580.00      -2.47730754e-21       2.92302822e-21      -2.47730754e-21       2.92302822e-21       1.93064543e-21       2.07389140e-21
590.00      -2.64332149e-21       3.16149909e-21      -2.64332149e-21       3.16149909e-21       2.12792107e-21       1.94628725e-21
600.00      -2.80240623e-21       3.42056929e-21      -2.80240623e-21       3.42056929e-21       2.26898249e-21       1.80416515e-21
610.00      -2.95601179e-21       3.69368393e-21      -2.95601179e-21       3.69368393e-21       2.36820972e-21       1.66945616e-21
620.00      -3.10647777e-21       3.97366276e-21      -3.10647777e-21       3.97366276e-21       2.44072700e-21       1.55091447e-21
630.00      -3.25928370e-21       4.26288475e-21      -3.25928370e-21       4.26288475e-21       2.49764978e-21       1.44591833e-21
640.00      -3.41015708e-21       4.56525437e-21      -3.41015708e-21       4.56525437e-21       2.54155452e-21       1.35187260e-21
650.00      -3.55113258e-21       4.88268932e-21      -3.55113258e-21       4.88268932e-21       2.57339544e-21       1.26806533e-21
660.00      -3.67240283e-21       5.21635563e-21      -3.67240283e-21       5.21635563e-21       2.59399690e-21       1.19420491e-21
670.00      -3.77791673e-21       5.56646800e-21      -3.77791673e-21       5.56646800e-21       2.60805269e-21       1.12860689e-21
680.00      -3.87515050e-21       5.93406534e-21      -3.87515050e-21       5.93406534e-21       2.61928447e-21       1.06907123e-21
690.00      -3.96154636e-21       6.32172266e-21      -3.96154636e-21       6.32172266e-21       2.62799680e-21       1.01457752e-21
700.00      -4.03408450e-21       6.73134144e-21      -4.03408450e-21       6.73134144e-21       2.63442723e-21       9.64363080e-22
710.00      -4.08918441e-21       7.16394848e-21      -4.08918441e-21       7.16394848e-21       2.63883800e-21       9.17936465e-22
720.00      -4.12438022e-21       7.61874079e-21      -4.12438022e-21       7.61874079e-21       2.64176389e-21       8.75174296e-22
730.00      -4.13712932e-21       8.09634408e-21      -4.13712932e-21       8.09634408e-21       2.64355298e-21       8.35428781e-22
740.00      -4.12417365e-21       8.59799351e-21      -4.12417365e-21       8.59799351e-21       2.64433879e-21       7.98318568e-22
750.00      -4.08154280e-21       9.12514595e-21      -4.08154280e-21       9.12514595e-21       2.64430206e-21       7.63407741e-22
760.00      -4.00486653e-21       9.67791244e-21      -4.00486653e-21       9.67791244e-21       2.64351292e-21       7.30393409e-22
770.00      -3.88770093e-21       1.02528448e-20      -3.88770093e-21       1.02528448e-20       2.64206036e-21       6.99397168e-22
780.00      -3.72522191e-21       1.08469073e-20      -3.72522191e-21       1.08469073e-20       2.64005899e-21       6.70238752e-22
790.00      -3.51258726e-21       1.14574125e-20      -3.51258726e-21       1.14574125e-20       2.63762580e-21       6.42739610e-22
800.00      -3.24396278e-21       1.20814049e-20      -3.24396278e-21       1.20814049e-20       2.63484142e-21       6.16692168e-22
