% Au_d140nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.25825030e-22       1.09053286e-21      -2.25825030e-22       1.09053286e-21       3.29752330e-22       6.81172704e-22
410.00      -2.47946626e-22       1.11998428e-21      -2.47946626e-22       1.11998428e-21       3.41409089e-22       7.16252816e-22
420.00      -2.68558828e-22       1.14716709e-21      -2.68558828e-22       1.14716709e-21       3.52370088e-22       7.49493414e-22
430.00      -2.88215903e-22       1.17146596e-21      -2.88215903e-22       1.17146596e-21       3.62147073e-22       7.81064982e-22
440.00      -3.16225193e-22       1.19006481e-21      -3.16225193e-22       1.19006481e-21       3.67406109e-22       8.16097304e-22
450.00      -3.50592061e-22       1.20183854e-21      -3.50592061e-22       1.20183854e-21       3.67615759e-22       8.53568529e-22
460.00      -3.77890476e-22       1.20645600e-21      -3.77890476e-22       1.20645600e-21       3.64559298e-22       8.85211037e-22
470.00      -4.07991116e-22       1.20794357e-21      -4.07991116e-22       1.20794357e-21       3.58978178e-22       9.17884002e-22
480.00      -4.65330560e-22       1.21137687e-21      -4.65330560e-22       1.21137687e-21       3.50520109e-22       9.68916383e-22
490.00      -5.53725032e-22       1.20418124e-21      -5.53725032e-22       1.20418124e-21       3.31581880e-22       1.04074331e-21
500.00      -6.63362211e-22       1.19664956e-21      -6.63362211e-22       1.19664956e-21       3.13142759e-22       1.12890441e-21
510.00      -8.37181711e-22       1.22305178e-21      -8.37181711e-22       1.22305178e-21       3.16560155e-22       1.25773129e-21
520.00      -1.02598135e-21       1.27424881e-21      -1.02598135e-21       1.27424881e-21       3.14806761e-22       1.38920018e-21
530.00      -1.18595488e-21       1.35489514e-21      -1.18595488e-21       1.35489514e-21       3.13860603e-22       1.54102974e-21
540.00      -1.35457680e-21       1.47366613e-21      -1.35457680e-21       1.47366613e-21       3.69412247e-22       1.77282643e-21
550.00      -1.52527176e-21       1.61398963e-21      -1.52527176e-21       1.61398963e-21       5.41197952e-22       2.03508435e-21
560.00      -1.69717060e-21       1.76820650e-21      -1.69717060e-21       1.76820650e-21       8.30004807e-22       2.24420271e-21
570.00      -1.86946889e-21       1.94402084e-21      -1.86946889e-21       1.94402084e-21       1.19429096e-21       2.33088813e-21
580.00      -2.03899266e-21       2.14629955e-21      -2.03899266e-21       2.14629955e-21       1.55160298e-21       2.27541021e-21
590.00      -2.20299184e-21       2.38091836e-21      -2.20299184e-21       2.38091836e-21       1.83882249e-21       2.11422475e-21
600.00      -2.36092832e-21       2.64890464e-21      -2.36092832e-21       2.64890464e-21       2.03752646e-21       1.90782238e-21
610.00      -2.51089058e-21       2.94528379e-21      -2.51089058e-21       2.94528379e-21       2.16080415e-21       1.70275049e-21
620.00      -2.65329216e-21       3.26368784e-21      -2.65329216e-21       3.26368784e-21       2.23372569e-21       1.52112222e-21
630.00      -2.79197391e-21       3.60715334e-21      -2.79197391e-21       3.60715334e-21       2.27718015e-21       1.36325087e-21
640.00      -2.91949463e-21       3.98184853e-21      -2.91949463e-21       3.98184853e-21       2.29895039e-21       1.22610483e-21
650.00      -3.02193115e-21       4.39097495e-21      -3.02193115e-21       4.39097495e-21       2.30346541e-21       1.10820674e-21
660.00      -3.08103374e-21       4.83424868e-21      -3.08103374e-21       4.83424868e-21       2.29431285e-21       1.00847674e-21
670.00      -3.09514343e-21       5.30971181e-21      -3.09514343e-21       5.30971181e-21       2.27850491e-21       9.23540280e-22
680.00      -3.06730866e-21       5.81790653e-21      -3.06730866e-21       5.81790653e-21       2.26074328e-21       8.49594293e-22
690.00      -2.98689297e-21       6.35752104e-21      -2.98689297e-21       6.35752104e-21       2.24187458e-21       7.84743981e-22
700.00      -2.84222553e-21       6.92388936e-21      -2.84222553e-21       6.92388936e-21       2.22225286e-21       7.27429450e-22
710.00      -2.62017192e-21       7.50933467e-21      -2.62017192e-21       7.50933467e-21       2.20218852e-21       6.76538477e-22
720.00      -2.31278326e-21       8.09886473e-21      -2.31278326e-21       8.09886473e-21       2.18234426e-21       6.31322668e-22
730.00      -1.91274025e-21       8.67764016e-21      -1.91274025e-21       8.67764016e-21       2.16291078e-21       5.90843863e-22
740.00      -1.41507455e-21       9.22894685e-21      -1.41507455e-21       9.22894685e-21       2.14398366e-21       5.54242046e-22
750.00      -8.20687428e-22       9.73069518e-21      -8.20687428e-22       9.73069518e-21       2.12569072e-21       5.20959053e-22
760.00      -1.32975477e-22       1.01619899e-20      -1.32975477e-22       1.01619899e-20       2.10798706e-21       4.90421812e-22
770.00       6.33291246e-22       1.04956545e-20       6.33291246e-22       1.04956545e-20       2.09081215e-21       4.62542001e-22
780.00       1.45302658e-21       1.07132750e-20       1.45302658e-21       1.07132750e-20       2.07431377e-21       4.37077484e-22
790.00       2.30277007e-21       1.08039000e-20       2.30277007e-21       1.08039000e-20       2.05848960e-21       4.13656354e-22
800.00       3.15207347e-21       1.07658499e-20       3.15207347e-21       1.07658499e-20       2.04329405e-21       3.91997109e-22
