% Au_d60nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       4.07233883e-23       4.21290414e-22       4.07233883e-23       4.21290414e-22      -8.69590121e-23       4.06681659e-22
410.00       4.49072650e-23       4.32835694e-22       4.49072650e-23       4.32835694e-22      -8.83652980e-23       4.17898710e-22
420.00       4.89747838e-23       4.42509076e-22       4.89747838e-23       4.42509076e-22      -8.88451573e-23       4.27593440e-22
430.00       5.23312565e-23       4.50350455e-22       5.23312565e-23       4.50350455e-22      -8.88492354e-23       4.35425770e-22
440.00       5.01736559e-23       4.58752054e-22       5.01736559e-23       4.58752054e-22      -9.34277787e-23       4.40090077e-22
450.00       4.30186411e-23       4.66934145e-22       4.30186411e-23       4.66934145e-22      -1.01554694e-22       4.41370601e-22
460.00       3.59754383e-23       4.70088545e-22       3.59754383e-23       4.70088545e-22      -1.06401900e-22       4.39160017e-22
470.00       2.66244919e-23       4.73431169e-22       2.66244919e-23       4.73431169e-22      -1.13014396e-22       4.35795448e-22
480.00       7.81547357e-24       4.88077110e-22       7.81547357e-24       4.88077110e-22      -1.32685203e-22       4.34448434e-22
490.00      -2.69827243e-23       5.11503364e-22      -2.69827243e-23       5.11503364e-22      -1.66589042e-22       4.28686400e-22
500.00      -7.07106820e-23       5.45548647e-22      -7.07106820e-23       5.45548647e-22      -2.09109677e-22       4.22054390e-22
510.00      -1.22750515e-22       6.25946105e-22      -1.22750515e-22       6.25946105e-22      -2.82259970e-22       4.25731117e-22
520.00      -1.59924557e-22       7.22201164e-22      -1.59924557e-22       7.22201164e-22      -3.69852308e-22       4.34401205e-22
530.00      -1.79100983e-22       8.05740345e-22      -1.79100983e-22       8.05740345e-22      -4.53115621e-22       4.60967701e-22
540.00      -2.11525940e-22       9.20673513e-22      -2.11525940e-22       9.20673513e-22      -5.52578365e-22       5.11862000e-22
550.00      -2.42425203e-22       1.10216524e-21      -2.42425203e-22       1.10216524e-21      -6.63549273e-22       5.81680099e-22
560.00      -2.20680876e-22       1.36389997e-21      -2.20680876e-22       1.36389997e-21      -7.85972140e-22       6.68896904e-22
570.00      -6.16268746e-23       1.68591565e-21      -6.16268746e-23       1.68591565e-21      -9.22302255e-22       7.84739842e-22
580.00       3.05832695e-22       1.95344946e-21       3.05832695e-22       1.95344946e-21      -1.07132730e-21       9.43411714e-22
590.00       8.17420699e-22       1.98868042e-21       8.17420699e-22       1.98868042e-21      -1.22832435e-21       1.16700918e-21
600.00       1.25520723e-21       1.75818738e-21       1.25520723e-21       1.75818738e-21      -1.38123741e-21       1.48038672e-21
610.00       1.49176289e-21       1.42067928e-21       1.49176289e-21       1.42067928e-21      -1.49974268e-21       1.90523686e-21
620.00       1.57019445e-21       1.11582605e-21       1.57019445e-21       1.11582605e-21      -1.53437164e-21       2.45237576e-21
630.00       1.56927677e-21       8.75862285e-22       1.56927677e-21       8.75862285e-22      -1.41282904e-21       3.12757461e-21
640.00       1.52966940e-21       6.94170364e-22       1.52966940e-21       6.94170364e-22      -1.00531446e-21       3.87583193e-21
650.00       1.47227005e-21       5.59785588e-22       1.47227005e-21       5.59785588e-22      -2.03926936e-22       4.48922908e-21
660.00       1.40830215e-21       4.62280323e-22       1.40830215e-21       4.62280323e-22       8.71265107e-22       4.65170163e-21
670.00       1.34701005e-21       3.90078759e-22       1.34701005e-21       3.90078759e-22       1.85166244e-21       4.30344372e-21
680.00       1.29222947e-21       3.34198776e-22       1.29222947e-21       3.34198776e-22       2.50597175e-21       3.68110064e-21
690.00       1.24337976e-21       2.90064684e-22       1.24337976e-21       2.90064684e-22       2.83109123e-21       3.01648777e-21
700.00       1.19962497e-21       2.54632362e-22       1.19962497e-21       2.54632362e-22       2.92841193e-21       2.43253981e-21
710.00       1.16019356e-21       2.25796823e-22       1.16019356e-21       2.25796823e-22       2.89680726e-21       1.96356166e-21
720.00       1.12489654e-21       2.02139115e-22       1.12489654e-21       2.02139115e-22       2.80373526e-21       1.60137114e-21
730.00       1.09315634e-21       1.82417998e-22       1.09315634e-21       1.82417998e-22       2.68743532e-21       1.32375171e-21
740.00       1.06452253e-21       1.65687292e-22       1.06452253e-21       1.65687292e-22       2.56714101e-21       1.10939209e-21
750.00       1.03853041e-21       1.51263341e-22       1.03853041e-21       1.51263341e-22       2.45102856e-21       9.41136832e-22
760.00       1.01483747e-21       1.38667160e-22       1.01483747e-21       1.38667160e-22       2.34261116e-21       8.06963913e-22
770.00       9.93136688e-22       1.27703855e-22       9.93136688e-22       1.27703855e-22       2.24282428e-21       6.99488096e-22
780.00       9.73216680e-22       1.18124803e-22       9.73216680e-22       1.18124803e-22       2.15180779e-21       6.12303476e-22
790.00       9.54934390e-22       1.09653938e-22       9.54934390e-22       1.09653938e-22       2.06948027e-21       5.40665647e-22
800.00       9.38070142e-22       1.02082633e-22       9.38070142e-22       1.02082633e-22       1.99495489e-21       4.80885751e-22
