% Au_d80nm_h30nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -8.86736746e-23       3.68207867e-22      -8.86736746e-23       3.68207867e-22       1.46755745e-22       2.45085401e-22
410.00      -8.99589279e-23       3.76312796e-22      -8.99589279e-23       3.76312796e-22       1.51395950e-22       2.48166662e-22
420.00      -9.04520333e-23       3.82908129e-22      -9.04520333e-23       3.82908129e-22       1.55167109e-22       2.50530282e-22
430.00      -9.06058288e-23       3.87730360e-22      -9.06058288e-23       3.87730360e-22       1.57900020e-22       2.52461621e-22
440.00      -9.54919471e-23       3.89655875e-22      -9.54919471e-23       3.89655875e-22       1.58674634e-22       2.56871942e-22
450.00      -1.03975849e-22       3.88430293e-22      -1.03975849e-22       3.88430293e-22       1.57416336e-22       2.63161883e-22
460.00      -1.09199587e-22       3.83792308e-22      -1.09199587e-22       3.83792308e-22       1.54290826e-22       2.67311859e-22
470.00      -1.16079730e-22       3.78202495e-22      -1.16079730e-22       3.78202495e-22       1.50446199e-22       2.72401998e-22
480.00      -1.35714797e-22       3.74825974e-22      -1.35714797e-22       3.74825974e-22       1.47455781e-22       2.85674153e-22
490.00      -1.69476876e-22       3.67151081e-22      -1.69476876e-22       3.67151081e-22       1.41973233e-22       3.08622446e-22
500.00      -2.12226508e-22       3.58747190e-22      -2.12226508e-22       3.58747190e-22       1.37611417e-22       3.38660066e-22
510.00      -2.86018902e-22       3.63012891e-22      -2.86018902e-22       3.63012891e-22       1.45723204e-22       3.89144446e-22
520.00      -3.71237477e-22       3.75343169e-22      -3.71237477e-22       3.75343169e-22       1.60169466e-22       4.52522148e-22
530.00      -4.47803443e-22       4.03340321e-22      -4.47803443e-22       4.03340321e-22       1.99508925e-22       5.20431000e-22
540.00      -5.37624601e-22       4.52143484e-22      -5.37624601e-22       4.52143484e-22       2.99085844e-22       5.85211135e-22
550.00      -6.38327440e-22       5.16382068e-22      -6.38327440e-22       5.16382068e-22       4.42061102e-22       5.92161558e-22
560.00      -7.50708526e-22       5.95080643e-22      -7.50708526e-22       5.95080643e-22       5.68503982e-22       5.27180760e-22
570.00      -8.77682153e-22       6.99056791e-22      -8.77682153e-22       6.99056791e-22       6.39410774e-22       4.22844788e-22
580.00      -1.01924469e-21       8.42108182e-22      -1.01924469e-21       8.42108182e-22       6.56802463e-22       3.21846246e-22
590.00      -1.17261710e-21       1.04661420e-21      -1.17261710e-21       1.04661420e-21       6.43187362e-22       2.42258244e-22
600.00      -1.32816564e-21       1.33854532e-21      -1.32816564e-21       1.33854532e-21       6.18015245e-22       1.84814119e-22
610.00      -1.45750982e-21       1.74475445e-21      -1.45750982e-21       1.74475445e-21       5.91523043e-22       1.44671850e-22
620.00      -1.50942983e-21       2.28300123e-21      -1.50942983e-21       2.28300123e-21       5.67916726e-22       1.16408804e-22
630.00      -1.40198333e-21       2.96811317e-21      -1.40198333e-21       2.96811317e-21       5.47694889e-22       9.53413542e-23
640.00      -9.78410057e-22       3.74482604e-21      -9.78410057e-22       3.74482604e-21       5.29948738e-22       7.93688428e-23
650.00      -1.08740858e-22       4.35967641e-21      -1.08740858e-22       4.35967641e-21       5.14080771e-22       6.74433722e-23
660.00       1.03578684e-21       4.43288576e-21       1.03578684e-21       4.43288576e-21       4.99671967e-22       5.88339980e-23
670.00       1.99065924e-21       3.94951143e-21       1.99065924e-21       3.94951143e-21       4.86836744e-22       5.23301873e-23
680.00       2.53992452e-21       3.24175664e-21       2.53992452e-21       3.24175664e-21       4.75539308e-22       4.69828653e-23
690.00       2.74827456e-21       2.56468217e-21       2.74827456e-21       2.56468217e-21       4.65516395e-22       4.25360986e-23
700.00       2.75559994e-21       2.01431106e-21       2.75559994e-21       2.01431106e-21       4.56484048e-22       3.88060198e-23
710.00       2.66640939e-21       1.59542977e-21       2.66640939e-21       1.59542977e-21       4.48292554e-22       3.56505755e-23
720.00       2.54117227e-21       1.28472440e-21       2.54117227e-21       1.28472440e-21       4.40889979e-22       3.29786190e-23
730.00       2.40879641e-21       1.05243243e-21       2.40879641e-21       1.05243243e-21       4.34132035e-22       3.06724705e-23
740.00       2.28226768e-21       8.76484485e-22       2.28226768e-21       8.76484485e-22       4.27970103e-22       2.86469906e-23
750.00       2.16554323e-21       7.40029337e-22       2.16554323e-21       7.40029337e-22       4.22279631e-22       2.68304506e-23
760.00       2.06009426e-21       6.32466786e-22       2.06009426e-21       6.32466786e-22       4.17029275e-22       2.51856217e-23
770.00       1.96501180e-21       5.46883267e-22       1.96501180e-21       5.46883267e-22       4.12148712e-22       2.37116812e-23
780.00       1.87991183e-21       4.78018450e-22       1.87991183e-21       4.78018450e-22       4.07622815e-22       2.23914145e-23
790.00       1.80369487e-21       4.21622119e-22       1.80369487e-21       4.21622119e-22       4.03424069e-22       2.11955787e-23
800.00       1.73537401e-21       3.74710527e-22       1.73537401e-21       3.74710527e-22       3.99498581e-22       2.00914660e-23
