% Au_d40nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       8.71648209e-23       2.11437968e-22       8.71648209e-23       2.11437968e-22      -8.97935779e-23       2.29298195e-22
410.00       9.05952199e-23       2.14903851e-22       9.05952199e-23       2.14903851e-22      -9.12687516e-23       2.33591507e-22
420.00       9.33284010e-23       2.17580707e-22       9.33284010e-23       2.17580707e-22      -9.20061335e-23       2.37095013e-22
430.00       9.51190945e-23       2.19739450e-22       9.51190945e-23       2.19739450e-22      -9.22383040e-23       2.39561603e-22
440.00       9.45718692e-23       2.23982947e-22       9.45718692e-23       2.23982947e-22      -9.47228265e-23       2.39317389e-22
450.00       9.17472629e-23       2.29671258e-22       9.17472629e-23       2.29671258e-22      -9.86890570e-23       2.36548910e-22
460.00       8.74033074e-23       2.33018378e-22       8.74033074e-23       2.33018378e-22      -1.00130139e-22       2.32538144e-22
470.00       8.21316897e-23       2.37118609e-22       8.21316897e-23       2.37118609e-22      -1.02415405e-22       2.27769010e-22
480.00       7.59043320e-23       2.49574274e-22       7.59043320e-23       2.49574274e-22      -1.12278084e-22       2.22071623e-22
490.00       6.48002692e-23       2.71963200e-22       6.48002692e-23       2.71963200e-22      -1.28773890e-22       2.11863084e-22
500.00       5.31475787e-23       3.04240274e-22       5.31475787e-23       3.04240274e-22      -1.49091706e-22       2.00345407e-22
510.00       5.98284402e-23       3.66593937e-22       5.98284402e-23       3.66593937e-22      -1.85328646e-22       1.90416547e-22
520.00       9.44915212e-23       4.27955473e-22       9.44915212e-23       4.27955473e-22      -2.25637649e-22       1.82163171e-22
530.00       1.35388547e-22       4.58298326e-22       1.35388547e-22       4.58298326e-22      -2.62214077e-22       1.81638719e-22
540.00       1.74429579e-22       4.91096425e-22       1.74429579e-22       4.91096425e-22      -3.05654390e-22       1.85652588e-22
550.00       2.33249064e-22       5.44703516e-22       2.33249064e-22       5.44703516e-22      -3.54055403e-22       1.91554927e-22
560.00       3.44379411e-22       5.89373637e-22       3.44379411e-22       5.89373637e-22      -4.06507108e-22       1.98544692e-22
570.00       4.90574972e-22       5.61751724e-22       4.90574972e-22       5.61751724e-22      -4.64374705e-22       2.08574268e-22
580.00       5.93621052e-22       4.56491771e-22       5.93621052e-22       4.56491771e-22      -5.28554481e-22       2.23228102e-22
590.00       6.22735250e-22       3.36424082e-22       6.22735250e-22       3.36424082e-22      -6.00943084e-22       2.44483473e-22
600.00       6.08348637e-22       2.42979776e-22       6.08348637e-22       2.42979776e-22      -6.83221023e-22       2.72866388e-22
610.00       5.80032179e-22       1.79526639e-22       5.80032179e-22       1.79526639e-22      -7.75427052e-22       3.08306015e-22
620.00       5.51558134e-22       1.37299169e-22       5.51558134e-22       1.37299169e-22      -8.77191237e-22       3.49836426e-22
630.00       5.26435002e-22       1.07599954e-22       5.26435002e-22       1.07599954e-22      -9.91865549e-22       3.97125883e-22
640.00       5.04380719e-22       8.61694931e-23       5.04380719e-22       8.61694931e-23      -1.12228024e-21       4.54543266e-22
650.00       4.84761261e-22       7.08370402e-23       4.84761261e-22       7.08370402e-23      -1.26971100e-21       5.29962708e-22
660.00       4.67115025e-22       6.01624793e-23       4.67115025e-22       6.01624793e-23      -1.43394584e-21       6.36535130e-22
670.00       4.51550987e-22       5.23513725e-23       4.51550987e-22       5.23513725e-23      -1.61749813e-21       7.83413944e-22
680.00       4.38203179e-22       4.61596044e-23       4.38203179e-22       4.61596044e-23      -1.82490831e-21       9.79649909e-22
690.00       4.26428210e-22       4.11464084e-23       4.26428210e-22       4.11464084e-23      -2.05576016e-21       1.24906010e-21
700.00       4.15947984e-22       3.70243700e-23       4.15947984e-22       3.70243700e-23      -2.30090776e-21       1.62770294e-21
710.00       4.06574956e-22       3.36304304e-23       4.06574956e-22       3.36304304e-23      -2.52924090e-21       2.16789268e-21
720.00       3.98144634e-22       3.07966781e-23       3.98144634e-22       3.07966781e-23      -2.66073011e-21       2.92713532e-21
730.00       3.90537413e-22       2.84033223e-23       3.90537413e-22       2.84033223e-23      -2.53137707e-21       3.93757812e-21
740.00       3.83682913e-22       2.63426583e-23       3.83682913e-22       2.63426583e-23      -1.88315654e-21       5.08365033e-21
750.00       3.77403609e-22       2.45083065e-23       3.77403609e-22       2.45083065e-23      -5.47863260e-22       5.94963804e-21
760.00       3.71609412e-22       2.28596515e-23       3.71609412e-22       2.28596515e-23       1.16021082e-21       6.00170324e-21
770.00       3.66297504e-22       2.14282504e-23       3.66297504e-22       2.14282504e-23       2.53061473e-21       5.22247841e-21
780.00       3.61400663e-22       2.01364607e-23       3.61400663e-22       2.01364607e-23       3.23455764e-21       4.14312140e-21
790.00       3.56857930e-22       1.89880396e-23       3.56857930e-22       1.89880396e-23       3.43404490e-21       3.17457175e-21
800.00       3.52635685e-22       1.79311269e-23       3.52635685e-22       1.79311269e-23       3.37524489e-21       2.43209783e-21
