% Au_d160nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       2.07581681e-23       1.56039827e-21       2.07581681e-23       1.56039827e-21       4.04023965e-22       9.52850657e-22
410.00      -1.60724391e-23       1.61548883e-21      -1.60724391e-23       1.61548883e-21       4.01729795e-22       1.02174856e-21
420.00      -5.28044824e-23       1.66784416e-21      -5.28044824e-23       1.66784416e-21       3.98361599e-22       1.08923046e-21
430.00      -8.99780393e-23       1.71705463e-21      -8.99780393e-23       1.71705463e-21       3.93591826e-22       1.15521283e-21
440.00      -1.37616284e-22       1.76365270e-21      -1.37616284e-22       1.76365270e-21       3.82830425e-22       1.22423397e-21
450.00      -1.94262832e-22       1.80529580e-21      -1.94262832e-22       1.80529580e-21       3.65364064e-22       1.29452262e-21
460.00      -2.46616189e-22       1.83664016e-21      -2.46616189e-22       1.83664016e-21       3.45183486e-22       1.35739045e-21
470.00      -3.03024247e-22       1.86499263e-21      -3.03024247e-22       1.86499263e-21       3.21378890e-22       1.42009380e-21
480.00      -3.87580306e-22       1.90403110e-21      -3.87580306e-22       1.90403110e-21       2.87684445e-22       1.50106376e-21
490.00      -5.09669057e-22       1.94249157e-21      -5.09669057e-22       1.94249157e-21       2.34184686e-22       1.59964542e-21
500.00      -6.55453361e-22       1.98901661e-21      -6.55453361e-22       1.98901661e-21       1.73743329e-22       1.71357795e-21
510.00      -8.52395658e-22       2.09616599e-21      -8.52395658e-22       2.09616599e-21       1.18022403e-22       1.87190503e-21
520.00      -1.05036829e-21       2.22784051e-21      -1.05036829e-21       2.22784051e-21       5.10664430e-23       2.02061196e-21
530.00      -1.21554807e-21       2.36924695e-21      -1.21554807e-21       2.36924695e-21      -3.84615127e-23       2.17848831e-21
540.00      -1.39066614e-21       2.55167891e-21      -1.39066614e-21       2.55167891e-21      -1.44452048e-22       2.42886276e-21
550.00      -1.56800512e-21       2.76846779e-21      -1.56800512e-21       2.76846779e-21      -2.05910324e-22       2.77480488e-21
560.00      -1.73804932e-21       3.01008581e-21      -1.73804932e-21       3.01008581e-21      -1.84556341e-22       3.17457958e-21
570.00      -1.89272699e-21       3.27807378e-21      -1.89272699e-21       3.27807378e-21      -5.85906191e-23       3.58978109e-21
580.00      -2.02697683e-21       3.56997247e-21      -2.02697683e-21       3.56997247e-21       1.70900995e-22       3.97790290e-21
590.00      -2.13726712e-21       3.88539997e-21      -2.13726712e-21       3.88539997e-21       4.88725832e-22       4.30644553e-21
600.00      -2.22630098e-21       4.22188526e-21      -2.22630098e-21       4.22188526e-21       8.63987315e-22       4.56090268e-21
610.00      -2.29786151e-21       4.57178310e-21      -2.29786151e-21       4.57178310e-21       1.26124435e-21       4.74055707e-21
620.00      -2.35799148e-21       4.92929532e-21      -2.35799148e-21       4.92929532e-21       1.65374326e-21       4.85813330e-21
630.00      -2.41081030e-21       5.29882204e-21      -2.41081030e-21       5.29882204e-21       2.03782059e-21       4.92853343e-21
640.00      -2.45003453e-21       5.68246552e-21      -2.45003453e-21       5.68246552e-21       2.40860744e-21       4.95177561e-21
650.00      -2.46677313e-21       6.07762110e-21      -2.46677313e-21       6.07762110e-21       2.75616618e-21       4.92762215e-21
660.00      -2.45085272e-21       6.48019524e-21      -2.45085272e-21       6.48019524e-21       3.07029530e-21       4.85918327e-21
670.00      -2.40550688e-21       6.89115061e-21      -2.40550688e-21       6.89115061e-21       3.35253479e-21       4.76127227e-21
680.00      -2.33646166e-21       7.31421899e-21      -2.33646166e-21       7.31421899e-21       3.60935968e-21       4.64569717e-21
690.00      -2.23959741e-21       7.74894150e-21      -2.23959741e-21       7.74894150e-21       3.84110200e-21       4.51592313e-21
700.00      -2.11067946e-21       8.19379553e-21      -2.11067946e-21       8.19379553e-21       4.04832194e-21       4.37488652e-21
710.00      -1.94557211e-21       8.64646497e-21      -1.94557211e-21       8.64646497e-21       4.23179922e-21       4.22594499e-21
720.00      -1.74262843e-21       9.10244728e-21      -1.74262843e-21       9.10244728e-21       4.39284785e-21       4.07267971e-21
730.00      -1.49935796e-21       9.55904374e-21      -1.49935796e-21       9.55904374e-21       4.53352724e-21       3.91801808e-21
740.00      -1.21291448e-21       1.00130523e-20      -1.21291448e-21       1.00130523e-20       4.65601285e-21       3.76302639e-21
750.00      -8.81305275e-22       1.04601010e-20      -8.81305275e-22       1.04601010e-20       4.76213046e-21       3.60925971e-21
760.00      -5.01347611e-22       1.08955609e-20      -5.01347611e-22       1.08955609e-20       4.85342192e-21       3.45702380e-21
770.00      -7.38181333e-23       1.13103053e-20      -7.38181333e-23       1.13103053e-20       4.93069279e-21       3.30841876e-21
780.00       4.00908264e-22       1.16971918e-20       4.00908264e-22       1.16971918e-20       4.99536296e-21       3.16424256e-21
790.00       9.19861544e-22       1.20498856e-20       9.19861544e-22       1.20498856e-20       5.04902810e-21       3.02480610e-21
800.00       1.48084540e-21       1.23618316e-20       1.48084540e-21       1.23618316e-20       5.09317469e-21       2.89028944e-21
