% Au_d120nm_h30nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.17520088e-22       6.44736030e-22      -2.17520088e-22       6.44736030e-22       2.70492776e-22       3.44274136e-22
410.00      -2.27325547e-22       6.58855386e-22      -2.27325547e-22       6.58855386e-22       2.80340124e-22       3.53551967e-22
420.00      -2.35511019e-22       6.71223270e-22      -2.35511019e-22       6.71223270e-22       2.89051538e-22       3.61908863e-22
430.00      -2.42531661e-22       6.81304223e-22      -2.42531661e-22       6.81304223e-22       2.96441856e-22       3.69722090e-22
440.00      -2.55224451e-22       6.85726636e-22      -2.55224451e-22       6.85726636e-22       3.02260326e-22       3.80868256e-22
450.00      -2.71850657e-22       6.84253886e-22      -2.71850657e-22       6.84253886e-22       3.06159240e-22       3.94814373e-22
460.00      -2.82363933e-22       6.78689901e-22      -2.82363933e-22       6.78689901e-22       3.06811645e-22       4.06609885e-22
470.00      -2.94768642e-22       6.70878070e-22      -2.94768642e-22       6.70878070e-22       3.06699327e-22       4.19757407e-22
480.00      -3.26853207e-22       6.61733010e-22      -3.26853207e-22       6.61733010e-22       3.10852917e-22       4.43227520e-22
490.00      -3.78662729e-22       6.41738044e-22      -3.78662729e-22       6.41738044e-22       3.16510571e-22       4.80470398e-22
500.00      -4.43607038e-22       6.18938020e-22      -4.43607038e-22       6.18938020e-22       3.28722159e-22       5.26035065e-22
510.00      -5.55547486e-22       6.09032148e-22      -5.55547486e-22       6.09032148e-22       3.69190393e-22       5.85425201e-22
520.00      -6.80525140e-22       6.11520953e-22      -6.80525140e-22       6.11520953e-22       4.17443725e-22       6.47048372e-22
530.00      -7.90089924e-22       6.37658290e-22      -7.90089924e-22       6.37658290e-22       4.84628303e-22       7.04826787e-22
540.00      -9.11531984e-22       6.85944481e-22      -9.11531984e-22       6.85944481e-22       6.07798826e-22       7.42262158e-22
550.00      -1.03902221e-21       7.45117122e-22      -1.03902221e-21       7.45117122e-22       7.52626307e-22       7.15540931e-22
560.00      -1.17203684e-21       8.10353963e-22      -1.17203684e-21       8.10353963e-22       8.65673296e-22       6.33514917e-22
570.00      -1.31318244e-21       8.87662261e-22      -1.31318244e-21       8.87662261e-22       9.27598078e-22       5.28836644e-22
580.00      -1.46290040e-21       9.82164762e-22      -1.46290040e-21       9.82164762e-22       9.46262840e-22       4.30687283e-22
590.00      -1.62239576e-21       1.10033924e-21      -1.62239576e-21       1.10033924e-21       9.38813152e-22       3.50199044e-22
600.00      -1.79295163e-21       1.24497812e-21      -1.79295163e-21       1.24497812e-21       9.19897595e-22       2.87993061e-22
610.00      -1.97263464e-21       1.41544296e-21      -1.97263464e-21       1.41544296e-21       8.98126988e-22       2.41250797e-22
620.00      -2.15948226e-21       1.60836547e-21      -2.15948226e-21       1.60836547e-21       8.77851417e-22       2.06100436e-22
630.00      -2.35841269e-21       1.82668005e-21      -2.35841269e-21       1.82668005e-21       8.59880960e-22       1.78333502e-22
640.00      -2.56663686e-21       2.08019152e-21      -2.56663686e-21       2.08019152e-21       8.43532915e-22       1.56086813e-22
650.00      -2.77391754e-21       2.38134072e-21      -2.77391754e-21       2.38134072e-21       8.28348539e-22       1.38536157e-22
660.00      -2.96196356e-21       2.74453119e-21      -2.96196356e-21       2.74453119e-21       8.13973021e-22       1.24983659e-22
670.00      -3.12279850e-21       3.17426970e-21      -3.12279850e-21       3.17426970e-21       8.00794067e-22       1.14128729e-22
680.00      -3.25319546e-21       3.67601788e-21      -3.25319546e-21       3.67601788e-21       7.89003098e-22       1.04859665e-22
690.00      -3.33206463e-21       4.25798730e-21      -3.33206463e-21       4.25798730e-21       7.78361871e-22       9.68751791e-23
700.00      -3.32925719e-21       4.92672860e-21      -3.32925719e-21       4.92672860e-21       7.68631333e-22       8.99388330e-23
710.00      -3.20496565e-21       5.67680342e-21      -3.20496565e-21       5.67680342e-21       7.59680809e-22       8.38813776e-23
720.00      -2.91620657e-21       6.48174339e-21      -2.91620657e-21       6.48174339e-21       7.51463600e-22       7.85707844e-23
730.00      -2.42299710e-21       7.29683005e-21      -2.42299710e-21       7.29683005e-21       7.43913460e-22       7.38618335e-23
740.00      -1.70018977e-21       8.05329538e-21      -1.70018977e-21       8.05329538e-21       7.36923596e-22       6.96253700e-23
750.00      -7.53531079e-22       8.66404055e-21      -7.53531079e-22       8.66404055e-21       7.30432330e-22       6.57670653e-23
760.00       3.69467101e-22       9.04084269e-21       3.69467101e-22       9.04084269e-21       7.24358384e-22       6.22069677e-23
770.00       1.56691226e-21       9.11612768e-21       1.56691226e-21       9.11612768e-21       7.18687235e-22       5.89715274e-23
780.00       2.71991122e-21       8.88557226e-21       2.71991122e-21       8.88557226e-21       7.13380760e-22       5.60222664e-23
790.00       3.72784867e-21       8.40311543e-21       3.72784867e-21       8.40311543e-21       7.08406640e-22       5.32991113e-23
800.00       4.53260669e-21       7.75495082e-21       4.53260669e-21       7.75495082e-21       7.03738496e-22       5.07724828e-23
