% Au_d90nm_h30nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.23686626e-22       4.32488305e-22      -1.23686626e-22       4.32488305e-22       1.78559427e-22       2.76134949e-22
410.00      -1.26761552e-22       4.42405531e-22      -1.26761552e-22       4.42405531e-22       1.84412623e-22       2.80394658e-22
420.00      -1.28765578e-22       4.50747152e-22      -1.28765578e-22       4.50747152e-22       1.89305352e-22       2.83857821e-22
430.00      -1.30170412e-22       4.57137625e-22      -1.30170412e-22       4.57137625e-22       1.93051451e-22       2.86860051e-22
440.00      -1.36536357e-22       4.59768879e-22      -1.36536357e-22       4.59768879e-22       1.94854260e-22       2.92628496e-22
450.00      -1.46574276e-22       4.58426742e-22      -1.46574276e-22       4.58426742e-22       1.94592652e-22       3.00555573e-22
460.00      -1.52567499e-22       4.53505735e-22      -1.52567499e-22       4.53505735e-22       1.92077088e-22       3.06281974e-22
470.00      -1.60317784e-22       4.47260982e-22      -1.60317784e-22       4.47260982e-22       1.88813663e-22       3.13077426e-22
480.00      -1.82806985e-22       4.42153596e-22      -1.82806985e-22       4.42153596e-22       1.87229748e-22       3.28838407e-22
490.00      -2.20913222e-22       4.30851415e-22      -2.20913222e-22       4.30851415e-22       1.84025764e-22       3.55559471e-22
500.00      -2.69077027e-22       4.18126007e-22      -2.69077027e-22       4.18126007e-22       1.83276803e-22       3.89944504e-22
510.00      -3.52678450e-22       4.17561989e-22      -3.52678450e-22       4.17561989e-22       1.99317057e-22       4.43978537e-22
520.00      -4.48210197e-22       4.25869810e-22      -4.48210197e-22       4.25869810e-22       2.22717569e-22       5.08817904e-22
530.00      -5.33479783e-22       4.51992012e-22      -5.33479783e-22       4.51992012e-22       2.70974026e-22       5.75726561e-22
540.00      -6.31802713e-22       4.98502057e-22      -6.31802713e-22       4.98502057e-22       3.80311827e-22       6.33392976e-22
550.00      -7.39798476e-22       5.58129578e-22      -7.39798476e-22       5.58129578e-22       5.26621294e-22       6.28422892e-22
560.00      -8.57809593e-22       6.28396745e-22      -8.57809593e-22       6.28396745e-22       6.49368491e-22       5.55381105e-22
570.00      -9.88888918e-22       7.17537372e-22      -9.88888918e-22       7.17537372e-22       7.16324532e-22       4.48960368e-22
580.00      -1.13393245e-21       8.35138949e-22      -1.13393245e-21       8.35138949e-22       7.32614367e-22       3.47854886e-22
590.00      -1.29356765e-21       9.95394109e-22      -1.29356765e-21       9.95394109e-22       7.19568218e-22       2.67591593e-22
600.00      -1.46688967e-21       1.21249028e-21      -1.46688967e-21       1.21249028e-21       6.95121890e-22       2.08585745e-22
610.00      -1.64561622e-21       1.49911168e-21      -1.64561622e-21       1.49911168e-21       6.69039936e-22       1.66489731e-22
620.00      -1.81662338e-21       1.86620856e-21      -1.81662338e-21       1.86620856e-21       6.45571094e-22       1.36309151e-22
630.00      -1.96613247e-21       2.33783450e-21      -1.96613247e-21       2.33783450e-21       6.25285767e-22       1.13431405e-22
640.00      -2.04457407e-21       2.94768268e-21      -2.04457407e-21       2.94768268e-21       6.07307094e-22       9.58177763e-23
650.00      -1.94917675e-21       3.70582786e-21      -1.94917675e-21       3.70582786e-21       5.91161112e-22       8.24724759e-23
660.00      -1.52306768e-21       4.53886776e-21      -1.52306768e-21       4.53886776e-21       5.76279859e-22       7.26499294e-23
670.00      -6.95122951e-22       5.24526713e-21      -6.95122951e-22       5.24526713e-21       5.62940198e-22       6.51019361e-23
680.00       4.33101714e-22       5.59292192e-21       4.33101714e-22       5.59292192e-21       5.51167929e-22       5.88278508e-23
690.00       1.60263802e-21       5.44353267e-21       1.60263802e-21       5.44353267e-21       5.40650304e-22       5.35600611e-23
700.00       2.53470792e-21       4.88738502e-21       2.53470792e-21       4.88738502e-21       5.31160340e-22       4.90979835e-23
710.00       3.11125423e-21       4.15250223e-21       3.11125423e-21       4.15250223e-21       5.22523731e-22       4.52923199e-23
720.00       3.37896359e-21       3.43288994e-21       3.37896359e-21       3.43288994e-21       5.14661483e-22       4.20371621e-23
730.00       3.44500008e-21       2.81587032e-21       3.44500008e-21       2.81587032e-21       5.07502996e-22       3.92027041e-23
740.00       3.39865766e-21       2.31663086e-21       3.39865766e-21       2.31663086e-21       5.00928141e-22       3.66988164e-23
750.00       3.29660848e-21       1.92020192e-21       3.29660848e-21       1.92020192e-21       4.94851350e-22       3.44483480e-23
760.00       3.17171620e-21       1.60760000e-21       3.17171620e-21       1.60760000e-21       4.89231789e-22       3.23934627e-23
770.00       3.03940457e-21       1.36046058e-21       3.03940457e-21       1.36046058e-21       4.84001600e-22       3.05504207e-23
780.00       2.90967505e-21       1.16409486e-21       2.90967505e-21       1.16409486e-21       4.79138350e-22       2.88911643e-23
790.00       2.78738568e-21       1.00636437e-21       2.78738568e-21       1.00636437e-21       4.74606308e-22       2.73764568e-23
800.00       2.67428587e-21       8.77931404e-22       2.67428587e-21       8.77931404e-22       4.70383236e-22       2.59824677e-23
