% Au_d90nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -9.40914031e-23       6.70204070e-22      -9.40914031e-23       6.70204070e-22       3.56580384e-23       6.11485795e-22
410.00      -9.87522909e-23       6.92935120e-22      -9.87522909e-23       6.92935120e-22       3.77539644e-23       6.33309165e-22
420.00      -1.02299999e-22       7.13592667e-22      -1.02299999e-22       7.13592667e-22       4.03582580e-23       6.52966041e-22
430.00      -1.05346464e-22       7.31759480e-22      -1.05346464e-22       7.31759480e-22       4.28116716e-23       6.70251010e-22
440.00      -1.15268874e-22       7.46803448e-22      -1.15268874e-22       7.46803448e-22       3.87631727e-23       6.86648316e-22
450.00      -1.31009949e-22       7.57893784e-22      -1.31009949e-22       7.57893784e-22       2.88881103e-23       7.01244004e-22
460.00      -1.43022653e-22       7.62697440e-22      -1.43022653e-22       7.62697440e-22       2.04940309e-23       7.09584863e-22
470.00      -1.57926969e-22       7.65822491e-22      -1.57926969e-22       7.65822491e-22       9.32541417e-24       7.17299385e-22
480.00      -1.92442909e-22       7.75563303e-22      -1.92442909e-22       7.75563303e-22      -1.61257893e-23       7.35718308e-22
490.00      -2.51787276e-22       7.83815807e-22      -2.51787276e-22       7.83815807e-22      -6.21777938e-23       7.59291104e-22
500.00      -3.27317035e-22       7.96492872e-22      -3.27317035e-22       7.96492872e-22      -1.19945343e-22       7.89545122e-22
510.00      -4.44110078e-22       8.47055048e-22      -4.44110078e-22       8.47055048e-22      -2.06102904e-22       8.55896706e-22
520.00      -5.67318552e-22       9.15338042e-22      -5.67318552e-22       9.15338042e-22      -3.11549012e-22       9.36963630e-22
530.00      -6.73067253e-22       9.95603895e-22      -6.73067253e-22       9.95603895e-22      -4.11018487e-22       1.04600369e-21
540.00      -8.00801599e-22       1.11373683e-21      -8.00801599e-22       1.11373683e-21      -5.16980418e-22       1.22842941e-21
550.00      -9.44017896e-22       1.27529691e-21      -9.44017896e-22       1.27529691e-21      -6.03094043e-22       1.48582549e-21
560.00      -1.09216561e-21       1.48329881e-21      -1.09216561e-21       1.48329881e-21      -6.42547489e-22       1.81559365e-21
570.00      -1.23167017e-21       1.75434242e-21      -1.23167017e-21       1.75434242e-21      -5.85297860e-22       2.22111525e-21
580.00      -1.33979535e-21       2.10264588e-21      -1.33979535e-21       2.10264588e-21      -3.65102997e-22       2.66596361e-21
590.00      -1.38135952e-21       2.54108648e-21      -1.38135952e-21       2.54108648e-21       6.82500567e-23       3.05554431e-21
600.00      -1.31266831e-21       3.06554324e-21      -1.31266831e-21       3.06554324e-21       6.73733139e-22       3.25981240e-21
610.00      -1.08854455e-21       3.63690356e-21      -1.08854455e-21       3.63690356e-21       1.30453828e-21       3.21056160e-21
620.00      -6.87411280e-22       4.18779428e-21      -6.87411280e-22       4.18779428e-21       1.82106075e-21       2.96706965e-21
630.00      -1.08724286e-22       4.65326362e-21      -1.08724286e-22       4.65326362e-21       2.18556599e-21       2.63093388e-21
640.00       6.20812864e-22       4.94250871e-21       6.20812864e-22       4.94250871e-21       2.40501949e-21       2.27230204e-21
650.00       1.40964830e-21       4.97690840e-21       1.40964830e-21       4.97690840e-21       2.50602969e-21       1.93749999e-21
660.00       2.12428787e-21       4.74843810e-21       2.12428787e-21       4.74843810e-21       2.52186876e-21       1.65006964e-21
670.00       2.67882032e-21       4.35241536e-21       2.67882032e-21       4.35241536e-21       2.49250575e-21       1.41426195e-21
680.00       3.06514721e-21       3.89428976e-21       3.06514721e-21       3.89428976e-21       2.44471941e-21       1.22202030e-21
690.00       3.30516362e-21       3.43187166e-21       3.30516362e-21       3.43187166e-21       2.38769485e-21       1.06446504e-21
700.00       3.43139734e-21       3.00116602e-21       3.43139734e-21       3.00116602e-21       2.32715282e-21       9.34786590e-22
710.00       3.47608101e-21       2.61794210e-21       3.47608101e-21       2.61794210e-21       2.26594643e-21       8.27048544e-22
720.00       3.46716974e-21       2.28843670e-21       3.46716974e-21       2.28843670e-21       2.20672346e-21       7.37492213e-22
730.00       3.42510604e-21       2.00787140e-21       3.42510604e-21       2.00787140e-21       2.15037272e-21       6.62097863e-22
740.00       3.36402516e-21       1.77012870e-21       3.36402516e-21       1.77012870e-21       2.09749447e-21       5.97982726e-22
750.00       3.29271873e-21       1.56797640e-21       3.29271873e-21       1.56797640e-21       2.04800258e-21       5.42763423e-22
760.00       3.21677969e-21       1.39538216e-21       3.21677969e-21       1.39538216e-21       2.00167126e-21       4.94660326e-22
770.00       3.13921618e-21       1.24818749e-21       3.13921618e-21       1.24818749e-21       1.95852139e-21       4.52887218e-22
780.00       3.06270159e-21       1.12241800e-21       3.06270159e-21       1.12241800e-21       1.91829100e-21       4.16397911e-22
790.00       2.98854050e-21       1.01403678e-21       2.98854050e-21       1.01403678e-21       1.88080851e-21       3.84232411e-22
800.00       2.91770625e-21       9.20041873e-22       2.91770625e-21       9.20041873e-22       1.84591760e-21       3.55638418e-22
