% Au_d120nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.92024573e-22       4.78548201e-22      -1.92024573e-22       4.78548201e-22       2.12210067e-22       1.80162924e-22
410.00      -1.98588855e-22       4.86489131e-22      -1.98588855e-22       4.86489131e-22       2.18197042e-22       1.83574041e-22
420.00      -2.03716848e-22       4.93061189e-22      -2.03716848e-22       4.93061189e-22       2.23339645e-22       1.86776984e-22
430.00      -2.07789794e-22       4.97816554e-22      -2.07789794e-22       4.97816554e-22       2.27665079e-22       1.90032341e-22
440.00      -2.16072794e-22       4.97530216e-22      -2.16072794e-22       4.97530216e-22       2.32000618e-22       1.95473254e-22
450.00      -2.27025129e-22       4.92332187e-22      -2.27025129e-22       4.92332187e-22       2.36034426e-22       2.02869232e-22
460.00      -2.32800567e-22       4.84611046e-22      -2.32800567e-22       4.84611046e-22       2.37847266e-22       2.09895124e-22
470.00      -2.39933698e-22       4.75241760e-22      -2.39933698e-22       4.75241760e-22       2.39623942e-22       2.17819375e-22
480.00      -2.62078886e-22       4.63616042e-22      -2.62078886e-22       4.63616042e-22       2.46398354e-22       2.30231788e-22
490.00      -2.97889502e-22       4.42547156e-22      -2.97889502e-22       4.42547156e-22       2.57896865e-22       2.49643531e-22
500.00      -3.42423406e-22       4.18856759e-22      -3.42423406e-22       4.18856759e-22       2.76014592e-22       2.71608044e-22
510.00      -4.20787669e-22       4.01260718e-22      -4.20787669e-22       4.01260718e-22       3.15337061e-22       2.90723040e-22
520.00      -5.06123276e-22       3.90906111e-22      -5.06123276e-22       3.90906111e-22       3.60571866e-22       3.01746268e-22
530.00      -5.80560707e-22       3.96278696e-22      -5.80560707e-22       3.96278696e-22       4.05896833e-22       2.98159560e-22
540.00      -6.65266313e-22       4.12655810e-22      -6.65266313e-22       4.12655810e-22       4.53892998e-22       2.70308137e-22
550.00      -7.55655986e-22       4.33853359e-22      -7.55655986e-22       4.33853359e-22       4.85034991e-22       2.26551080e-22
560.00      -8.50008898e-22       4.57046132e-22      -8.50008898e-22       4.57046132e-22       4.97352039e-22       1.83096984e-22
570.00      -9.50473994e-22       4.85567004e-22      -9.50473994e-22       4.85567004e-22       4.96595762e-22       1.46138463e-22
580.00      -1.05789072e-21       5.21989748e-22      -1.05789072e-21       5.21989748e-22       4.88723154e-22       1.17397506e-22
590.00      -1.17416041e-21       5.69340496e-22      -1.17416041e-21       5.69340496e-22       4.77732683e-22       9.57374693e-23
600.00      -1.30079839e-21       6.27911114e-22      -1.30079839e-21       6.27911114e-22       4.66259556e-22       7.94509510e-23
610.00      -1.43653078e-21       6.96315234e-22      -1.43653078e-21       6.96315234e-22       4.55758685e-22       6.72354037e-23
620.00      -1.57982096e-21       7.71702681e-22      -1.57982096e-21       7.71702681e-22       4.46860623e-22       5.79044412e-23
630.00      -1.73401935e-21       8.53009155e-22      -1.73401935e-21       8.53009155e-22       4.39332166e-22       5.03808292e-23
640.00      -1.90013832e-21       9.44962447e-22      -1.90013832e-21       9.44962447e-22       4.32738779e-22       4.42905185e-23
650.00      -2.07633029e-21       1.05459788e-21      -2.07633029e-21       1.05459788e-21       4.26794510e-22       3.94867193e-23
660.00      -2.25877319e-21       1.19188056e-21      -2.25877319e-21       1.19188056e-21       4.21324240e-22       3.58845487e-23
670.00      -2.44867943e-21       1.35884247e-21      -2.44867943e-21       1.35884247e-21       4.16363741e-22       3.30401743e-23
680.00      -2.65033692e-21       1.55511453e-21      -2.65033692e-21       1.55511453e-21       4.11956474e-22       3.05935818e-23
690.00      -2.86343966e-21       1.78878657e-21      -2.86343966e-21       1.78878657e-21       4.07979500e-22       2.84732054e-23
700.00      -3.08600575e-21       2.06971996e-21      -3.08600575e-21       2.06971996e-21       4.04354605e-22       2.66212355e-23
710.00      -3.31370453e-21       2.41128873e-21      -3.31370453e-21       2.41128873e-21       4.01013627e-22       2.50015580e-23
720.00      -3.53680420e-21       2.82418897e-21      -3.53680420e-21       2.82418897e-21       3.97960439e-22       2.35825225e-23
730.00      -3.74303138e-21       3.32360947e-21      -3.74303138e-21       3.32360947e-21       3.95148940e-22       2.23241185e-23
740.00      -3.91279847e-21       3.92708037e-21      -3.91279847e-21       3.92708037e-21       3.92553856e-22       2.11835796e-23
750.00      -4.01528501e-21       4.65142975e-21      -4.01528501e-21       4.65142975e-21       3.90138228e-22       2.01336286e-23
760.00      -4.00311401e-21       5.50942571e-21      -4.00311401e-21       5.50942571e-21       3.87878977e-22       1.91597571e-23
770.00      -3.80402292e-21       6.48992293e-21      -3.80402292e-21       6.48992293e-21       3.85769449e-22       1.82683762e-23
780.00      -3.33803925e-21       7.54531092e-21      -3.33803925e-21       7.54531092e-21       3.83793882e-22       1.74510545e-23
790.00      -2.53286230e-21       8.58129473e-21      -2.53286230e-21       8.58129473e-21       3.81941378e-22       1.66937896e-23
800.00      -1.36977746e-21       9.44506634e-21      -1.36977746e-21       9.44506634e-21       3.80200979e-22       1.59836324e-23
