% Au_d130nm_h30nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.43980153e-22       7.25953099e-22      -2.43980153e-22       7.25953099e-22       2.98263363e-22       3.56878300e-22
410.00      -2.56230619e-22       7.41114478e-22      -2.56230619e-22       7.41114478e-22       3.09587200e-22       3.68219271e-22
420.00      -2.66746341e-22       7.54433883e-22      -2.66746341e-22       7.54433883e-22       3.19738721e-22       3.78638978e-22
430.00      -2.76003757e-22       7.65347134e-22      -2.76003757e-22       7.65347134e-22       3.28546697e-22       3.88509370e-22
440.00      -2.91299585e-22       7.70156011e-22      -2.91299585e-22       7.70156011e-22       3.35998050e-22       4.01814379e-22
450.00      -3.10704515e-22       7.68539717e-22      -3.10704515e-22       7.68539717e-22       3.41640414e-22       4.18060713e-22
460.00      -3.23398781e-22       7.62571492e-22      -3.23398781e-22       7.62571492e-22       3.43772735e-22       4.32282031e-22
470.00      -3.38023073e-22       7.54125967e-22      -3.38023073e-22       7.54125967e-22       3.45152509e-22       4.47906555e-22
480.00      -3.73896517e-22       7.43893131e-22      -3.73896517e-22       7.43893131e-22       3.51649674e-22       4.74002859e-22
490.00      -4.30958245e-22       7.21631055e-22      -4.30958245e-22       7.21631055e-22       3.60821222e-22       5.14458276e-22
500.00      -5.02218148e-22       6.96304177e-22      -5.02218148e-22       6.96304177e-22       3.77863392e-22       5.63175435e-22
510.00      -6.24000740e-22       6.85023856e-22      -6.24000740e-22       6.85023856e-22       4.26431587e-22       6.22939349e-22
520.00      -7.58897087e-22       6.87426859e-22      -7.58897087e-22       6.87426859e-22       4.82295419e-22       6.81592056e-22
530.00      -8.76485884e-22       7.14991608e-22      -8.76485884e-22       7.14991608e-22       5.53715585e-22       7.34863988e-22
540.00      -1.00570325e-21       7.65723903e-22      -1.00570325e-21       7.65723903e-22       6.77808211e-22       7.66063788e-22
550.00      -1.14006757e-21       8.27411673e-22      -1.14006757e-21       8.27411673e-22       8.19480472e-22       7.35124845e-22
560.00      -1.27883491e-21       8.94624436e-22      -1.27883491e-21       8.94624436e-22       9.28982046e-22       6.53249031e-22
570.00      -1.42446056e-21       9.73218602e-22      -1.42446056e-21       9.73218602e-22       9.89860286e-22       5.51237192e-22
580.00      -1.57715485e-21       1.06774746e-21      -1.57715485e-21       1.06774746e-21       1.01003833e-21       4.55619356e-22
590.00      -1.73798325e-21       1.18384570e-21      -1.73798325e-21       1.18384570e-21       1.00520190e-21       3.76378236e-22
600.00      -1.90816511e-21       1.32306588e-21      -1.90816511e-21       1.32306588e-21       9.88980275e-22       3.14254188e-22
610.00      -2.08576953e-21       1.48327792e-21      -2.08576953e-21       1.48327792e-21       9.69623700e-22       2.66922245e-22
620.00      -2.26942127e-21       1.66048546e-21      -2.26942127e-21       1.66048546e-21       9.51302611e-22       2.30771703e-22
630.00      -2.46375964e-21       1.85554566e-21      -2.46375964e-21       1.85554566e-21       9.34988876e-22       2.01881204e-22
640.00      -2.66689264e-21       2.07619795e-21      -2.66689264e-21       2.07619795e-21       9.20042132e-22       1.78481544e-22
650.00      -2.87123392e-21       2.33205432e-21      -2.87123392e-21       2.33205432e-21       9.05939408e-22       1.59752558e-22
660.00      -3.06400840e-21       2.63348514e-21      -3.06400840e-21       2.63348514e-21       8.92458439e-22       1.45129352e-22
670.00      -3.24279918e-21       2.98373194e-21      -3.24279918e-21       2.98373194e-21       8.79968329e-22       1.33270284e-22
680.00      -3.41054061e-21       3.38384123e-21      -3.41054061e-21       3.38384123e-21       8.68787323e-22       1.23081387e-22
690.00      -3.55788515e-21       3.84328193e-21      -3.55788515e-21       3.84328193e-21       8.58646926e-22       1.14207684e-22
700.00      -3.67113553e-21       4.36930019e-21      -3.67113553e-21       4.36930019e-21       8.49355214e-22       1.06452265e-22
710.00      -3.73086098e-21       4.96936207e-21      -3.73086098e-21       4.96936207e-21       8.40760894e-22       9.96256243e-23
720.00      -3.71349290e-21       5.64095945e-21      -3.71349290e-21       5.64095945e-21       8.32858112e-22       9.36114167e-23
730.00      -3.59216395e-21       6.37901557e-21      -3.59216395e-21       6.37901557e-21       8.25569855e-22       8.82311316e-23
740.00      -3.33632256e-21       7.16919369e-21      -3.33632256e-21       7.16919369e-21       8.18811954e-22       8.33738601e-23
750.00      -2.91394099e-21       7.98541535e-21      -2.91394099e-21       7.98541535e-21       8.12520836e-22       7.89284220e-23
760.00      -2.29634982e-21       8.78456310e-21      -2.29634982e-21       8.78456310e-21       8.06616983e-22       7.48224900e-23
770.00      -1.47338224e-21       9.49618852e-21      -1.47338224e-21       9.49618852e-21       8.01098721e-22       7.10698420e-23
780.00      -4.62802605e-22       1.00472948e-20      -4.62802605e-22       1.00472948e-20       7.95902051e-22       6.76170596e-23
790.00       6.81399947e-22       1.03741328e-20       6.81399947e-22       1.03741328e-20       7.91036612e-22       6.44393616e-23
800.00       1.88158067e-21       1.04387125e-20       1.88158067e-21       1.04387125e-20       7.86458877e-22       6.14702248e-23
