% Au_d100nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.24666396e-22       7.61225778e-22      -1.24666396e-22       7.61225778e-22       7.84771291e-23       6.72567827e-22
410.00      -1.33324971e-22       7.87220371e-22      -1.33324971e-22       7.87220371e-22       8.10465603e-23       6.98747599e-22
420.00      -1.40720566e-22       8.11176334e-22      -1.40720566e-22       8.11176334e-22       8.40167335e-23       7.22716238e-22
430.00      -1.47426478e-22       8.32601039e-22      -1.47426478e-22       8.32601039e-22       8.67152022e-23       7.44318103e-22
440.00      -1.61208201e-22       8.50281926e-22      -1.61208201e-22       8.50281926e-22       8.28199362e-23       7.65678776e-22
450.00      -1.80882973e-22       8.63280895e-22      -1.80882973e-22       8.63280895e-22       7.27954710e-23       7.85731899e-22
460.00      -1.96049587e-22       8.69758056e-22      -1.96049587e-22       8.69758056e-22       6.36730875e-23       7.99069310e-22
470.00      -2.14108411e-22       8.74100208e-22      -2.14108411e-22       8.74100208e-22       5.16084175e-23       8.11901752e-22
480.00      -2.53792954e-22       8.83883225e-22      -2.53792954e-22       8.83883225e-22       2.56798855e-23       8.37436242e-22
490.00      -3.20116213e-22       8.89999897e-22      -3.20116213e-22       8.89999897e-22      -2.13935134e-23       8.70917713e-22
500.00      -4.04123369e-22       8.99537471e-22      -4.04123369e-22       8.99537471e-22      -7.98023845e-23       9.13347469e-22
510.00      -5.34989319e-22       9.46389155e-22      -5.34989319e-22       9.46389155e-22      -1.61744258e-22       9.96940997e-22
520.00      -6.74055552e-22       1.01202885e-21      -6.74055552e-22       1.01202885e-21      -2.61868311e-22       1.09511631e-21
530.00      -7.93679502e-22       1.09301767e-21      -7.93679502e-22       1.09301767e-21      -3.56780887e-22       1.22186027e-21
540.00      -9.33724145e-22       1.21140649e-21      -9.33724145e-22       1.21140649e-21      -4.51549815e-22       1.43140020e-21
550.00      -1.08750584e-21       1.36778483e-21      -1.08750584e-21       1.36778483e-21      -5.10408578e-22       1.72280257e-21
560.00      -1.24648930e-21       1.56154252e-21      -1.24648930e-21       1.56154252e-21      -4.99623179e-22       2.08307154e-21
570.00      -1.40199767e-21       1.80557388e-21      -1.40199767e-21       1.80557388e-21      -3.65848992e-22       2.49663173e-21
580.00      -1.54002943e-21       2.11026016e-21      -1.54002943e-21       2.11026016e-21      -5.90350796e-23       2.90187064e-21
590.00      -1.64110757e-21       2.48798461e-21      -1.64110757e-21       2.48798461e-21       4.28668402e-22       3.19554744e-21
600.00      -1.68346503e-21       2.94207800e-21      -1.68346503e-21       2.94207800e-21       1.01678355e-21       3.28679325e-21
610.00      -1.64198171e-21       3.45975235e-21      -1.64198171e-21       3.45975235e-21       1.57167539e-21       3.16684879e-21
620.00      -1.49758921e-21       4.01649925e-21      -1.49758921e-21       4.01649925e-21       2.00489038e-21       2.91317653e-21
630.00      -1.23189499e-21       4.59590504e-21      -1.23189499e-21       4.59590504e-21       2.31037753e-21       2.60440361e-21
640.00      -8.12730592e-22       5.15761735e-21      -8.12730592e-22       5.15761735e-21       2.50128670e-21       2.28653776e-21
650.00      -2.25204885e-22       5.62819540e-21      -2.25204885e-22       5.62819540e-21       2.59775452e-21       1.98947424e-21
660.00       4.98279071e-22       5.91794055e-21       4.98279071e-22       5.91794055e-21       2.62330773e-21       1.72995645e-21
670.00       1.27390382e-21       5.99488262e-21       1.27390382e-21       5.99488262e-21       2.60895303e-21       1.51159980e-21
680.00       2.02168976e-21       5.88010746e-21       2.02168976e-21       5.88010746e-21       2.57661270e-21       1.32900776e-21
690.00       2.68187098e-21       5.60488302e-21       2.68187098e-21       5.60488302e-21       2.53394198e-21       1.17576442e-21
700.00       3.21855963e-21       5.21810618e-21       3.21855963e-21       5.21810618e-21       2.48581435e-21       1.04664440e-21
710.00       3.62087449e-21       4.77209606e-21       3.62087449e-21       4.77209606e-21       2.43514474e-21       9.37237282e-22
720.00       3.89786184e-21       4.31439722e-21       3.89786184e-21       4.31439722e-21       2.38458823e-21       8.44522442e-22
730.00       4.07226910e-21       3.87433976e-21       4.07226910e-21       3.87433976e-21       2.33542531e-21       7.65288020e-22
740.00       4.16795266e-21       3.46668028e-21       4.16795266e-21       3.46668028e-21       2.28818233e-21       6.96745819e-22
750.00       4.20607267e-21       3.09846591e-21       4.20607267e-21       3.09846591e-21       2.24316322e-21       6.36901313e-22
760.00       4.20330663e-21       2.77045354e-21       4.20330663e-21       2.77045354e-21       2.20059463e-21       5.84300591e-22
770.00       4.17111873e-21       2.48191840e-21       4.17111873e-21       2.48191840e-21       2.16024956e-21       5.38036822e-22
780.00       4.11936356e-21       2.22940895e-21       4.11936356e-21       2.22940895e-21       2.12214301e-21       4.97188585e-22
790.00       4.05596339e-21       2.00921443e-21       4.05596339e-21       2.00921443e-21       2.08639640e-21       4.60917146e-22
800.00       3.98574583e-21       1.81654838e-21       3.98574583e-21       1.81654838e-21       2.05277158e-21       4.28417290e-22
