% Au_d140nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.58755371e-22       9.70014287e-22      -2.58755371e-22       9.70014287e-22       3.45178574e-22       5.34187776e-22
410.00      -2.77531385e-22       9.92905007e-22      -2.77531385e-22       9.92905007e-22       3.59397716e-22       5.58425075e-22
420.00      -2.94582995e-22       1.01362475e-21      -2.94582995e-22       1.01362475e-21       3.72572409e-22       5.81131345e-22
430.00      -3.10445645e-22       1.03155393e-21      -3.10445645e-22       1.03155393e-21       3.84334039e-22       6.02624770e-22
440.00      -3.33910435e-22       1.04316602e-21      -3.33910435e-22       1.04316602e-21       3.93174234e-22       6.27987057e-22
450.00      -3.62870684e-22       1.04767152e-21      -3.62870684e-22       1.04767152e-21       3.98520784e-22       6.56475859e-22
460.00      -3.84403425e-22       1.04612132e-21      -3.84403425e-22       1.04612132e-21       3.99902475e-22       6.80966256e-22
470.00      -4.08364024e-22       1.04154719e-21      -4.08364024e-22       1.04154719e-21       3.99599121e-22       7.06915246e-22
480.00      -4.58149010e-22       1.03676110e-21      -4.58149010e-22       1.03676110e-21       4.01731311e-22       7.48583908e-22
490.00      -5.35583996e-22       1.01943789e-21      -5.35583996e-22       1.01943789e-21       4.01162023e-22       8.10060161e-22
500.00      -6.31941516e-22       9.99969607e-22      -6.31941516e-22       9.99969607e-22       4.06582068e-22       8.85199262e-22
510.00      -7.90205952e-22       1.00530990e-21      -7.90205952e-22       1.00530990e-21       4.44960414e-22       9.87108592e-22
520.00      -9.64234745e-22       1.03160741e-21      -9.64234745e-22       1.03160741e-21       4.84758943e-22       1.09037963e-21
530.00      -1.11325355e-21       1.08820659e-21      -1.11325355e-21       1.08820659e-21       5.35903647e-22       1.20525218e-21
540.00      -1.27193094e-21       1.17769387e-21      -1.27193094e-21       1.17769387e-21       6.64480437e-22       1.35064051e-21
550.00      -1.43358365e-21       1.28355771e-21      -1.43358365e-21       1.28355771e-21       8.86042136e-22       1.45335725e-21
560.00      -1.59796412e-21       1.39868905e-21      -1.59796412e-21       1.39868905e-21       1.14344835e-21       1.45701599e-21
570.00      -1.76629796e-21       1.53046715e-21      -1.76629796e-21       1.53046715e-21       1.36949094e-21       1.35999149e-21
580.00      -1.93715012e-21       1.68387490e-21      -1.93715012e-21       1.68387490e-21       1.52247926e-21       1.20703740e-21
590.00      -2.10968204e-21       1.86521776e-21      -2.10968204e-21       1.86521776e-21       1.60383006e-21       1.04375968e-21
600.00      -2.28425243e-21       2.07572162e-21      -2.28425243e-21       2.07572162e-21       1.63619011e-21       8.96882167e-22
610.00      -2.45881954e-21       2.31157766e-21      -2.45881954e-21       2.31157766e-21       1.64135626e-21       7.76081831e-22
620.00      -2.63285893e-21       2.56724282e-21      -2.63285893e-21       2.56724282e-21       1.63449749e-21       6.79897767e-22
630.00      -2.81092762e-21       2.84463692e-21      -2.81092762e-21       2.84463692e-21       1.62319861e-21       6.01343382e-22
640.00      -2.98821105e-21       3.15110532e-21      -2.98821105e-21       3.15110532e-21       1.60868376e-21       5.36367594e-22
650.00      -3.15348060e-21       3.49295049e-21      -3.15348060e-21       3.49295049e-21       1.59152516e-21       4.82905218e-22
660.00      -3.29067443e-21       3.87532856e-21      -3.29067443e-21       3.87532856e-21       1.57212696e-21       4.39524266e-22
670.00      -3.39809665e-21       4.29822881e-21      -3.39809665e-21       4.29822881e-21       1.55270783e-21       4.03493253e-22
680.00      -3.47920119e-21       4.76289231e-21      -3.47920119e-21       4.76289231e-21       1.53466037e-21       3.72337302e-22
690.00      -3.52422200e-21       5.27239416e-21      -3.52422200e-21       5.27239416e-21       1.51775291e-21       3.45147735e-22
700.00      -3.52072742e-21       5.82812316e-21      -3.52072742e-21       5.82812316e-21       1.50181960e-21       3.21235016e-22
710.00      -3.45340973e-21       6.42878620e-21      -3.45340973e-21       6.42878620e-21       1.48674126e-21       3.00046219e-22
720.00      -3.30798343e-21       7.06638783e-21      -3.30798343e-21       7.06638783e-21       1.47258993e-21       2.81241546e-22
730.00      -3.06960080e-21       7.72965723e-21      -3.06960080e-21       7.72965723e-21       1.45930374e-21       2.64419305e-22
740.00      -2.72371911e-21       8.40514703e-21      -2.72371911e-21       8.40514703e-21       1.44684132e-21       2.49202693e-22
750.00      -2.25762984e-21       9.07272394e-21      -2.25762984e-21       9.07272394e-21       1.43504979e-21       2.35279479e-22
760.00      -1.66277756e-21       9.70621161e-21      -1.66277756e-21       9.70621161e-21       1.42390760e-21       2.22454659e-22
770.00      -9.41087582e-22       1.02667443e-20      -9.41087582e-22       1.02667443e-20       1.41339011e-21       2.10751470e-22
780.00      -1.03912288e-22       1.07195214e-20      -1.03912288e-22       1.07195214e-20       1.40340346e-21       1.99991004e-22
790.00       8.22388704e-22       1.10343174e-20       8.22388704e-22       1.10343174e-20       1.39393976e-21       1.90068152e-22
800.00       1.80156207e-21       1.11901499e-20       1.80156207e-21       1.11901499e-20       1.38500281e-21       1.80837291e-22
