% Au_d130nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.73201064e-22       1.06486326e-21      -1.73201064e-22       1.06486326e-21       2.39664503e-22       7.86100472e-22
410.00      -1.94101912e-22       1.09849053e-21      -1.94101912e-22       1.09849053e-21       2.44678492e-22       8.25712336e-22
420.00      -2.13714212e-22       1.12993925e-21      -2.13714212e-22       1.12993925e-21       2.49534936e-22       8.63293897e-22
430.00      -2.32595944e-22       1.15865196e-21      -2.32595944e-22       1.15865196e-21       2.53639442e-22       8.98846509e-22
440.00      -2.59653444e-22       1.18268926e-21      -2.59653444e-22       1.18268926e-21       2.51700583e-22       9.36356538e-22
450.00      -2.93287173e-22       1.20071781e-21      -2.93287173e-22       1.20071781e-21       2.43520100e-22       9.74524991e-22
460.00      -3.20901251e-22       1.21127492e-21      -3.20901251e-22       1.21127492e-21       2.34019158e-22       1.00556417e-21
470.00      -3.51532613e-22       1.21891526e-21      -3.51532613e-22       1.21891526e-21       2.21433770e-22       1.03676451e-21
480.00      -4.08278034e-22       1.23057315e-21      -4.08278034e-22       1.23057315e-21       1.98927688e-22       1.08537273e-21
490.00      -4.96374982e-22       1.23475341e-21      -4.96374982e-22       1.23475341e-21       1.57643775e-22       1.15014240e-21
500.00      -6.05810949e-22       1.24093172e-21      -6.05810949e-22       1.24093172e-21       1.09413123e-22       1.22966812e-21
510.00      -7.74127875e-22       1.28697152e-21      -7.74127875e-22       1.28697152e-21       6.01082551e-23       1.35668303e-21
520.00      -9.53613609e-22       1.35698477e-21      -9.53613609e-22       1.35698477e-21      -1.44622609e-24       1.49016861e-21
530.00      -1.10583294e-21       1.44991611e-21      -1.10583294e-21       1.44991611e-21      -6.57034976e-23       1.64753403e-21
540.00      -1.27051547e-21       1.58217621e-21      -1.27051547e-21       1.58217621e-21      -1.11443888e-22       1.90130072e-21
550.00      -1.44048470e-21       1.74309628e-21      -1.44048470e-21       1.74309628e-21      -7.99547224e-23       2.23651091e-21
560.00      -1.61126845e-21       1.92608454e-21      -1.61126845e-21       1.92608454e-21       6.49733617e-23       2.60442547e-21
570.00      -1.77893895e-21       2.13873524e-21      -1.77893895e-21       2.13873524e-21       3.50278789e-22       2.94639031e-21
580.00      -1.93769485e-21       2.38541923e-21      -1.93769485e-21       2.38541923e-21       7.58770837e-22       3.18683712e-21
590.00      -2.08187661e-21       2.67210123e-21      -2.08187661e-21       2.67210123e-21       1.23118641e-21       3.27396414e-21
600.00      -2.20880270e-21       2.99926633e-21      -2.20880270e-21       2.99926633e-21       1.68765892e-21       3.21094901e-21
610.00      -2.31516662e-21       3.36105390e-21      -2.31516662e-21       3.36105390e-21       2.06896498e-21       3.04463934e-21
620.00      -2.40095963e-21       3.74998034e-21      -2.40095963e-21       3.74998034e-21       2.36046828e-21       2.83274870e-21
630.00      -2.46782100e-21       4.17004499e-21      -2.46782100e-21       4.17004499e-21       2.57890516e-21       2.60779555e-21
640.00      -2.50350909e-21       4.62524398e-21      -2.50350909e-21       4.62524398e-21       2.73456048e-21       2.38305449e-21
650.00      -2.48913725e-21       5.11278579e-21      -2.48913725e-21       5.11278579e-21       2.83513147e-21       2.16920934e-21
660.00      -2.40245509e-21       5.62247452e-21      -2.40245509e-21       5.62247452e-21       2.88931003e-21       1.97366986e-21
670.00      -2.24077573e-21       6.14598747e-21      -2.24077573e-21       6.14598747e-21       2.91407468e-21       1.79977410e-21
680.00      -2.00677474e-21       6.67922366e-21      -2.00677474e-21       6.67922366e-21       2.92277594e-21       1.64552870e-21
690.00      -1.69068375e-21       7.20972259e-21      -1.69068375e-21       7.20972259e-21       2.91982973e-21       1.50875153e-21
700.00      -1.28516476e-21       7.72040095e-21      -1.28516476e-21       7.72040095e-21       2.90838710e-21       1.38708544e-21
710.00      -7.86745772e-22       8.19095994e-21      -7.86745772e-22       8.19095994e-21       2.89081799e-21       1.27872475e-21
720.00      -2.04652064e-22       8.59617861e-21      -2.04652064e-22       8.59617861e-21       2.86916204e-21       1.18247765e-21
730.00       4.48765078e-22       8.91755966e-21       4.48765078e-22       8.91755966e-21       2.84525181e-21       1.09674477e-21
740.00       1.15675381e-21       9.13897799e-21       1.15675381e-21       9.13897799e-21       2.81990327e-21       1.01974239e-21
750.00       1.89604135e-21       9.24996035e-21       1.89604135e-21       9.24996035e-21       2.79383118e-21       9.50122409e-22
760.00       2.64303315e-21       9.24604944e-21       2.64303315e-21       9.24604944e-21       2.76752549e-21       8.86965801e-22
770.00       3.36905774e-21       9.12733509e-21       3.36905774e-21       9.12733509e-21       2.74105721e-21       8.29698681e-22
780.00       4.04881175e-21       8.90623374e-21       4.04881175e-21       8.90623374e-21       2.71483022e-21       7.77778867e-22
790.00       4.66538553e-21       8.59984883e-21       4.66538553e-21       8.59984883e-21       2.68917137e-21       7.30434845e-22
800.00       5.20720546e-21       8.22933514e-21       5.20720546e-21       8.22933514e-21       2.66421384e-21       6.87103276e-22
