% Au_d70nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       2.31129394e-23       5.55086935e-22       2.31129394e-23       5.55086935e-22      -1.22796098e-22       5.32911666e-22
410.00       2.57866202e-23       5.74746023e-22       2.57866202e-23       5.74746023e-22      -1.27504153e-22       5.50122117e-22
420.00       2.87815049e-23       5.92242902e-22       2.87815049e-23       5.92242902e-22      -1.30946498e-22       5.65705190e-22
430.00       3.14103297e-23       6.07477183e-22       3.14103297e-23       6.07477183e-22      -1.33569206e-22       5.79201912e-22
440.00       2.75895318e-23       6.22478169e-22       2.75895318e-23       6.22478169e-22      -1.41168554e-22       5.88607369e-22
450.00       1.78278346e-23       6.36353113e-22       1.78278346e-23       6.36353113e-22      -1.52656801e-22       5.93591684e-22
460.00       8.82562278e-24       6.43987259e-22       8.82562278e-24       6.43987259e-22      -1.59966516e-22       5.94417050e-22
470.00      -3.08649285e-24       6.51313314e-22      -3.08649285e-24       6.51313314e-22      -1.69265950e-22       5.93460192e-22
480.00      -2.84176377e-23       6.71080089e-22      -2.84176377e-23       6.71080089e-22      -1.94769983e-22       5.93810673e-22
490.00      -7.47408894e-23       6.99703967e-22      -7.47408894e-23       6.99703967e-22      -2.37764207e-22       5.87837528e-22
500.00      -1.33172632e-22       7.40657994e-22      -1.33172632e-22       7.40657994e-22      -2.91729879e-22       5.80579542e-22
510.00      -2.05466325e-22       8.36962229e-22      -2.05466325e-22       8.36962229e-22      -3.83716893e-22       5.85366320e-22
520.00      -2.58401538e-22       9.51652677e-22      -2.58401538e-22       9.51652677e-22      -4.93162487e-22       5.96650788e-22
530.00      -2.87591634e-22       1.04736997e-21      -2.87591634e-22       1.04736997e-21      -5.97218453e-22       6.30624099e-22
540.00      -3.40572058e-22       1.16665322e-21      -3.40572058e-22       1.16665322e-21      -7.19208907e-22       6.94206816e-22
550.00      -4.14647249e-22       1.35186961e-21      -4.14647249e-22       1.35186961e-21      -8.51910722e-22       7.79982409e-22
560.00      -4.65786241e-22       1.62691979e-21      -4.65786241e-22       1.62691979e-21      -9.94122299e-22       8.84507120e-22
570.00      -4.24079325e-22       1.99867382e-21      -4.24079325e-22       1.99867382e-21      -1.14720280e-21       1.01820637e-21
580.00      -2.04147595e-22       2.41971132e-21      -2.04147595e-22       2.41971132e-21      -1.30879711e-21       1.19262581e-21
590.00       2.47817509e-22       2.76602529e-21       2.47817509e-22       2.76602529e-21      -1.47419361e-21       1.42406475e-21
600.00       8.57587982e-22       2.88361287e-21       8.57587982e-22       2.88361287e-21      -1.63542278e-21       1.72702139e-21
610.00       1.43588744e-21       2.73082242e-21       1.43588744e-21       2.73082242e-21      -1.77552922e-21       2.11059640e-21
620.00       1.84995787e-21       2.41819955e-21       1.84995787e-21       2.41819955e-21      -1.87310940e-21       2.57728651e-21
630.00       2.09879322e-21       2.06390504e-21       2.09879322e-21       2.06390504e-21      -1.90368385e-21       3.13939060e-21
640.00       2.21705478e-21       1.72836774e-21       2.21705478e-21       1.72836774e-21      -1.80764751e-21       3.80152948e-21
650.00       2.24396817e-21       1.44093206e-21       2.24396817e-21       1.44093206e-21      -1.49803621e-21       4.52297618e-21
660.00       2.21333512e-21       1.20938918e-21       2.21333512e-21       1.20938918e-21      -8.97473026e-22       5.18445204e-21
670.00       2.15743986e-21       1.02683295e-21       2.15743986e-21       1.02683295e-21      -3.86762562e-23       5.63613820e-21
680.00       2.09551102e-21       8.81850707e-22       2.09551102e-21       8.81850707e-22       9.48471656e-22       5.78018283e-21
690.00       2.03237347e-21       7.65043071e-22       2.03237347e-21       7.65043071e-22       1.90160778e-21       5.58985125e-21
700.00       1.97077198e-21       6.70039406e-22       1.97077198e-21       6.70039406e-22       2.68033785e-21       5.13996275e-21
710.00       1.91197212e-21       5.91976390e-22       1.91197212e-21       5.91976390e-22       3.22433618e-21       4.55411653e-21
720.00       1.85712084e-21       5.27568537e-22       1.85712084e-21       5.27568537e-22       3.54607648e-21       3.94873251e-21
730.00       1.80626305e-21       4.73647669e-22       1.80626305e-21       4.73647669e-22       3.70022221e-21       3.38856459e-21
740.00       1.75947938e-21       4.27977831e-22       1.75947938e-21       4.27977831e-22       3.74207973e-21       2.90160034e-21
750.00       1.71615987e-21       3.88633019e-22       1.71615987e-21       3.88633019e-22       3.71409047e-21       2.48813021e-21
760.00       1.67631327e-21       3.54487596e-22       1.67631327e-21       3.54487596e-22       3.64588081e-21       2.14303003e-21
770.00       1.63943676e-21       3.24855680e-22       1.63943676e-21       3.24855680e-22       3.55478858e-21       1.85705987e-21
780.00       1.60521912e-21       2.98953921e-22       1.60521912e-21       2.98953921e-22       3.45301750e-21       1.61992511e-21
790.00       1.57351807e-21       2.76119023e-22       1.57351807e-21       2.76119023e-22       3.34872254e-21       1.42280760e-21
800.00       1.54435188e-21       2.55890352e-22       1.54435188e-21       2.55890352e-22       3.24675053e-21       1.25814114e-21
