% Au_d80nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -3.59253888e-23       6.23842830e-22      -3.59253888e-23       6.23842830e-22      -5.76537727e-23       5.90005311e-22
410.00      -3.68937287e-23       6.46012286e-22      -3.68937287e-23       6.46012286e-22      -5.97950128e-23       6.10548914e-22
420.00      -3.70906547e-23       6.66036182e-22      -3.70906547e-23       6.66036182e-22      -6.09311352e-23       6.29138855e-22
430.00      -3.71670169e-23       6.83621058e-22      -3.71670169e-23       6.83621058e-22      -6.16288238e-23       6.45414715e-22
440.00      -4.40718890e-23       6.99446224e-22      -4.40718890e-23       6.99446224e-22      -6.83775681e-23       6.58820696e-22
450.00      -5.70426835e-23       7.12597103e-22      -5.70426835e-23       7.12597103e-22      -8.02239705e-23       6.68693820e-22
460.00      -6.76618869e-23       7.19305502e-22      -6.76618869e-23       7.19305502e-22      -8.88185325e-23       6.73118413e-22
470.00      -8.12925317e-23       7.24955730e-22      -8.12925317e-23       7.24955730e-22      -9.99041643e-23       6.76134096e-22
480.00      -1.12062741e-22       7.40352670e-22      -1.12062741e-22       7.40352670e-22      -1.27628439e-22       6.84799692e-22
490.00      -1.66579507e-22       7.59353387e-22      -1.66579507e-22       7.59353387e-22      -1.75825070e-22       6.91629576e-22
500.00      -2.35909696e-22       7.86706694e-22      -2.35909696e-22       7.86706694e-22      -2.36596524e-22       7.00284002e-22
510.00      -3.34816272e-22       8.61280766e-22      -3.34816272e-22       8.61280766e-22      -3.35451551e-22       7.32442948e-22
520.00      -4.29262140e-22       9.53872730e-22      -4.29262140e-22       9.53872730e-22      -4.54686678e-22       7.75108044e-22
530.00      -5.04591523e-22       1.04486362e-21      -5.04591523e-22       1.04486362e-21      -5.68157410e-22       8.43382611e-22
540.00      -6.05180282e-22       1.17062090e-21      -6.05180282e-22       1.17062090e-21      -7.00344834e-22       9.59896762e-22
550.00      -7.25530597e-22       1.35389186e-21      -7.25530597e-22       1.35389186e-21      -8.40326590e-22       1.12129604e-21
560.00      -8.41781181e-22       1.60702576e-21      -8.41781181e-22       1.60702576e-21      -9.82087103e-22       1.32759754e-21
570.00      -9.18981923e-22       1.94871870e-21      -9.18981923e-22       1.94871870e-21      -1.11430752e-21       1.59813311e-21
580.00      -9.05133263e-22       2.38243571e-21      -9.05133263e-22       2.38243571e-21      -1.21230350e-21       1.95085906e-21
590.00      -7.29983862e-22       2.88507898e-21      -7.29983862e-22       2.88507898e-21      -1.23314248e-21       2.40152898e-21
600.00      -3.36850426e-22       3.37879009e-21      -3.36850426e-22       3.37879009e-21      -1.11907701e-21       2.94217048e-21
610.00       2.60994580e-22       3.73466641e-21       2.60994580e-22       3.73466641e-21      -8.12134102e-22       3.51442043e-21
620.00       9.54930927e-22       3.85872221e-21       9.54930927e-22       3.85872221e-21      -2.95963719e-22       4.01869108e-21
630.00       1.62517670e-21       3.74963387e-21       1.62517670e-21       3.74963387e-21       3.98653602e-22       4.36121275e-21
640.00       2.17466089e-21       3.45277665e-21       2.17466089e-21       3.45277665e-21       1.18777025e-21       4.44857740e-21
650.00       2.54876301e-21       3.05324118e-21       2.54876301e-21       3.05324118e-21       1.92507168e-21       4.25279420e-21
660.00       2.74962555e-21       2.63546996e-21       2.74962555e-21       2.63546996e-21       2.48113570e-21       3.84641942e-21
670.00       2.83018308e-21       2.25802232e-21       2.83018308e-21       2.25802232e-21       2.83072932e-21       3.36639234e-21
680.00       2.84284069e-21       1.93694234e-21       2.84284069e-21       1.93694234e-21       3.02232660e-21       2.90323726e-21
690.00       2.81432893e-21       1.66870125e-21       2.81432893e-21       1.66870125e-21       3.10185303e-21       2.48974360e-21
700.00       2.76217674e-21       1.44621621e-21       2.76217674e-21       1.44621621e-21       3.10820673e-21       2.13559411e-21
710.00       2.69753126e-21       1.26214751e-21       2.69753126e-21       1.26214751e-21       3.06994619e-21       1.83928215e-21
720.00       2.62799156e-21       1.11011870e-21       2.62799156e-21       1.11011870e-21       3.00708216e-21       1.59463537e-21
730.00       2.55792985e-21       9.83606020e-22       2.55792985e-21       9.83606020e-22       2.93245041e-21       1.39267463e-21
740.00       2.48940858e-21       8.77011941e-22       2.48940858e-21       8.77011941e-22       2.85320256e-21       1.22458124e-21
750.00       2.42415443e-21       7.86634546e-22       2.42415443e-21       7.86634546e-22       2.77405072e-21       1.08382367e-21
760.00       2.36219942e-21       7.08910389e-22       2.36219942e-21       7.08910389e-22       2.69702128e-21       9.64756919e-22
770.00       2.30384028e-21       6.42271892e-22       2.30384028e-21       6.42271892e-22       2.62308474e-21       8.63969644e-22
780.00       2.24912211e-21       5.84714800e-22       2.24912211e-21       5.84714800e-22       2.55307456e-21       7.78140521e-22
790.00       2.19808511e-21       5.34667211e-22       2.19808511e-21       5.34667211e-22       2.48743101e-21       7.04487559e-22
800.00       2.15049265e-21       4.90679001e-22       2.15049265e-21       4.90679001e-22       2.42607940e-21       6.40630605e-22
