% Au_d160nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.63107694e-22       1.44406167e-21      -1.63107694e-22       1.44406167e-21       4.14491231e-22       7.81055145e-22
410.00      -1.95425956e-22       1.48433880e-21      -1.95425956e-22       1.48433880e-21       4.24991418e-22       8.34782715e-22
420.00      -2.26754692e-22       1.52186718e-21      -2.26754692e-22       1.52186718e-21       4.34555545e-22       8.86990187e-22
430.00      -2.57643997e-22       1.55606520e-21      -2.57643997e-22       1.55606520e-21       4.42807545e-22       9.37746260e-22
440.00      -2.98764308e-22       1.58517495e-21      -2.98764308e-22       1.58517495e-21       4.46502204e-22       9.92398566e-22
450.00      -3.48087005e-22       1.60744074e-21      -3.48087005e-22       1.60744074e-21       4.44714061e-22       1.04977588e-21
460.00      -3.90547911e-22       1.62054748e-21      -3.90547911e-22       1.62054748e-21       4.39013656e-22       1.10094330e-21
470.00      -4.36546067e-22       1.63025750e-21      -4.36546067e-22       1.63025750e-21       4.30304876e-22       1.15298224e-21
480.00      -5.13142767e-22       1.64547745e-21      -5.13142767e-22       1.64547745e-21       4.17995594e-22       1.22477728e-21
490.00      -6.26697989e-22       1.65250487e-21      -6.26697989e-22       1.65250487e-21       3.93453724e-22       1.31923452e-21
500.00      -7.64946526e-22       1.66215877e-21      -7.64946526e-22       1.66215877e-21       3.68981225e-22       1.43175915e-21
510.00      -9.70632308e-22       1.72017268e-21      -9.70632308e-22       1.72017268e-21       3.69730062e-22       1.58634918e-21
520.00      -1.18841635e-21       1.80821118e-21      -1.18841635e-21       1.80821118e-21       3.64603768e-22       1.73242293e-21
530.00      -1.36926379e-21       1.92424552e-21      -1.36926379e-21       1.92424552e-21       3.42239473e-22       1.89165734e-21
540.00      -1.55320050e-21       2.08412883e-21      -1.55320050e-21       2.08412883e-21       3.45910200e-22       2.14457122e-21
550.00      -1.73409867e-21       2.26807818e-21      -1.73409867e-21       2.26807818e-21       4.48361096e-22       2.46580957e-21
560.00      -1.91128848e-21       2.46608541e-21      -1.91128848e-21       2.46608541e-21       6.73760867e-22       2.78027431e-21
570.00      -2.08194412e-21       2.68446778e-21      -2.08194412e-21       2.68446778e-21       1.01042889e-21       3.01747749e-21
580.00      -2.24262443e-21       2.92556480e-21      -2.24262443e-21       2.92556480e-21       1.40276896e-21       3.13157163e-21
590.00      -2.39048906e-21       3.19305061e-21      -2.39048906e-21       3.19305061e-21       1.78969270e-21       3.12099885e-21
600.00      -2.52667427e-21       3.48560480e-21      -2.52667427e-21       3.48560480e-21       2.12805798e-21       3.02066525e-21
610.00      -2.65223815e-21       3.79683075e-21      -2.65223815e-21       3.79683075e-21       2.40124311e-21       2.87411879e-21
620.00      -2.77048627e-21       4.11968131e-21      -2.77048627e-21       4.11968131e-21       2.61532457e-21       2.71524922e-21
630.00      -2.88595414e-21       4.45776358e-21      -2.88595414e-21       4.45776358e-21       2.78664852e-21       2.55630199e-21
640.00      -2.99286592e-21       4.81456727e-21      -2.99286592e-21       4.81456727e-21       2.92131692e-21       2.40022441e-21
650.00      -3.08111821e-21       5.19094616e-21      -3.08111821e-21       5.19094616e-21       3.02217981e-21       2.25032510e-21
660.00      -3.13870141e-21       5.58554445e-21      -3.13870141e-21       5.58554445e-21       3.09222320e-21       2.10981934e-21
670.00      -3.16830833e-21       5.99811987e-21      -3.16830833e-21       5.99811987e-21       3.14155663e-21       1.98054827e-21
680.00      -3.17616404e-21       6.43127912e-21      -3.17616404e-21       6.43127912e-21       3.17903999e-21       1.86178985e-21
690.00      -3.15756516e-21       6.88579840e-21      -3.15756516e-21       6.88579840e-21       3.20678388e-21       1.75223603e-21
700.00      -3.10661635e-21       7.36156008e-21      -3.10661635e-21       7.36156008e-21       3.22638158e-21       1.65107087e-21
710.00      -3.01762737e-21       7.85720534e-21      -3.01762737e-21       7.85720534e-21       3.23931037e-21       1.55737146e-21
720.00      -2.88628616e-21       8.36852070e-21      -2.88628616e-21       8.36852070e-21       3.24683182e-21       1.47124379e-21
730.00      -2.70852403e-21       8.89246275e-21      -2.70852403e-21       8.89246275e-21       3.25041982e-21       1.39163826e-21
740.00      -2.47897726e-21       9.42606514e-21      -2.47897726e-21       9.42606514e-21       3.25076566e-21       1.31777570e-21
750.00      -2.19273749e-21       9.96462068e-21      -2.19273749e-21       9.96462068e-21       3.24854991e-21       1.24894407e-21
760.00      -1.84475014e-21       1.05019575e-20      -1.84475014e-21       1.05019575e-20       3.24421966e-21       1.18453931e-21
770.00      -1.43164975e-21       1.10264498e-20      -1.43164975e-21       1.10264498e-20       3.23808897e-21       1.12457005e-21
780.00      -9.51725936e-22       1.15275926e-20      -9.51725936e-22       1.15275926e-20       3.23049835e-21       1.06872264e-21
790.00      -4.05377957e-22       1.19948579e-20      -4.05377957e-22       1.19948579e-20       3.22175391e-21       1.01656646e-21
800.00       2.03981893e-22       1.24176618e-20       2.03981893e-22       1.24176618e-20       3.21226713e-21       9.67660168e-22
