% Al_l120nm_w40nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.55443279e-22       3.91568946e-22       4.46448924e-22       6.52115491e-22       1.32196780e-22       1.85889083e-22
310.00      -2.95475596e-22       4.28528221e-22       4.92144017e-22       6.35538071e-22       5.17955685e-23       2.83967711e-22
320.00      -3.34172954e-22       4.67056105e-22       5.32302362e-22       6.20365867e-22       3.48095485e-23       3.93073564e-22
330.00      -3.72606634e-22       5.07216880e-22       5.69556271e-22       6.05044031e-22       4.95733304e-23       4.89636432e-22
340.00      -4.11518368e-22       5.49275270e-22       6.04450612e-22       5.88733295e-22       8.07299932e-23       5.74612865e-22
350.00      -4.51119580e-22       5.93734214e-22       6.36862274e-22       5.70783355e-22       1.23036311e-22       6.50349115e-22
360.00      -4.91543853e-22       6.40998401e-22       6.66488296e-22       5.51068594e-22       1.74367322e-22       7.17824203e-22
370.00      -5.32871775e-22       6.91549429e-22       6.93104839e-22       5.29837947e-22       2.33557751e-22       7.76927707e-22
380.00      -5.75161680e-22       7.45717833e-22       7.16668515e-22       5.07489557e-22       2.99387838e-22       8.27177146e-22
390.00      -6.18426267e-22       8.03950588e-22       7.37185270e-22       4.84434690e-22       3.70319687e-22       8.67762222e-22
400.00      -6.62590061e-22       8.66667733e-22       7.54751471e-22       4.61104022e-22       4.44863882e-22       8.98194163e-22
410.00      -7.07518627e-22       9.34455862e-22       7.69533619e-22       4.37798541e-22       5.21213490e-22       9.18206235e-22
420.00      -7.53042299e-22       1.00787589e-21       7.81732751e-22       4.14817898e-22       5.97323539e-22       9.27841482e-22
430.00      -7.98768269e-22       1.08752566e-21       7.91517268e-22       3.92407282e-22       6.71524106e-22       9.27518642e-22
440.00      -8.44254940e-22       1.17376339e-21       7.99165612e-22       3.70869328e-22       7.41927965e-22       9.18402197e-22
450.00      -8.88887673e-22       1.26702138e-21       8.04953657e-22       3.50433124e-22       8.07165038e-22       9.01893079e-22
460.00      -9.32079401e-22       1.36807904e-21       8.09116819e-22       3.31053619e-22       8.66523232e-22       8.79317527e-22
470.00      -9.73250773e-22       1.47752374e-21       8.11951718e-22       3.12776665e-22       9.19803835e-22       8.52063583e-22
480.00      -1.01201912e-21       1.59616340e-21       8.13735886e-22       2.95503574e-22       9.67200626e-22       8.21572947e-22
490.00      -1.04749650e-21       1.72455769e-21       8.14653140e-22       2.79231168e-22       1.00885528e-21       7.88876067e-22
500.00      -1.07821714e-21       1.86344746e-21       8.14828769e-22       2.63991303e-22       1.04488221e-21       7.54867285e-22
510.00      -1.10241025e-21       2.01357587e-21       8.14278132e-22       2.49689599e-22       1.07553373e-21       7.20266008e-22
520.00      -1.11787416e-21       2.17562820e-21       8.13103253e-22       2.36302609e-22       1.10123775e-21       6.85661127e-22
530.00      -1.12260388e-21       2.34975651e-21       8.11433193e-22       2.23771645e-22       1.12249218e-21       6.51571091e-22
540.00      -1.11405728e-21       2.53590832e-21       8.09374962e-22       2.12058950e-22       1.13983390e-21       6.18417923e-22
550.00      -1.08945905e-21       2.73310321e-21       8.07011856e-22       2.01169790e-22       1.15375786e-21       5.86621265e-22
560.00      -1.04564252e-21       2.93999987e-21       8.04388409e-22       1.91019141e-22       1.16467915e-21       5.56294270e-22
570.00      -9.79855197e-22       3.15418418e-21       8.01623094e-22       1.81623862e-22       1.17307298e-21       5.27689578e-22
580.00      -8.88655348e-22       3.37366882e-21       7.98699344e-22       1.72853357e-22       1.17926496e-21       5.00642479e-22
590.00      -7.69262304e-22       3.59432986e-21       7.95647911e-22       1.64685575e-22       1.18361534e-21       4.75220013e-22
600.00      -6.20166542e-22       3.81115141e-21       7.92549826e-22       1.57099193e-22       1.18645967e-21       4.51410761e-22
610.00      -4.39630611e-22       4.01872217e-21       7.89425379e-22       1.50040815e-22       1.18798865e-21       4.29097092e-22
620.00      -2.28969767e-22       4.21025576e-21       7.86296069e-22       1.43487243e-22       1.18851275e-21       4.08433851e-22
630.00       1.14189814e-23       4.37895660e-21       7.83137789e-22       1.37398433e-22       1.18802672e-21       3.89162621e-22
640.00       2.76983305e-22       4.51789788e-21       7.79982375e-22       1.31766545e-22       1.18671282e-21       3.71212372e-22
650.00       5.60411148e-22       4.62256982e-21       7.76881827e-22       1.26547761e-22       1.18491930e-21       3.54738456e-22
660.00       8.53770345e-22       4.69081827e-21       7.73898895e-22       1.21712128e-22       1.18286508e-21       3.39502862e-22
670.00       1.15112350e-21       4.72104643e-21       7.71006662e-22       1.17222581e-22       1.18042493e-21       3.25305097e-22
680.00       1.44554053e-21       4.71271543e-21       7.68128094e-22       1.13030658e-22       1.17774451e-21       3.12198225e-22
690.00       1.72851846e-21       4.66836648e-21       7.65415485e-22       1.09200994e-22       1.17485406e-21       3.00128707e-22
700.00       1.99822691e-21       4.59086208e-21       7.62623577e-22       1.05547557e-22       1.17164807e-21       2.88714631e-22
710.00       2.24846241e-21       4.48456292e-21       7.59891213e-22       1.02125596e-22       1.16822636e-21       2.78055125e-22
720.00       2.46979984e-21       4.35636890e-21       7.57270234e-22       9.90396340e-23       1.16481493e-21       2.68422943e-22
730.00       2.65558118e-21       4.21511642e-21       7.54832974e-22       9.63932668e-23       1.16159013e-21       2.60134009e-22
740.00       2.81078205e-21       4.06133360e-21       7.52405022e-22       9.40830277e-23       1.15807076e-21       2.52815680e-22
750.00       2.94071793e-21       3.89970009e-21       7.49958707e-22       9.19761188e-23       1.15430067e-21       2.46085974e-22
760.00       3.04699166e-21       3.73841614e-21       7.47577452e-22       9.00484451e-23       1.15060177e-21       2.39925269e-22
770.00       3.13190169e-21       3.58542772e-21       7.45435666e-22       8.83152552e-23       1.14732015e-21       2.34385523e-22
780.00       3.19201821e-21       3.44676933e-21       7.43571768e-22       8.69539117e-23       1.14457873e-21       2.29985115e-22
790.00       3.21921222e-21       3.33005020e-21       7.42088715e-22       8.63232151e-23       1.14250389e-21       2.27651099e-22
800.00       3.26134151e-21       3.24838033e-21       7.41585080e-22       8.53286903e-23       1.14300723e-21       2.24707091e-22
