% Al_l100nm_w50nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.57197149e-22       4.59644884e-22       1.64806584e-22       7.78124956e-22      -1.98012723e-24       4.24988933e-22
310.00      -2.88776392e-22       5.04300392e-22       2.22008845e-22       8.15679592e-22       5.39378562e-24       5.06832091e-22
320.00      -3.20172633e-22       5.51453137e-22       2.80394109e-22       8.47632088e-22       2.43205849e-23       5.82888719e-22
330.00      -3.51835341e-22       6.01504523e-22       3.40889064e-22       8.74351721e-22       5.17090221e-23       6.55090230e-22
340.00      -3.83979704e-22       6.54930949e-22       4.03699599e-22       8.95444167e-22       8.70398186e-23       7.24386590e-22
350.00      -4.16425753e-22       7.12325030e-22       4.68471340e-22       9.09746110e-22       1.30435636e-22       7.90471912e-22
360.00      -4.48955469e-22       7.74310154e-22       5.34219705e-22       9.16552183e-22       1.82185071e-22       8.52317205e-22
370.00      -4.81183025e-22       8.41502840e-22       5.99639589e-22       9.15416314e-22       2.42140708e-22       9.08476367e-22
380.00      -5.12855236e-22       9.14333022e-22       6.63332521e-22       9.06664411e-22       3.09536754e-22       9.57484895e-22
390.00      -5.43437200e-22       9.93559286e-22       7.24054651e-22       8.90764386e-22       3.83359618e-22       9.97848945e-22
400.00      -5.72296529e-22       1.07971649e-21       7.80637363e-22       8.68508857e-22       4.61970643e-22       1.02832520e-21
410.00      -5.98768110e-22       1.17344545e-21       8.32315718e-22       8.41018856e-22       5.43507405e-22       1.04811075e-21
420.00      -6.21644537e-22       1.27536329e-21       8.78419360e-22       8.09277979e-22       6.25732867e-22       1.05675645e-21
430.00      -6.39672467e-22       1.38605932e-21       9.18693711e-22       7.74455045e-22       7.06639677e-22       1.05438501e-21
440.00      -6.51493560e-22       1.50557675e-21       9.53093789e-22       7.37899053e-22       7.83855735e-22       1.04206200e-21
450.00      -6.55317403e-22       1.63377498e-21       9.81782688e-22       7.00706538e-22       8.55656532e-22       1.02118630e-21
460.00      -6.49113760e-22       1.77061698e-21       1.00518872e-21       6.63597557e-22       9.20992998e-22       9.93165975e-22
470.00      -6.31030978e-22       1.91601519e-21       1.02406820e-21       6.27097598e-22       9.79518497e-22       9.59714822e-22
480.00      -5.99245664e-22       2.06935558e-21       1.03905654e-21       5.91717796e-22       1.03125600e-21       9.22420124e-22
490.00      -5.51429006e-22       2.22946068e-21       1.05066804e-21       5.57694336e-22       1.07623488e-21       8.82585601e-22
500.00      -4.84814112e-22       2.39425718e-21       1.05927112e-21       5.25282003e-22       1.11462130e-21       8.41296112e-22
510.00      -3.96479842e-22       2.56099273e-21       1.06519479e-21       4.94530990e-22       1.14673485e-21       7.99503884e-22
520.00      -2.84312387e-22       2.72582568e-21       1.06881267e-21       4.65544333e-22       1.17309241e-21       7.57962975e-22
530.00      -1.46689873e-22       2.88447026e-21       1.07049239e-21       4.38244792e-22       1.19430873e-21       7.17199718e-22
540.00       1.59654420e-23       3.03142416e-21       1.07059041e-21       4.12722422e-22       1.21101037e-21       6.77791110e-22
550.00       2.02690161e-22       3.16103925e-21       1.06938254e-21       3.88937476e-22       1.22374072e-21       6.40097348e-22
560.00       4.09994618e-22       3.26765430e-21       1.06714083e-21       3.66874610e-22       1.23314270e-21       6.04472845e-22
570.00       6.33259807e-22       3.34663149e-21       1.06409963e-21       3.46474031e-22       1.23971482e-21       5.70929057e-22
580.00       8.67442515e-22       3.39460485e-21       1.06035771e-21       3.27520505e-22       1.24387832e-21       5.39410308e-22
590.00       1.10549682e-21       3.40993041e-21       1.05610812e-21       3.09955576e-22       1.24604280e-21       5.09887727e-22
600.00       1.34061512e-21       3.39257415e-21       1.05143885e-21       2.93675309e-22       1.24663107e-21       4.82443892e-22
610.00       1.56607062e-21       3.34482439e-21       1.04653668e-21       2.78659384e-22       1.24586809e-21       4.56897880e-22
620.00       1.77640051e-21       3.27011291e-21       1.04140533e-21       2.64743557e-22       1.24401294e-21       4.33190834e-22
630.00       1.96772579e-21       3.17215456e-21       1.03608822e-21       2.51895822e-22       1.24126059e-21       4.11284650e-22
640.00       2.13643311e-21       3.05672913e-21       1.03064472e-21       2.40061926e-22       1.23766030e-21       3.90984685e-22
