% Al_l130nm_w70nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.63291988e-22       5.16329215e-22      -1.72788373e-22       8.52948034e-22       1.13172897e-22       1.31295228e-22
310.00      -3.16189991e-22       5.59659020e-22      -2.38119571e-22       9.80018151e-22       1.69425136e-22       1.95662731e-22
320.00      -3.63974382e-22       6.04868236e-22      -2.25842681e-22       1.13974629e-21       2.22827834e-22       2.36382704e-22
330.00      -4.09239367e-22       6.51465085e-22      -1.67608573e-22       1.26747396e-21       2.71600382e-22       2.64174649e-22
340.00      -4.53596021e-22       6.99583019e-22      -1.00510606e-22       1.36921141e-21       3.16274054e-22       2.83940234e-22
350.00      -4.97740963e-22       7.49665253e-22      -3.13536819e-23       1.45841775e-21       3.57790097e-22       2.98005273e-22
360.00      -5.42099743e-22       8.02178823e-22       4.13830477e-23       1.54111907e-21       3.96502553e-22       3.07605439e-22
370.00      -5.86927357e-22       8.57528713e-22       1.19738270e-22       1.61900599e-21       4.32701086e-22       3.13517784e-22
380.00      -6.32403431e-22       9.16158235e-22       2.05311254e-22       1.69183676e-21       4.66446237e-22       3.16353633e-22
390.00      -6.78633183e-22       9.78391626e-22       2.98642179e-22       1.75854602e-21       4.97871014e-22       3.16594805e-22
400.00      -7.25634574e-22       1.04468465e-21       3.99790775e-22       1.81756281e-21       5.27037887e-22       3.14644112e-22
410.00      -7.73374577e-22       1.11544236e-21       5.08276270e-22       1.86719253e-21       5.53955239e-22       3.10880168e-22
420.00      -8.21756542e-22       1.19118989e-21       6.22999447e-22       1.90584312e-21       5.78693735e-22       3.05614458e-22
430.00      -8.70553767e-22       1.27244056e-21       7.42348087e-22       1.93195404e-21       6.01350977e-22       2.99080374e-22
440.00      -9.19412427e-22       1.35944061e-21       8.63608582e-22       1.94479436e-21       6.21896729e-22       2.91780370e-22
450.00      -9.67958745e-22       1.45249683e-21       9.84205434e-22       1.94405988e-21       6.40541158e-22       2.83901451e-22
460.00      -1.01569412e-21       1.55224195e-21       1.10220697e-21       1.92985862e-21       6.57367484e-22       2.75559128e-22
470.00      -1.06244639e-21       1.65928852e-21       1.21563976e-21       1.90344954e-21       6.72570333e-22       2.67013310e-22
480.00      -1.10810710e-21       1.77419498e-21       1.32318281e-21       1.86632027e-21       6.86342444e-22       2.58240890e-22
490.00      -1.15217176e-21       1.89752903e-21       1.42348975e-21       1.81997338e-21       6.98799913e-22       2.49414088e-22
500.00      -1.19378413e-21       2.03008395e-21       1.51546515e-21       1.76565128e-21       7.10042387e-22       2.40596466e-22
510.00      -1.23144572e-21       2.17248515e-21       1.59808866e-21       1.70476341e-21       7.20050211e-22       2.31888675e-22
520.00      -1.26387069e-21       2.32553655e-21       1.67103151e-21       1.63878419e-21       7.28981523e-22       2.23327616e-22
530.00      -1.28985014e-21       2.48989519e-21       1.73442761e-21       1.56945720e-21       7.36908497e-22       2.14947911e-22
540.00      -1.30765434e-21       2.66581052e-21       1.78849098e-21       1.49831809e-21       7.43950863e-22       2.06824718e-22
550.00      -1.31554350e-21       2.85322905e-21       1.83369938e-21       1.42690121e-21       7.50205610e-22       1.98960048e-22
560.00      -1.31126233e-21       3.05196560e-21       1.87066657e-21       1.35636018e-21       7.55748192e-22       1.91442045e-22
570.00      -1.29254323e-21       3.26139206e-21       1.90013676e-21       1.28744003e-21       7.60641807e-22       1.84229762e-22
580.00      -1.25684342e-21       3.48117718e-21       1.92304506e-21       1.22068524e-21       7.64961664e-22       1.77334431e-22
590.00      -1.20145066e-21       3.70994940e-21       1.94013120e-21       1.15660522e-21       7.68780430e-22       1.70759826e-22
600.00      -1.12384533e-21       3.94552361e-21       1.95216015e-21       1.09549259e-21       7.72141549e-22       1.64490484e-22
610.00      -1.02129676e-21       4.18521167e-21       1.95989201e-21       1.03768007e-21       7.75088439e-22       1.58549386e-22
620.00      -8.91867610e-22       4.42554541e-21       1.96393543e-21       9.83154804e-22       7.77695632e-22       1.52894751e-22
630.00      -7.32656370e-22       4.66192191e-21       1.96461434e-21       9.31893916e-22       7.79937231e-22       1.47563651e-22
640.00      -5.43191618e-22       4.88908470e-21       1.96262108e-21       8.83993389e-22       7.81909167e-22       1.42561622e-22
650.00      -3.25084964e-22       5.10158998e-21       1.95853965e-21       8.39437884e-22       7.83619888e-22       1.37839140e-22
660.00      -8.13299188e-23       5.29463048e-21       1.95301810e-21       7.98139145e-22       7.85187134e-22       1.33406908e-22
670.00       1.86904977e-22       5.46376445e-21       1.94620131e-21       7.59688675e-22       7.86562719e-22       1.29214140e-22
680.00       4.75774567e-22       5.60366296e-21       1.93831929e-21       7.23998636e-22       7.87778094e-22       1.25277653e-22
690.00       7.79774849e-22       5.70980480e-21       1.92957107e-21       6.91032444e-22       7.88848511e-22       1.21599743e-22
700.00       1.09771946e-21       5.78137590e-21       1.91990653e-21       6.59908154e-22       7.89723799e-22       1.18086329e-22
710.00       1.42110584e-21       5.81567118e-21       1.90968600e-21       6.30856799e-22       7.90441439e-22       1.14747008e-22
720.00       1.73678946e-21       5.81130894e-21       1.89921952e-21       6.04505249e-22       7.91098928e-22       1.11702494e-22
730.00       2.03206285e-21       5.77022317e-21       1.88864860e-21       5.81278014e-22       7.91762342e-22       1.09069056e-22
740.00       2.30808376e-21       5.69372548e-21       1.87744941e-21       5.60342371e-22       7.92300779e-22       1.06754165e-22
750.00       2.56565724e-21       5.58756867e-21       1.86567587e-21       5.40855269e-22       7.92635808e-22       1.04609402e-22
760.00       2.80007303e-21       5.46121098e-21       1.85401972e-21       5.22938807e-22       7.92964818e-22       1.02641971e-22
770.00       3.00591086e-21       5.32657678e-21       1.84333785e-21       5.06849471e-22       7.93362147e-22       1.00838968e-22
780.00       3.17553948e-21       5.18823625e-21       1.83338655e-21       4.93305706e-22       7.93925940e-22       9.94092664e-23
790.00       3.29206555e-21       5.05542880e-21       1.82427890e-21       4.84107220e-22       7.94792324e-22       9.87092247e-23
800.00       3.40876375e-21       4.96914731e-21       1.82028990e-21       4.74759908e-22       7.96575804e-22       9.76117917e-23
