% Al_l170nm_w110nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00       4.61377071e-22       1.23957140e-21       1.93358787e-22       1.38393829e-21       8.39315098e-22      -6.38930398e-22
310.00       3.63571720e-22       1.19863535e-21       1.77319479e-22       1.47278879e-21       6.92562153e-22      -8.15618036e-22
320.00       2.48720222e-22       1.19954963e-21       1.59035555e-22       1.55719185e-21       4.07115753e-22      -8.60572589e-22
330.00       1.30604595e-22       1.23646644e-21       1.33355012e-22       1.63866033e-21       1.39180064e-22      -6.86472499e-22
340.00       2.03762872e-23       1.30087102e-21       9.34068741e-23       1.72192102e-21       3.27221276e-23      -4.07819877e-22
350.00      -7.76438025e-23       1.38268442e-21       3.35350926e-23       1.82017403e-21       5.85758365e-23      -1.58569343e-22
360.00      -1.64127716e-22       1.47417355e-21      -3.83284779e-23       1.95613036e-21       1.41290181e-22       2.76356968e-23
370.00      -2.41542773e-22       1.57095502e-21      -8.79915237e-23       2.14046426e-21       2.38803200e-22       1.64009259e-22
380.00      -3.12501984e-22       1.67089584e-21      -8.52635089e-23       2.34381193e-21       3.35474004e-22       2.67720738e-22
390.00      -3.79093615e-22       1.77314014e-21      -4.08669246e-23       2.52972084e-21       4.26989449e-22       3.50571058e-22
400.00      -4.42701006e-22       1.87755606e-21       1.95736879e-23       2.69056071e-21       5.12968301e-22       4.19747388e-22
410.00      -5.04395247e-22       1.98421112e-21       8.20776927e-23       2.83449931e-21       5.94303793e-22       4.79536467e-22
420.00      -5.64744254e-22       2.09362527e-21       1.43770081e-22       2.97029921e-21       6.71870303e-22       5.32247535e-22
430.00      -6.24156042e-22       2.20608437e-21       2.05332052e-22       3.10278980e-21       7.46523761e-22       5.79351282e-22
440.00      -6.82966659e-22       2.32161682e-21       2.68042467e-22       3.23433607e-21       8.18785673e-22       6.21784857e-22
450.00      -7.41270330e-22       2.44038595e-21       3.33350265e-22       3.36585464e-21       8.89044218e-22       6.60165363e-22
460.00      -7.99042829e-22       2.56281835e-21       4.02841643e-22       3.49775282e-21       9.57570478e-22       6.94765594e-22
470.00      -8.56581642e-22       2.68943820e-21       4.77650454e-22       3.63052280e-21       1.02478724e-21       7.25858043e-22
480.00      -9.14127750e-22       2.82074138e-21       5.58712670e-22       3.76441254e-21       1.09082895e-21       7.53533711e-22
490.00      -9.71669163e-22       2.95711542e-21       6.46791475e-22       3.89903749e-21       1.15583071e-21       7.77946862e-22
500.00      -1.02894986e-21       3.09885639e-21       7.42802927e-22       4.03348466e-21       1.21971089e-21       7.99079904e-22
510.00      -1.08563390e-21       3.24634960e-21       8.47271407e-22       4.16683527e-21       1.28232584e-21       8.17051582e-22
520.00      -1.14083521e-21       3.40020016e-21       9.61446135e-22       4.29758564e-21       1.34354995e-21       8.31704221e-22
530.00      -1.19455161e-21       3.56076431e-21       1.08540322e-21       4.42512349e-21       1.40315901e-21       8.43391926e-22
540.00      -1.24640813e-21       3.72831980e-21       1.21902962e-21       4.54833238e-21       1.46124872e-21       8.52074036e-22
550.00      -1.29607825e-21       3.90317756e-21       1.36241306e-21       4.66598148e-21       1.51754167e-21       8.58039805e-22
560.00      -1.34304137e-21       4.08531854e-21       1.51477572e-21       4.77682161e-21       1.57202716e-21       8.61494890e-22
570.00      -1.38678766e-21       4.27514015e-21       1.67600281e-21       4.87966241e-21       1.62453832e-21       8.62636035e-22
580.00      -1.42661431e-21       4.47304239e-21       1.84562247e-21       4.97345820e-21       1.67502646e-21       8.61553706e-22
590.00      -1.46197926e-21       4.67930535e-21       2.02280561e-21       5.05719316e-21       1.72346169e-21       8.58483507e-22
600.00      -1.49204091e-21       4.89416705e-21       2.20669892e-21       5.12967181e-21       1.76982798e-21       8.53576649e-22
610.00      -1.51614809e-21       5.11758940e-21       2.39579852e-21       5.19028555e-21       1.81402965e-21       8.47125094e-22
620.00      -1.53337595e-21       5.34965083e-21       2.58897345e-21       5.23823385e-21       1.85613925e-21       8.39270048e-22
630.00      -1.54230672e-21       5.59017693e-21       2.78491292e-21       5.27242076e-21       1.89602848e-21       8.30149724e-22
640.00      -1.54196156e-21       5.83908754e-21       2.98171111e-21       5.29283732e-21       1.93371916e-21       8.20097821e-22
650.00      -1.53206208e-21       6.09544628e-21       3.17773642e-21       5.29992705e-21       1.96942228e-21       8.09280527e-22
660.00      -1.51223909e-21       6.35945651e-21       3.37148088e-21       5.29496241e-21       2.00329728e-21       7.97878719e-22
670.00      -1.48092565e-21       6.63097933e-21       3.56232891e-21       5.27735278e-21       2.03531409e-21       7.85858746e-22
680.00      -1.43684869e-21       6.90905983e-21       3.74858754e-21       5.24771505e-21       2.06549842e-21       7.73494364e-22
690.00      -1.37895061e-21       7.19292724e-21       3.92895523e-21       5.20688284e-21       2.09392958e-21       7.60865871e-22
700.00      -1.30410068e-21       7.48334659e-21       4.10386640e-21       5.15373452e-21       2.12048728e-21       7.47713839e-22
710.00      -1.21179014e-21       7.77883946e-21       4.27167903e-21       5.09019808e-21       2.14536523e-21       7.34288833e-22
720.00      -1.10307339e-21       8.07396296e-21       4.42908522e-21       5.01907460e-21       2.16869243e-21       7.21240680e-22
730.00      -9.80438025e-22       8.36283650e-21       4.57324783e-21       4.94377308e-21       2.19071779e-21       7.09104470e-22
740.00      -8.38215048e-22       8.64515957e-21       4.70507826e-21       4.86210337e-21       2.21104096e-21       6.97479258e-22
