% Al_l150nm_w90nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -5.78779385e-23       7.29941046e-22      -1.27328719e-22       1.12432156e-21      -5.49923890e-23      -1.50288138e-22
310.00      -1.68040007e-22       7.50251419e-22      -1.39035241e-22       1.17068368e-21       8.22629830e-24      -2.65245061e-24
320.00      -2.58850389e-22       7.96048977e-22      -1.71912161e-22       1.21104216e-21       8.66761177e-23       8.61965516e-23
330.00      -3.34681434e-22       8.51950726e-22      -2.41920023e-22       1.26999489e-21       1.59141986e-22       1.42612478e-22
340.00      -4.01142603e-22       9.12049298e-22      -3.26101316e-22       1.39204349e-21       2.23221690e-22       1.81575770e-22
350.00      -4.61917787e-22       9.74496746e-22      -3.59745085e-22       1.56726703e-21       2.80330632e-22       2.10394611e-22
360.00      -5.19304816e-22       1.03903740e-21      -3.35062388e-22       1.73711742e-21       3.32002476e-22       2.32599998e-22
370.00      -5.74656925e-22       1.10569673e-21      -2.84736593e-22       1.88235818e-21       3.79417018e-22       2.50130524e-22
380.00      -6.29026417e-22       1.17466058e-21      -2.27173906e-22       2.01077480e-21       4.23355523e-22       2.64071030e-22
390.00      -6.83007801e-22       1.24627751e-21      -1.66137665e-22       2.13092978e-21       4.64464107e-22       2.75022188e-22
400.00      -7.37001647e-22       1.32086622e-21      -1.01056539e-22       2.24735553e-21       5.03064056e-22       2.83466954e-22
410.00      -7.91223416e-22       1.39884888e-21      -3.03152028e-23       2.36198153e-21       5.39417290e-22       2.89705723e-22
420.00      -8.45793398e-22       1.48063967e-21       4.77627723e-23       2.47520774e-21       5.73682092e-22       2.93975403e-22
430.00      -9.00785334e-22       1.56664414e-21       1.34522903e-22       2.58659894e-21       6.05978377e-22       2.96477814e-22
440.00      -9.56036521e-22       1.65696839e-21       2.30341898e-22       2.69490653e-21       6.36365408e-22       2.97519368e-22
450.00      -1.01131043e-21       1.75189160e-21       3.35667604e-22       2.79864352e-21       6.64913792e-22       2.97267507e-22
460.00      -1.06645442e-21       1.85182237e-21       4.50939519e-22       2.89622401e-21       6.91681245e-22       2.95931743e-22
470.00      -1.12158384e-21       1.95728477e-21       5.75926306e-22       2.98693351e-21       7.16776847e-22       2.93600917e-22
480.00      -1.17688602e-21       2.06871791e-21       7.10286104e-22       3.06978878e-21       7.40345262e-22       2.90424312e-22
490.00      -1.23218627e-21       2.18654240e-21       8.53384225e-22       3.14332911e-21       7.62514539e-22       2.86458226e-22
500.00      -1.28695575e-21       2.31133088e-21       1.00439717e-21       3.20571030e-21       7.83222933e-22       2.81866868e-22
510.00      -1.34058954e-21       2.44364183e-21       1.16209393e-21       3.25522523e-21       8.02530267e-22       2.76768487e-22
520.00      -1.39225070e-21       2.58420943e-21       1.32498685e-21       3.29009324e-21       8.20434167e-22       2.71242696e-22
530.00      -1.44164752e-21       2.73348125e-21       1.49094096e-21       3.31021717e-21       8.37054677e-22       2.65359394e-22
540.00      -1.48796398e-21       2.89205198e-21       1.65795946e-21       3.31482168e-21       8.52445731e-22       2.59247171e-22
550.00      -1.53036955e-21       3.06008307e-21       1.82347658e-21       3.30395852e-21       8.66715204e-22       2.52967454e-22
560.00      -1.56777218e-21       3.23782404e-21       1.98504526e-21       3.27823273e-21       8.79932373e-22       2.46615190e-22
570.00      -1.59923908e-21       3.42558092e-21       2.14065932e-21       3.23862173e-21       8.92118150e-22       2.40273692e-22
580.00      -1.62364394e-21       3.62414638e-21       2.28916958e-21       3.18627509e-21       9.03407733e-22       2.33915013e-22
590.00      -1.63921230e-21       3.83333948e-21       2.42880963e-21       3.12219452e-21       9.13812966e-22       2.27627648e-22
600.00      -1.64469930e-21       4.05323971e-21       2.55838361e-21       3.04857984e-21       9.23407203e-22       2.21420784e-22
610.00      -1.63836545e-21       4.28354290e-21       2.67717366e-21       2.96697491e-21       9.32275033e-22       2.15344755e-22
620.00      -1.61861959e-21       4.52366405e-21       2.78467361e-21       2.87941394e-21       9.40467065e-22       2.09402075e-22
630.00      -1.58273488e-21       4.77291063e-21       2.88058072e-21       2.78707970e-21       9.47988669e-22       2.03648188e-22
640.00      -1.52844313e-21       5.03004543e-21       2.96488417e-21       2.69159427e-21       9.54884939e-22       1.98100697e-22
650.00      -1.45565621e-21       5.29282004e-21       3.03828522e-21       2.59529184e-21       9.61324033e-22       1.92760873e-22
660.00      -1.36288096e-21       5.55986509e-21       3.10177220e-21       2.49947399e-21       9.67317234e-22       1.87620262e-22
670.00      -1.24818537e-21       5.82931297e-21       3.15600226e-21       2.40457305e-21       9.72867182e-22       1.82652746e-22
680.00      -1.11017461e-21       6.09838509e-21       3.20159289e-21       2.31169137e-21       9.78032999e-22       1.77895594e-22
690.00      -9.46993593e-22       6.36338967e-21       3.23886688e-21       2.22108508e-21       9.82816549e-22       1.73384806e-22
700.00      -7.56346892e-22       6.62418629e-21       3.26925468e-21       2.13234094e-21       9.87173746e-22       1.68980240e-22
710.00      -5.37968772e-22       6.87586802e-21       3.29318305e-21       2.04620212e-21       9.91200298e-22       1.64730249e-22
720.00      -2.97144209e-22       7.10930647e-21       3.31079282e-21       1.96500439e-21       9.94968633e-22       1.60816673e-22
730.00      -4.04700660e-23       7.31598013e-21       3.32233872e-21       1.89035481e-21       9.98590809e-22       1.57319615e-22
740.00       2.36723393e-22       7.49379654e-21       3.32797851e-21       1.82032826e-21       1.00189595e-21       1.54198907e-22
750.00       5.33988025e-22       7.64371363e-21       3.32893207e-21       1.75324104e-21       1.00484202e-21       1.51237546e-22
760.00       8.41807187e-22       7.76539729e-21       3.32696284e-21       1.69025731e-21       1.00761937e-21       1.48467122e-22
770.00       1.14908366e-21       7.86092745e-21       3.32373932e-21       1.63250091e-21       1.01039056e-21       1.45900417e-22
780.00       1.44178472e-21       7.92435336e-21       3.31878450e-21       1.58202304e-21       1.01324722e-21       1.43752582e-22
790.00       1.69416638e-21       7.94560050e-21       3.31104728e-21       1.54316391e-21       1.01634161e-21       1.42487295e-22
800.00       1.91623881e-21       8.00721592e-21       3.31505641e-21       1.50877714e-21       1.02042471e-21       1.40737330e-22
