% Al_l130nm_w60nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.69185795e-22       4.44565407e-22      -1.63216532e-22       9.11739153e-22       1.02552497e-22       1.33154025e-22
310.00      -3.19664077e-22       4.81585388e-22      -1.22336495e-22       1.08025811e-21       1.55100557e-22       1.97819016e-22
320.00      -3.65640937e-22       5.20611159e-22      -2.33745809e-23       1.19607539e-21       2.06865674e-22       2.37968104e-22
330.00      -4.09516233e-22       5.61064920e-22       7.75260854e-23       1.27081107e-21       2.54546155e-22       2.64284190e-22
340.00      -4.52759568e-22       6.03048186e-22       1.72917281e-22       1.32743312e-21       2.98474215e-22       2.82034339e-22
350.00      -4.96048095e-22       6.46926815e-22       2.66676729e-22       1.37375038e-21       3.39076567e-22       2.93651912e-22
360.00      -5.39780168e-22       6.93098726e-22       3.61543197e-22       1.41136070e-21       3.76684924e-22       3.00550393e-22
370.00      -5.84168469e-22       7.42059978e-22       4.58773424e-22       1.43958982e-21       4.11424116e-22       3.03644924e-22
380.00      -6.29469060e-22       7.94074416e-22       5.57791505e-22       1.45790916e-21       4.43465301e-22       3.03673172e-22
390.00      -6.75761767e-22       8.49498387e-22       6.57557627e-22       1.46554360e-21       4.72857948e-22       3.01227168e-22
400.00      -7.23119383e-22       9.08754593e-22       7.56539298e-22       1.46221957e-21       4.99711891e-22       2.96802948e-22
410.00      -7.71502129e-22       9.72233901e-22       8.52987058e-22       1.44797842e-21       5.24133329e-22       2.90779776e-22
420.00      -8.20885410e-22       1.04046659e-21       9.45217591e-22       1.42329643e-21       5.46214871e-22       2.83550411e-22
430.00      -8.71070632e-22       1.11394963e-21       1.03152457e-21       1.38935013e-21       5.66065965e-22       2.75412026e-22
440.00      -9.21791225e-22       1.19300980e-21       1.11046442e-21       1.34750328e-21       5.83846529e-22       2.66733356e-22
450.00      -9.72621390e-22       1.27790226e-21       1.18096756e-21       1.29975783e-21       5.99720332e-22       2.57772741e-22
460.00      -1.02314512e-21       1.36937421e-21       1.24271910e-21       1.24745192e-21       6.13795239e-22       2.48710697e-22
470.00      -1.07329417e-21       1.46797933e-21       1.29617257e-21       1.19230758e-21       6.26339826e-22       2.39577561e-22
480.00      -1.12304816e-21       1.57423606e-21       1.34196005e-21       1.13587518e-21       6.37573717e-22       2.30502071e-22
490.00      -1.17197092e-21       1.68894320e-21       1.38056980e-21       1.07903041e-21       6.47597800e-22       2.21540023e-22
500.00      -1.21895275e-21       1.81271576e-21       1.41225798e-21       1.02255173e-21       6.56504269e-22       2.12763029e-22
510.00      -1.26299377e-21       1.94650726e-21       1.43760656e-21       9.67253017e-22       6.64364752e-22       2.04236443e-22
520.00      -1.30281281e-21       2.09112908e-21       1.45722653e-21       9.13585953e-22       6.71264957e-22       1.95979020e-22
530.00      -1.33710190e-21       2.24750677e-21       1.47178717e-21       8.61861715e-22       6.77314292e-22       1.88016185e-22
540.00      -1.36439683e-21       2.41595458e-21       1.48207132e-21       8.12602134e-22       6.82614889e-22       1.80366215e-22
550.00      -1.38263543e-21       2.59676720e-21       1.48858840e-21       7.65974984e-22       6.87246889e-22       1.73050255e-22
560.00      -1.38969194e-21       2.78975226e-21       1.49201884e-21       7.22247220e-22       6.91312445e-22       1.66113248e-22
570.00      -1.38305615e-21       2.99476361e-21       1.49279206e-21       6.81277061e-22       6.94876671e-22       1.59514227e-22
580.00      -1.35996647e-21       3.21164747e-21       1.49133424e-21       6.42912974e-22       6.97934194e-22       1.53265233e-22
590.00      -1.31751393e-21       3.43920176e-21       1.48811743e-21       6.07139750e-22       7.00606033e-22       1.47347987e-22
600.00      -1.25289647e-21       3.67539753e-21       1.48353851e-21       5.73964340e-22       7.02920545e-22       1.41740617e-22
610.00      -1.16283256e-21       3.91755943e-21       1.47778842e-21       5.43138594e-22       7.04921577e-22       1.36460616e-22
620.00      -1.04489300e-21       4.16228670e-21       1.47113595e-21       5.14545298e-22       7.06646934e-22       1.31464810e-22
630.00      -8.95964971e-22       4.40453279e-21       1.46370839e-21       4.88113025e-22       7.08121814e-22       1.26788837e-22
640.00      -7.14189766e-22       4.63904072e-21       1.45561056e-21       4.63643837e-22       7.09342165e-22       1.22396983e-22
650.00      -5.01835250e-22       4.85928829e-21       1.44725320e-21       4.41129076e-22       7.10408751e-22       1.18302567e-22
660.00      -2.61612763e-22       5.05999852e-21       1.43889687e-21       4.20450117e-22       7.11382547e-22       1.14467265e-22
