% Al_l140nm_w80nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -7.12850080e-23       6.97279041e-22       3.78064474e-23       9.92248145e-22       4.63651399e-22      -2.09969916e-22
310.00      -1.40235414e-22       7.59035128e-22      -2.38633640e-23       1.09063797e-21       2.50823368e-22      -1.19299481e-22
320.00      -1.99223822e-22       8.24663387e-22      -5.63182271e-23       1.25000410e-21       1.73506908e-22       7.14625162e-23
330.00      -2.52419496e-22       8.91852104e-22      -1.66603937e-23       1.41408257e-21       1.90582542e-22       2.33245616e-22
340.00      -3.02472191e-22       9.60402936e-22       5.51187628e-23       1.53788195e-21       2.39826695e-22       3.54165885e-22
350.00      -3.50753298e-22       1.03050958e-21       1.25765285e-22       1.63392549e-21       2.97792285e-22       4.47736215e-22
360.00      -3.98047545e-22       1.10257934e-21       1.90562592e-22       1.71872963e-21       3.57798772e-22       5.24198425e-22
370.00      -4.44802352e-22       1.17705309e-21       2.52915196e-22       1.79990684e-21       4.18246509e-22       5.89280265e-22
380.00      -4.91450362e-22       1.25431186e-21       3.16002565e-22       1.88011101e-21       4.79007489e-22       6.46037355e-22
390.00      -5.38154192e-22       1.33474343e-21       3.82239112e-22       1.95979113e-21       5.40139593e-22       6.96057293e-22
400.00      -5.85007158e-22       1.41880394e-21       4.53356119e-22       2.03858200e-21       6.01959941e-22       7.40266166e-22
410.00      -6.32006560e-22       1.50674510e-21       5.30019602e-22       2.11573293e-21       6.64358988e-22       7.78962049e-22
420.00      -6.79152301e-22       1.59915583e-21       6.13285155e-22       2.19030591e-21       7.27263323e-22       8.12382297e-22
430.00      -7.26044821e-22       1.69646842e-21       7.03504859e-22       2.26087623e-21       7.90527101e-22       8.40461141e-22
440.00      -7.72638941e-22       1.79874066e-21       8.00224584e-22       2.32639259e-21       8.53435237e-22       8.63473354e-22
450.00      -8.18600121e-22       1.90619380e-21       9.02698236e-22       2.38560038e-21       9.15815704e-22       8.81576680e-22
460.00      -8.63510369e-22       2.01939496e-21       1.01083404e-21       2.43735427e-21       9.77090865e-22       8.94897545e-22
470.00      -9.07436377e-22       2.13865694e-21       1.12364086e-21       2.48137134e-21       1.03709921e-21       9.03693732e-22
480.00      -9.50131892e-22       2.26473199e-21       1.24086956e-21       2.51692759e-21       1.09575549e-21       9.08192435e-22
490.00      -9.91359587e-22       2.39795458e-21       1.36135211e-21       2.54353441e-21       1.15264879e-21       9.08746188e-22
500.00      -1.03029735e-21       2.53873423e-21       1.48390852e-21       2.56030931e-21       1.20740162e-21       9.05563591e-22
510.00      -1.06611833e-21       2.68765346e-21       1.60726376e-21       2.56670724e-21       1.25974792e-21       8.98897808e-22
520.00      -1.09787887e-21       2.84515182e-21       1.72996912e-21       2.56256604e-21       1.30926190e-21       8.89072263e-22
530.00      -1.12450863e-21       3.01166280e-21       1.85080116e-21       2.54772241e-21       1.35596894e-21       8.76468542e-22
540.00      -1.14523904e-21       3.18754866e-21       1.96839070e-21       2.52298173e-21       1.39971576e-21       8.61520530e-22
550.00      -1.15902645e-21       3.37262115e-21       2.08134351e-21       2.48925192e-21       1.44042262e-21       8.44618543e-22
560.00      -1.16467771e-21       3.56719801e-21       2.18875253e-21       2.44727895e-21       1.47817223e-21       8.26270254e-22
570.00      -1.16051058e-21       3.77062002e-21       2.28937954e-21       2.39802084e-21       1.51290893e-21       8.06821095e-22
580.00      -1.14485645e-21       3.98345399e-21       2.38298420e-21       2.34235428e-21       1.54476261e-21       7.86457549e-22
590.00      -1.11653094e-21       4.20495241e-21       2.46914946e-21       2.28168814e-21       1.57389612e-21       7.65470074e-22
600.00      -1.07362880e-21       4.43450999e-21       2.54766903e-21       2.21686752e-21       1.60039192e-21       7.44134374e-22
610.00      -1.01440003e-21       4.67099949e-21       2.61835442e-21       2.14915309e-21       1.62440566e-21       7.22634203e-22
620.00      -9.37385845e-22       4.91301062e-21       2.68149028e-21       2.07966266e-21       1.64612250e-21       7.01289403e-22
630.00      -8.40046855e-22       5.15864842e-21       2.73695795e-21       2.00906832e-21       1.66560572e-21       6.80139663e-22
640.00      -7.20820361e-22       5.40543198e-21       2.78507746e-21       1.93806944e-21       1.68291588e-21       6.59340149e-22
650.00      -5.80064112e-22       5.65089373e-21       2.82665448e-21       1.86792370e-21       1.69852637e-21       6.39157777e-22
660.00      -4.17494698e-22       5.89256013e-21       2.86237034e-21       1.79932361e-21       1.71261057e-21       6.19576548e-22
670.00      -2.31770553e-22       6.12791643e-21       2.89261095e-21       1.73210824e-21       1.72520604e-21       6.00606737e-22
680.00      -2.29251625e-23       6.35301092e-21       2.91776739e-21       1.66695805e-21       1.73643161e-21       5.82268013e-22
690.00       2.08185510e-22       6.56391214e-21       2.93816302e-21       1.60398415e-21       1.74638260e-21       5.64723536e-22
700.00       4.64267597e-22       6.75927084e-21       2.95437192e-21       1.54262221e-21       1.75508792e-21       5.47607393e-22
710.00       7.41086222e-22       6.93443353e-21       2.96682020e-21       1.48340034e-21       1.76262683e-21       5.31010340e-22
720.00       1.03194308e-21       7.08374149e-21       2.97579886e-21       1.42761539e-21       1.76931772e-21       5.15507758e-22
730.00       1.32736252e-21       7.20248848e-21       2.98157670e-21       1.37649860e-21       1.77537940e-21       5.01488351e-22
740.00       1.62944074e-21       7.28846732e-21       2.98391700e-21       1.32856553e-21       1.78035975e-21       4.88544531e-22
750.00       1.93816286e-21       7.34265558e-21       2.98342396e-21       1.28287993e-21       1.78432265e-21       4.76204809e-22
760.00       2.24548522e-21       7.36866547e-21       2.98114285e-21       1.23974212e-21       1.78780421e-21       4.64607219e-22
770.00       2.54361018e-21       7.37206700e-21       2.97846901e-21       1.19997367e-21       1.79125916e-21       4.53818508e-22
780.00       2.81932947e-21       7.35371707e-21       2.97517392e-21       1.16477916e-21       1.79480437e-21       4.44420696e-22
790.00       3.05111990e-21       7.31434646e-21       2.97122094e-21       1.13748002e-21       1.79864278e-21       4.37671277e-22
800.00       3.27325035e-21       7.31133985e-21       2.97486337e-21       1.11147219e-21       1.80541315e-21       4.30384338e-22
