% Al_l150nm_w90nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00       7.85231072e-23       8.00500165e-22       1.01866391e-22       1.11958778e-21       6.46841344e-22      -3.65412184e-22
310.00      -1.97748435e-23       8.50788844e-22       6.89887779e-23       1.18361893e-21       3.96051331e-22      -4.02897663e-22
320.00      -1.01883105e-22       9.17288078e-22       1.32240428e-23       1.26600990e-21       1.97281519e-22      -2.26663999e-22
330.00      -1.71901283e-22       9.90442462e-22      -4.87777781e-23       1.39762442e-21       1.55051850e-22      -5.78352325e-24
340.00      -2.34237047e-22       1.06654995e-21      -6.50844105e-23       1.57523362e-21       1.95027867e-22       1.67171516e-22
350.00      -2.91721305e-22       1.14450495e-21      -2.12561000e-23       1.74347537e-21       2.60710989e-22       2.94185086e-22
360.00      -3.46203537e-22       1.22404825e-21       4.59938664e-23       1.87729035e-21       3.31380664e-22       3.91200282e-22
370.00      -3.98756012e-22       1.30561963e-21       1.13671833e-22       1.98844240e-21       4.01420964e-22       4.69421314e-22
380.00      -4.50275863e-22       1.38935828e-21       1.77078396e-22       2.08964466e-21       4.69569718e-22       5.35335321e-22
390.00      -5.01239043e-22       1.47569645e-21       2.38868318e-22       2.18762887e-21       5.36236333e-22       5.92548573e-22
400.00      -5.51973443e-22       1.56504913e-21       3.01756708e-22       2.28495123e-21       6.01718182e-22       6.42925020e-22
410.00      -6.02623672e-22       1.65776781e-21       3.67803668e-22       2.38233267e-21       6.66518227e-22       6.87624142e-22
420.00      -6.53217841e-22       1.75428915e-21       4.38777355e-22       2.47968748e-21       7.30896908e-22       7.27150716e-22
430.00      -7.03749823e-22       1.85505204e-21       5.15840537e-22       2.57639329e-21       7.94974765e-22       7.61820591e-22
440.00      -7.54120237e-22       1.96009506e-21       5.99404015e-22       2.67152563e-21       8.58524140e-22       7.91944250e-22
450.00      -8.04290334e-22       2.06953869e-21       6.89519823e-22       2.76420821e-21       9.21406077e-22       8.17751928e-22
460.00      -8.53722198e-22       2.18406404e-21       7.87031848e-22       2.85305313e-21       9.83428660e-22       8.39251231e-22
470.00      -9.02578301e-22       2.30399039e-21       8.92054715e-22       2.93774463e-21       1.04458812e-21       8.56602874e-22
480.00      -9.50959980e-22       2.42989892e-21       1.00454721e-21       3.01763827e-21       1.10477999e-21       8.70018838e-22
490.00      -9.98541528e-22       2.56216235e-21       1.12430438e-21       3.09166156e-21       1.16377378e-21       8.79682700e-22
500.00      -1.04487811e-21       2.70118222e-21       1.25090822e-21       3.15856424e-21       1.22136523e-21       8.85669118e-22
510.00      -1.08925190e-21       2.84743046e-21       1.38389908e-21       3.21676643e-21       1.27707166e-21       8.88153614e-22
520.00      -1.13087682e-21       3.00142147e-21       1.52238430e-21       3.26512450e-21       1.33075099e-21       8.87237731e-22
530.00      -1.16925825e-21       3.16358139e-21       1.66532113e-21       3.30299303e-21       1.38216209e-21       8.83285656e-22
540.00      -1.20373501e-21       3.33429005e-21       1.81145142e-21       3.32968902e-21       1.43123514e-21       8.76629860e-22
550.00      -1.23347874e-21       3.51361247e-21       1.95924993e-21       3.34475643e-21       1.47778116e-21       8.67528536e-22
560.00      -1.25777447e-21       3.70164739e-21       2.10691623e-21       3.34824894e-21       1.52175777e-21       8.56509870e-22
570.00      -1.27533323e-21       3.89872749e-21       2.25305621e-21       3.34015678e-21       1.56316427e-21       8.43660508e-22
580.00      -1.28506884e-21       4.10497416e-21       2.39659720e-21       3.32048022e-21       1.60189867e-21       8.29301275e-22
590.00      -1.28597649e-21       4.32044062e-21       2.53606933e-21       3.29023969e-21       1.63807402e-21       8.13750933e-22
600.00      -1.27687883e-21       4.54530768e-21       2.67056586e-21       3.24990594e-21       1.67180662e-21       7.97252472e-22
610.00      -1.25607129e-21       4.77860433e-21       2.79847112e-21       3.20065990e-21       1.70304383e-21       7.79965156e-22
620.00      -1.22210691e-21       5.01992049e-21       2.91916190e-21       3.14317858e-21       1.73193237e-21       7.62240141e-22
630.00      -1.17322729e-21       5.26846961e-21       3.03183131e-21       3.07874586e-21       1.75848142e-21       7.44173929e-22
640.00      -1.10725625e-21       5.52313176e-21       3.13579466e-21       3.00819111e-21       1.78276609e-21       7.25925447e-22
650.00      -1.02468755e-21       5.78207436e-21       3.23118999e-21       2.93359225e-21       1.80516325e-21       7.07864637e-22
660.00      -9.24313293e-22       6.04434907e-21       3.31820899e-21       2.85635543e-21       1.82581399e-21       6.89993907e-22
670.00      -8.04679713e-22       6.30826987e-21       3.39707709e-21       2.77672002e-21       1.84477589e-21       6.72349606e-22
680.00      -6.64213724e-22       6.57180152e-21       3.46780890e-21       2.69601992e-21       1.86213677e-21       6.54941915e-22
690.00      -5.01952594e-22       6.83163092e-21       3.53029523e-21       2.61466917e-21       1.87796020e-21       6.38065076e-22
700.00      -3.15111541e-22       7.08771149e-21       3.58567582e-21       2.53227457e-21       1.89228439e-21       6.21296528e-22
710.00      -1.04137952e-22       7.33608352e-21       3.63404864e-21       2.45004421e-21       1.90523457e-21       6.04894978e-22
720.00       1.26239684e-22       7.57007812e-21       3.67522665e-21       2.37047754e-21       1.91703437e-21       5.89347189e-22
730.00       3.70835678e-22       7.78312674e-21       3.70924885e-21       2.29529516e-21       1.92789581e-21       5.75115798e-22
740.00       6.33303898e-22       7.97283990e-21       3.73622556e-21       2.22292428e-21       1.93752589e-21       5.61907104e-22
750.00       9.15353644e-22       8.13957146e-21       3.75728501e-21       2.15204716e-21       1.94582126e-21       5.49085649e-22
760.00       1.20852569e-21       8.28364326e-21       3.77427138e-21       2.08436633e-21       1.95340349e-21       5.36933084e-22
770.00       1.50557049e-21       8.40664858e-21       3.78853833e-21       2.02065821e-21       1.96074302e-21       5.25512104e-22
780.00       1.79404108e-21       8.50357436e-21       3.79969857e-21       1.96349385e-21       1.96804680e-21       5.15521725e-22
790.00       2.05115079e-21       8.56708888e-21       3.80675196e-21       1.91739870e-21       1.97544146e-21       5.08309203e-22
800.00       2.29130491e-21       8.66439643e-21       3.82431266e-21       1.87564141e-21       1.98580756e-21       5.00404640e-22
