% Al_l160nm_w80nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00       3.81649712e-23       7.77725056e-22      -8.44948286e-23       1.16615933e-21      -1.01313985e-22      -3.18562810e-22
310.00      -8.46399740e-23       7.25728922e-22      -9.26824916e-23       1.21820854e-21      -8.78525688e-23      -1.27997320e-22
320.00      -1.99308181e-22       7.37198435e-22      -1.22535993e-22       1.27122141e-21      -1.81441069e-23      -2.27849604e-24
330.00      -2.93802402e-22       7.75734617e-22      -1.84657241e-22       1.35183209e-21       5.85728557e-23       7.61341032e-23
340.00      -3.73579885e-22       8.25083811e-22      -2.50582334e-22       1.50360403e-21       1.29215832e-22       1.27596458e-22
350.00      -4.44121652e-22       8.79440014e-22      -2.45011620e-22       1.71238742e-21       1.92465104e-22       1.63577740e-22
360.00      -5.09018902e-22       9.36665072e-22      -1.59523069e-22       1.89877879e-21       2.49197659e-22       1.90049613e-22
370.00      -5.70543194e-22       9.96307517e-22      -4.59355240e-23       2.03720967e-21       3.00650199e-22       2.10140830e-22
380.00      -6.30195002e-22       1.05812038e-21       6.83705369e-23       2.14476149e-21       3.47778276e-22       2.25702783e-22
390.00      -6.88971584e-22       1.12223218e-21       1.79775843e-22       2.23644365e-21       3.91314074e-22       2.37757548e-22
400.00      -7.47488570e-22       1.18888481e-21       2.90734709e-22       2.31904569e-21       4.31880157e-22       2.46968015e-22
410.00      -8.06182500e-22       1.25838137e-21       4.04062430e-22       2.39478501e-21       4.69627953e-22       2.53859610e-22
420.00      -8.65341616e-22       1.33110120e-21       5.21569770e-22       2.46379653e-21       5.05001437e-22       2.58693630e-22
430.00      -9.25060774e-22       1.40737202e-21       6.44194253e-22       2.52510309e-21       5.38148785e-22       2.61765472e-22
440.00      -9.85433261e-22       1.48730224e-21       7.71381855e-22       2.57764810e-21       5.69165117e-22       2.63373927e-22
450.00      -1.04630756e-21       1.57101726e-21       9.02202181e-22       2.62024493e-21       5.98239976e-22       2.63766596e-22
460.00      -1.10757873e-21       1.65905887e-21       1.03608809e-21       2.65191745e-21       6.25413169e-22       2.63073612e-22
470.00      -1.16957071e-21       1.75183938e-21       1.17218970e-21       2.67239991e-21       6.50851944e-22       2.61454338e-22
480.00      -1.23250296e-21       1.84961313e-21       1.30917799e-21       2.68202776e-21       6.74713462e-22       2.58997281e-22
490.00      -1.29636782e-21       1.95284521e-21       1.44601043e-21       2.68029576e-21       6.97096424e-22       2.55861159e-22
500.00      -1.36082095e-21       2.06192096e-21       1.58083348e-21       2.66736008e-21       7.18026423e-22       2.52110602e-22
510.00      -1.42546345e-21       2.17761382e-21       1.71238568e-21       2.64270817e-21       7.37532951e-22       2.47878911e-22
520.00      -1.48985072e-21       2.30044145e-21       1.83901265e-21       2.60701094e-21       7.55693890e-22       2.43255825e-22
530.00      -1.55373733e-21       2.43111853e-21       1.95966875e-21       2.56098291e-21       7.72556576e-22       2.38289453e-22
540.00      -1.61671043e-21       2.56991394e-21       2.07305828e-21       2.50618405e-21       7.88227656e-22       2.33079737e-22
550.00      -1.67828871e-21       2.71727175e-21       2.17823095e-21       2.44382469e-21       8.02787682e-22       2.27724464e-22
560.00      -1.73757956e-21       2.87365913e-21       2.27441373e-21       2.37542483e-21       8.16311735e-22       2.22292711e-22
570.00      -1.79393637e-21       3.03938346e-21       2.36131453e-21       2.30210778e-21       8.28850954e-22       2.16840975e-22
580.00      -1.84658888e-21       3.21534865e-21       2.43911509e-21       2.22534084e-21       8.40486809e-22       2.11375537e-22
590.00      -1.89460334e-21       3.40194610e-21       2.50792072e-21       2.14627558e-21       8.51273369e-22       2.05940778e-22
600.00      -1.93712778e-21       3.59949233e-21       2.56816378e-21       2.06612884e-21       8.61272255e-22       2.00569508e-22
610.00      -1.97245331e-21       3.80806109e-21       2.61990851e-21       1.98579637e-21       8.70552140e-22       1.95290268e-22
620.00      -1.99929989e-21       4.02807897e-21       2.66387811e-21       1.90616202e-21       8.79162847e-22       1.90144804e-22
630.00      -2.01562559e-21       4.25939669e-21       2.70043386e-21       1.82800568e-21       8.87127710e-22       1.85132109e-22
640.00      -2.01928234e-21       4.50195233e-21       2.72998240e-21       1.75146627e-21       8.94490281e-22       1.80303569e-22
650.00      -2.00981464e-21       4.75423049e-21       2.75379983e-21       1.67803045e-21       9.01358788e-22       1.75659164e-22
660.00      -1.98603510e-21       5.01549486e-21       2.77261602e-21       1.60768278e-21       9.07796035e-22       1.71172618e-22
670.00      -1.94574409e-21       5.28556342e-21       2.78703094e-21       1.54039203e-21       9.13825576e-22       1.66877089e-22
680.00      -1.88640131e-21       5.56301360e-21       2.79722505e-21       1.47608455e-21       9.19438791e-22       1.62711417e-22
690.00      -1.80599887e-21       5.84541909e-21       2.80378032e-21       1.41519607e-21       9.24685365e-22       1.58792190e-22
700.00      -1.70196314e-21       6.13408158e-21       2.80721795e-21       1.35672050e-21       9.29514866e-22       1.54957345e-22
710.00      -1.57214605e-21       6.42546970e-21       2.80780753e-21       1.30094020e-21       9.33995849e-22       1.51225405e-22
720.00      -1.41748638e-21       6.71079790e-21       2.80587115e-21       1.24914992e-21       9.38213813e-22       1.47806215e-22
730.00      -1.24045772e-21       6.98008238e-21       2.80185365e-21       1.20252700e-21       9.42281465e-22       1.44791785e-22
740.00      -1.03667015e-21       7.23256392e-21       2.79526883e-21       1.15947561e-21       9.46044574e-22       1.42077718e-22
750.00      -8.02969380e-22       7.46985358e-21       2.78643369e-21       1.11864317e-21       9.49440723e-22       1.39543041e-22
760.00      -5.48564776e-22       7.68797665e-21       2.77679864e-21       1.08066108e-21       9.52648760e-22       1.37169239e-22
770.00      -2.83461931e-22       7.88418795e-21       2.76733031e-21       1.04592783e-21       9.55841054e-22       1.34968369e-22
780.00      -1.88631997e-23       8.04653117e-21       2.75797664e-21       1.01601344e-21       9.59092660e-22       1.33150590e-22
790.00       2.24231805e-22       8.15473578e-21       2.74841969e-21       9.93837343e-22       9.62600455e-22       1.32179109e-22
800.00       4.23634350e-22       8.29226491e-21       2.74733830e-21       9.73109427e-22       9.66999318e-22       1.30732688e-22
