% Al_l100nm_w110nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.33910229e-22       7.46124051e-22      -2.61750945e-22       6.96704137e-22       3.88666339e-22       3.72275391e-22
310.00      -3.07129605e-22       8.19480052e-22      -3.17943268e-22       7.66139331e-22       4.26998202e-22       3.90654640e-22
320.00      -3.52457629e-22       9.10006280e-22      -3.60422503e-22       8.38537302e-22       4.63051041e-22       4.05604983e-22
330.00      -3.81778046e-22       9.99015011e-22      -3.96579913e-22       9.10731727e-22       4.97909926e-22       4.17826320e-22
340.00      -4.04773195e-22       1.08584722e-21      -4.30120770e-22       9.83513902e-22       5.32111946e-22       4.27464887e-22
350.00      -4.24689374e-22       1.17290622e-21      -4.62291607e-22       1.05816210e-21       5.65572081e-22       4.34445662e-22
360.00      -4.42332190e-22       1.26211521e-21      -4.93444249e-22       1.13574871e-21       5.98192901e-22       4.38756353e-22
370.00      -4.57607455e-22       1.35485040e-21      -5.23599763e-22       1.21711632e-21       6.29827944e-22       4.40376302e-22
380.00      -4.70245257e-22       1.45195578e-21      -5.52729849e-22       1.30289855e-21       6.60200433e-22       4.39650504e-22
390.00      -4.79537072e-22       1.55422761e-21      -5.80454601e-22       1.39377684e-21       6.89104743e-22       4.36732057e-22
400.00      -4.84730077e-22       1.66206962e-21      -6.06378737e-22       1.49028010e-21       7.16531164e-22       4.31701468e-22
410.00      -4.84864555e-22       1.77587064e-21      -6.29958732e-22       1.59292315e-21       7.42268018e-22       4.24902659e-22
420.00      -4.78846413e-22       1.89582933e-21      -6.50518404e-22       1.70215773e-21       7.66224205e-22       4.16565054e-22
430.00      -4.65322615e-22       2.02196697e-21      -6.67113892e-22       1.81853570e-21       7.88307968e-22       4.06948856e-22
440.00      -4.43167419e-22       2.15366257e-21      -6.78940914e-22       1.94188970e-21       8.08562955e-22       3.96407734e-22
450.00      -4.11128122e-22       2.29008288e-21      -6.84851871e-22       2.07218237e-21       8.26950609e-22       3.85234904e-22
460.00      -3.67692720e-22       2.43054386e-21      -6.83635022e-22       2.20954384e-21       8.43554916e-22       3.73621259e-22
470.00      -3.11723086e-22       2.57448282e-21      -6.74290547e-22       2.35423566e-21       8.58522498e-22       3.61652101e-22
480.00      -2.42105424e-22       2.72097171e-21      -6.55769417e-22       2.50630555e-21       8.72029003e-22       3.49467820e-22
490.00      -1.57693882e-22       2.86861259e-21      -6.26684988e-22       2.66552039e-21       8.84181624e-22       3.37231373e-22
500.00      -5.72623701e-23       3.01537859e-21      -5.85332677e-22       2.83125175e-21       8.95023988e-22       3.24993587e-22
510.00       6.06264206e-23       3.15829152e-21      -5.29103106e-22       3.00221337e-21       9.04556017e-22       3.12908145e-22
520.00       1.96684585e-22       3.29446306e-21      -4.56166628e-22       3.17693894e-21       9.12878387e-22       3.01021938e-22
530.00       3.50796247e-22       3.42097628e-21      -3.64648746e-22       3.35382070e-21       9.20110639e-22       2.89381375e-22
540.00       5.21716474e-22       3.53469444e-21      -2.53444532e-22       3.53028218e-21       9.26345517e-22       2.78058814e-22
550.00       7.07713434e-22       3.63219943e-21      -1.21425429e-22       3.70314885e-21       9.31718415e-22       2.67139596e-22
560.00       9.06085471e-22       3.71061795e-21       3.18671625e-23       3.86893757e-21       9.36308960e-22       2.56632269e-22
570.00       1.11372884e-21       3.76748790e-21       2.05957429e-22       4.02396434e-21       9.40198764e-22       2.46568312e-22
580.00       1.32730871e-21       3.80155572e-21       4.00719755e-22       4.16457302e-21       9.43440372e-22       2.36933511e-22
590.00       1.54294201e-21       3.81191700e-21       6.13734149e-22       4.28720803e-21       9.46125079e-22       2.27726960e-22
600.00       1.75655522e-21       3.79853364e-21       8.43040768e-22       4.38784209e-21       9.48284779e-22       2.18935962e-22
610.00       1.96406411e-21       3.76262324e-21       1.08435511e-21       4.46408574e-21       9.50041131e-22       2.10594072e-22
620.00       2.16205372e-21       3.70603096e-21       1.33321195e-21       4.51369738e-21       9.51389655e-22       2.02687482e-22
630.00       2.34753709e-21       3.63034838e-21       1.58563199e-21       4.53464258e-21       9.52394368e-22       1.95205055e-22
640.00       2.51794594e-21       3.53877345e-21       1.83663589e-21       4.52658013e-21       9.53073306e-22       1.88142194e-22
650.00       2.67172835e-21       3.43564521e-21       2.08017288e-21       4.49248270e-21       9.53517575e-22       1.81492380e-22
660.00       2.80884237e-21       3.32415687e-21       2.31221040e-21       4.43508360e-21       9.53812431e-22       1.75229387e-22
670.00       2.92950883e-21       3.20678717e-21       2.53119601e-21       4.35610112e-21       9.53942853e-22       1.69322207e-22
680.00       3.03384884e-21       3.08597284e-21       2.73344597e-21       4.25915417e-21       9.53920425e-22       1.63765240e-22
