% Al_l120nm_w90nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -1.31707903e-22       7.48097102e-22      -7.65867959e-23       8.84576495e-22       2.26748955e-22       2.12502343e-22
310.00      -1.75026609e-22       8.21358103e-22      -1.22728050e-22       1.00620513e-21       2.32238924e-22       3.52700011e-22
320.00      -2.13298232e-22       8.94527553e-22      -1.26867229e-22       1.12943116e-21       2.70379307e-22       4.58925967e-22
330.00      -2.49144715e-22       9.68015462e-22      -1.14619470e-22       1.23636674e-21       3.16779355e-22       5.42813372e-22
340.00      -2.83949815e-22       1.04272025e-21      -9.96319913e-23       1.33386417e-21       3.65476730e-22       6.13762978e-22
350.00      -3.18129554e-22       1.11943935e-21      -8.40849316e-23       1.42819237e-21       4.15491904e-22       6.76488018e-22
360.00      -3.51808748e-22       1.19884588e-21      -6.71877256e-23       1.52266053e-21       4.67094637e-22       7.33295581e-22
370.00      -3.84903621e-22       1.28149998e-21      -4.76031517e-23       1.61878663e-21       5.20497745e-22       7.85058547e-22
380.00      -4.17441458e-22       1.36793503e-21      -2.43254836e-23       1.71739192e-21       5.75854930e-22       8.32241530e-22
390.00      -4.49397612e-22       1.45853015e-21       3.55495609e-24       1.81875040e-21       6.33376677e-22       8.74988133e-22
400.00      -4.80266161e-22       1.55391737e-21       3.74663805e-23       1.92274600e-21       6.92829147e-22       9.13003053e-22
410.00      -5.09840303e-22       1.65437574e-21       7.81395696e-23       2.02913109e-21       7.54056709e-22       9.46162495e-22
420.00      -5.37669322e-22       1.76043484e-21       1.26658793e-22       2.13736117e-21       8.16663104e-22       9.74218249e-22
430.00      -5.63234873e-22       1.87244732e-21       1.83927408e-22       2.24664479e-21       8.80213881e-22       9.96969402e-22
440.00      -5.86034348e-22       1.99050193e-21       2.50441243e-22       2.35592215e-21       9.43922641e-22       1.01445035e-21
450.00      -6.05457745e-22       2.11457727e-21       3.26296360e-22       2.46382565e-21       1.00723969e-21       1.02676929e-21
460.00      -6.20589475e-22       2.24511126e-21       4.12468625e-22       2.56907781e-21       1.06957245e-21       1.03398498e-21
470.00      -6.30940944e-22       2.38248505e-21       5.08977431e-22       2.67076358e-21       1.13056560e-21       1.03637983e-21
480.00      -6.35939671e-22       2.52718628e-21       6.15944329e-22       2.76796380e-21       1.19002771e-21       1.03427435e-21
490.00      -6.34750690e-22       2.67930142e-21       7.33117033e-22       2.85915957e-21       1.24749482e-21       1.02794151e-21
