% Al_l180nm_w80nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -8.58594274e-23       1.27934664e-21      -5.65283624e-23       1.33965482e-21      -8.89938442e-23      -6.23312760e-22
310.00       6.22284655e-23       1.18596331e-21      -4.93243475e-23       1.40931548e-21      -2.08417219e-22      -4.41591272e-22
320.00       5.65785876e-23       1.01579588e-21      -4.99295675e-23       1.47599963e-21      -2.09172521e-22      -2.50338197e-22
330.00      -6.08504699e-23       9.17728234e-22      -6.69611029e-23       1.54608947e-21      -1.46951198e-22      -1.08231598e-22
340.00      -1.93865800e-22       8.99264695e-22      -1.08241180e-22       1.63756882e-21      -6.73192280e-23      -1.26132710e-23
350.00      -3.11191152e-22       9.23798153e-22      -1.62566636e-22       1.78523176e-21       1.14729346e-23       5.17279086e-23
360.00      -4.11671499e-22       9.68512889e-22      -1.70397116e-22       2.00833432e-21       8.40802814e-23       9.65765541e-23
370.00      -4.99822932e-22       1.02299975e-21      -7.33723023e-23       2.24550919e-21       1.49795992e-22       1.29159101e-22
380.00      -5.79780057e-22       1.08265091e-21       9.35380789e-23       2.42099972e-21       2.09302182e-22       1.53687272e-22
390.00      -6.54538732e-22       1.14556871e-21       2.69318046e-22       2.53302299e-21       2.63545883e-22       1.72696998e-22
400.00      -7.26106251e-22       1.21121386e-21       4.32600857e-22       2.60910805e-21       3.13373194e-22       1.87690212e-22
410.00      -7.95857289e-22       1.27934933e-21       5.84037416e-22       2.66704094e-21       3.59451455e-22       1.99569595e-22
420.00      -8.64662483e-22       1.35008308e-21       7.28595639e-22       2.71410544e-21       4.02299669e-22       2.08969047e-22
430.00      -9.33118481e-22       1.42360847e-21       8.69847079e-22       2.75256291e-21       4.42291652e-22       2.16325930e-22
440.00      -1.00157600e-21       1.49991633e-21       1.00931092e-21       2.78269221e-21       4.79727514e-22       2.21964856e-22
450.00      -1.07015622e-21       1.57908748e-21       1.14748355e-21       2.80389155e-21       5.14841548e-22       2.26185477e-22
460.00      -1.13908725e-21       1.66153818e-21       1.28458640e-21       2.81591044e-21       5.47784118e-22       2.29183742e-22
470.00      -1.20877289e-21       1.74751459e-21       1.42044396e-21       2.81886950e-21       5.78815261e-22       2.31078359e-22
480.00      -1.27965414e-21       1.83731344e-21       1.55499698e-21       2.81282549e-21       6.08097353e-22       2.31996737e-22
490.00      -1.35189858e-21       1.93108688e-21       1.68718539e-21       2.79807310e-21       6.35731912e-22       2.32071442e-22
500.00      -1.42523882e-21       2.02951150e-21       1.81624260e-21       2.77394137e-21       6.61770323e-22       2.31368292e-22
510.00      -1.49954545e-21       2.13291690e-21       1.94093989e-21       2.74067648e-21       6.86311304e-22       2.30003989e-22
520.00      -1.57457816e-21       2.24186722e-21       2.06032316e-21       2.69838844e-21       7.09381917e-22       2.28040456e-22
530.00      -1.65039078e-21       2.35690412e-21       2.17361138e-21       2.64820753e-21       7.31036929e-22       2.25610000e-22
540.00      -1.72678405e-21       2.47825775e-21       2.28008028e-21       2.59077371e-21       7.51395453e-22       2.22781732e-22
550.00      -1.80349253e-21       2.60625814e-21       2.37893061e-21       2.52746871e-21       7.70540769e-22       2.19566453e-22
560.00      -1.88020454e-21       2.74123620e-21       2.46969368e-21       2.45944303e-21       7.88520165e-22       2.16117682e-22
570.00      -1.95647120e-21       2.88357069e-21       2.55218814e-21       2.38773460e-21       8.05408252e-22       2.12486398e-22
580.00      -2.03214192e-21       3.03386436e-21       2.62667817e-21       2.31319728e-21       8.21250127e-22       2.08691758e-22
590.00      -2.10662476e-21       3.19285559e-21       2.69315551e-21       2.23663038e-21       8.36146772e-22       2.04766490e-22
600.00      -2.17951679e-21       3.36067475e-21       2.75194044e-21       2.15922434e-21       8.50105241e-22       2.00761803e-22
610.00      -2.25019902e-21       3.53780214e-21       2.80338232e-21       2.08174222e-21       8.63219601e-22       1.96739531e-22
620.00      -2.31778821e-21       3.72441071e-21       2.84776823e-21       2.00499361e-21       8.75546668e-22       1.92705562e-22
630.00      -2.38097293e-21       3.92154918e-21       2.88528450e-21       1.92908584e-21       8.87092813e-22       1.88701196e-22
640.00      -2.43873455e-21       4.12909151e-21       2.91659017e-21       1.85495885e-21       8.97911744e-22       1.84763128e-22
650.00      -2.49100154e-21       4.34664501e-21       2.94246989e-21       1.78304305e-21       9.08123380e-22       1.80893644e-22
660.00      -2.53680157e-21       4.57384951e-21       2.96370783e-21       1.71411922e-21       9.17772112e-22       1.77132223e-22
670.00      -2.57494966e-21       4.81175186e-21       2.98060728e-21       1.64764669e-21       9.26877159e-22       1.73444626e-22
680.00      -2.60375208e-21       5.05998059e-21       2.99356486e-21       1.58399943e-21       9.35467642e-22       1.69874712e-22
690.00      -2.62163631e-21       5.31785412e-21       3.00293643e-21       1.52341693e-21       9.43579175e-22       1.66426435e-22
700.00      -2.62669536e-21       5.58866851e-21       3.00903206e-21       1.46466557e-21       9.51150546e-22       1.63015186e-22
710.00      -2.61756444e-21       5.87051466e-21       3.01241677e-21       1.40852108e-21       9.58267979e-22       1.59684303e-22
720.00      -2.59222272e-21       6.15746010e-21       3.01313955e-21       1.35607650e-21       9.65035508e-22       1.56591651e-22
730.00      -2.54945347e-21       6.44205361e-21       3.01158914e-21       1.30858207e-21       9.71542414e-22       1.53857723e-22
740.00      -2.48365414e-21       6.72741611e-21       3.00727901e-21       1.26447570e-21       9.77625053e-22       1.51421679e-22
750.00      -2.39369083e-21       7.01611252e-21       3.00066571e-21       1.22251887e-21       9.83293022e-22       1.49086910e-22
760.00      -2.28363988e-21       7.30318991e-21       2.99313553e-21       1.18336595e-21       9.88683695e-22       1.46916392e-22
770.00      -2.15862980e-21       7.58451897e-21       2.98551019e-21       1.14720557e-21       9.93958199e-22       1.44890822e-22
