% Al_l110nm_w110nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00      -2.05021391e-22       7.73667276e-22      -2.05031599e-22       7.73672994e-22       3.41301605e-22       2.96683660e-22
310.00      -2.85309880e-22       8.26434251e-22      -2.85310832e-22       8.26439956e-22       3.86283669e-22       3.25200865e-22
320.00      -3.46363895e-22       9.07531358e-22      -3.46362199e-22       9.07536709e-22       4.27249575e-22       3.47152983e-22
330.00      -3.89170537e-22       9.93133876e-22      -3.89176895e-22       9.93141815e-22       4.65716307e-22       3.64942507e-22
340.00      -4.23391952e-22       1.07781011e-21      -4.23390838e-22       1.07780666e-21       5.02576383e-22       3.79498240e-22
350.00      -4.53584970e-22       1.16241330e-21      -4.53599365e-22       1.16241199e-21       5.38222351e-22       3.91081566e-22
360.00      -4.81534754e-22       1.24851973e-21      -4.81524739e-22       1.24852732e-21       5.72751937e-22       3.99889677e-22
370.00      -5.07722284e-22       1.33746639e-21      -5.07722412e-22       1.33745840e-21       6.06094055e-22       4.06030774e-22
380.00      -5.32311928e-22       1.43015128e-21      -5.32310545e-22       1.43013949e-21       6.38257362e-22       4.09674211e-22
390.00      -5.55216007e-22       1.52729253e-21      -5.55217877e-22       1.52731202e-21       6.69165874e-22       4.11016926e-22
400.00      -5.75785492e-22       1.62971168e-21      -5.75778368e-22       1.62970170e-21       6.98632513e-22       4.10192916e-22
410.00      -5.93546831e-22       1.73780323e-21      -5.93544385e-22       1.73782191e-21       7.26621791e-22       4.07444848e-22
420.00      -6.07752085e-22       1.85217789e-21      -6.07737671e-22       1.85217706e-21       7.52966212e-22       4.02962251e-22
430.00      -6.17488916e-22       1.97313469e-21      -6.17475053e-22       1.97312575e-21       7.77622482e-22       3.96966713e-22
440.00      -6.21930066e-22       2.10057193e-21      -6.21935663e-22       2.10054829e-21       8.00577011e-22       3.89750511e-22
450.00      -6.20070652e-22       2.23419009e-21      -6.20061662e-22       2.23420909e-21       8.21801041e-22       3.81654167e-22
460.00      -6.10632703e-22       2.37410670e-21      -6.10631671e-22       2.37411595e-21       8.41296942e-22       3.72787596e-22
470.00      -5.92702440e-22       2.52050486e-21      -5.92684066e-22       2.52051035e-21       8.59194853e-22       3.63317707e-22
480.00      -5.65359224e-22       2.67347772e-21      -5.65383393e-22       2.67343321e-21       8.75638977e-22       3.53374577e-22
490.00      -5.27363538e-22       2.83250663e-21      -5.27355122e-22       2.83249507e-21       8.90695927e-22       3.43071432e-22
500.00      -4.76747832e-22       2.99678324e-21      -4.76779323e-22       2.99672211e-21       9.04411489e-22       3.32533399e-22
510.00      -4.11727337e-22       3.16510207e-21      -4.11745153e-22       3.16510969e-21       9.16760655e-22       3.21889032e-22
520.00      -3.30593532e-22       3.33617347e-21      -3.30602820e-22       3.33617597e-21       9.27862087e-22       3.11225197e-22
530.00      -2.31619511e-22       3.50786732e-21      -2.31590977e-22       3.50782695e-21       9.37752829e-22       3.00630280e-22
540.00      -1.13689463e-22       3.67792588e-21      -1.13658128e-22       3.67796665e-21       9.46538535e-22       2.90151560e-22
550.00       2.34618336e-23       3.84350981e-21       2.35222507e-23       3.84355417e-21       9.54358087e-22       2.79901886e-22
560.00       1.80267455e-22       4.00127528e-21       1.80210258e-22       4.00130318e-21       9.61283258e-22       2.69947248e-22
570.00       3.55943779e-22       4.14808410e-21       3.55851776e-22       4.14803283e-21       9.67367208e-22       2.60307442e-22
580.00       5.50313163e-22       4.28053885e-21       5.50199362e-22       4.28057530e-21       9.72718126e-22       2.50967092e-22
590.00       7.61332466e-22       4.39559496e-21       7.61368252e-22       4.39554173e-21       9.77395545e-22       2.41977404e-22
600.00       9.86388246e-22       4.49017243e-21       9.86371711e-22       4.49017743e-21       9.81461528e-22       2.33327975e-22
610.00       1.22231303e-21       4.56168038e-21       1.22225217e-21       4.56168256e-21       9.84979621e-22       2.25025951e-22
620.00       1.46505434e-21       4.60842970e-21       1.46498317e-21       4.60844598e-21       9.88034982e-22       2.17115554e-22
630.00       1.71065697e-21       4.62885837e-21       1.71073190e-21       4.62878067e-21       9.90601609e-22       2.09579931e-22
640.00       1.95474857e-21       4.62269272e-21       1.95482581e-21       4.62253240e-21       9.92759682e-22       2.02428388e-22
650.00       2.19263936e-21       4.59185783e-21       2.19280327e-21       4.59166363e-21       9.94600441e-22       1.95645726e-22
660.00       2.42053620e-21       4.53929061e-21       2.42056980e-21       4.53930013e-21       9.96212410e-22       1.89242218e-22
670.00       2.63644837e-21       4.46684173e-21       2.63655131e-21       4.46674208e-21       9.97572363e-22       1.83136855e-22
680.00       2.83742654e-21       4.37671621e-21       2.83755584e-21       4.37658775e-21       9.98695765e-22       1.77371972e-22
690.00       3.02147787e-21       4.27179399e-21       3.02149777e-21       4.27181864e-21       9.99622198e-22       1.71949841e-22
700.00       3.19003111e-21       4.15359236e-21       3.19005892e-21       4.15351163e-21       1.00028574e-21       1.66754514e-22
710.00       3.34127105e-21       4.02600856e-21       3.34124929e-21       4.02596219e-21       1.00075108e-21       1.61789404e-22
720.00       3.47209176e-21       3.89359993e-21       3.47206483e-21       3.89356065e-21       1.00112145e-21       1.57226894e-22
730.00       3.58066909e-21       3.76216859e-21       3.58062187e-21       3.76223874e-21       1.00150015e-21       1.53174647e-22
740.00       3.66959482e-21       3.62958678e-21       3.66961744e-21       3.62947829e-21       1.00167142e-21       1.49532921e-22
750.00       3.74289220e-21       3.49595106e-21       3.74290810e-21       3.49598980e-21       1.00161859e-21       1.46136020e-22
760.00       3.80274612e-21       3.36606169e-21       3.80272004e-21       3.36596661e-21       1.00152810e-21       1.42978120e-22
770.00       3.85159624e-21       3.24382417e-21       3.85159082e-21       3.24379342e-21       1.00153994e-21       1.40057892e-22
780.00       3.88749631e-21       3.13377765e-21       3.88752405e-21       3.13383600e-21       1.00175442e-21       1.37603505e-22
790.00       3.90567553e-21       3.04321111e-21       3.90567611e-21       3.04321990e-21       1.00229571e-21       1.36042470e-22
800.00       3.94002701e-21       2.97170732e-21       3.93996252e-21       2.97159847e-21       1.00392296e-21       1.34066034e-22
