% Al_l160nm_w110nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00       3.28046290e-22       1.07265036e-21       1.61083533e-22       1.29907556e-21       8.07360041e-22      -5.86830175e-22
310.00       2.24397070e-22       1.08558833e-21       1.41885273e-22       1.37926963e-21       5.65026881e-22      -7.15730865e-22
320.00       1.17588729e-22       1.12602141e-21       1.17198645e-22       1.45453483e-21       2.65844372e-22      -6.11083691e-22
330.00       1.64078218e-23       1.19130851e-21       7.94575837e-23       1.52854613e-21       1.19743549e-22      -3.48518135e-22
340.00      -7.34334547e-23       1.27320076e-21       2.11558783e-23       1.61348586e-21       1.25640939e-22      -1.00248743e-22
350.00      -1.51961625e-22       1.36399484e-21      -5.23515390e-23       1.73233858e-21       1.97242538e-22       8.41446480e-23
360.00      -2.21622706e-22       1.45924343e-21      -1.08515340e-22       1.89731563e-21       2.85892135e-22       2.17856294e-22
370.00      -2.85052685e-22       1.55707779e-21      -1.18138128e-22       2.08130187e-21       3.74563563e-22       3.19163681e-22
380.00      -3.44340807e-22       1.65678696e-21      -9.15641416e-23       2.25150966e-21       4.58779690e-22       4.00345037e-22
390.00      -4.00985776e-22       1.75826089e-21      -5.11824808e-23       2.40184795e-21       5.38193988e-22       4.68542310e-22
400.00      -4.55839060e-22       1.86205156e-21      -7.92406611e-24       2.53959937e-21       6.13734814e-22       5.27784395e-22
410.00      -5.09539757e-22       1.96837706e-21       3.53744363e-23       2.67147123e-21       6.86284392e-22       5.80339957e-22
420.00      -5.62447227e-22       2.07780371e-21       7.95129538e-23       2.80167865e-21       7.56662093e-22       6.27533506e-22
430.00      -6.14698072e-22       2.19058048e-21       1.25771768e-22       2.93214679e-21       8.25305214e-22       6.70072115e-22
440.00      -6.66389874e-22       2.30697669e-21       1.75294898e-22       3.06370526e-21       8.92552048e-22       7.08520124e-22
450.00      -7.17567896e-22       2.42702948e-21       2.28991553e-22       3.19650341e-21       9.58563038e-22       7.43192351e-22
