% Al_l160nm_w60nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
300.00       1.19484553e-23       6.57724188e-22       8.24044439e-23       1.08068007e-21       4.32270513e-22      -4.16363301e-22
310.00      -1.01299998e-22       6.18002947e-22       6.61343874e-23       1.21983442e-21       1.82274041e-22      -4.13531498e-22
320.00      -2.04019131e-22       6.32970655e-22       1.30090550e-22       1.41324568e-21       2.95164421e-23      -2.27443055e-22
330.00      -2.88779918e-22       6.69778116e-22       2.99671381e-22       1.55365221e-21       2.10443915e-23      -3.62440116e-23
340.00      -3.61339279e-22       7.15101245e-22       4.76631724e-22       1.59804688e-21       7.35221796e-23       1.00116364e-22
350.00      -4.26555590e-22       7.64404062e-22       6.14834911e-22       1.59913551e-21       1.41466269e-22       1.93495557e-22
360.00      -4.87523441e-22       8.16310830e-22       7.24675591e-22       1.59054816e-21       2.10189421e-22       2.59631767e-22
370.00      -5.46074328e-22       8.70374754e-22       8.19661955e-22       1.58068956e-21       2.75980527e-22       3.08475630e-22
380.00      -6.03461991e-22       9.26531458e-22       9.07199571e-22       1.57003759e-21       3.38050554e-22       3.45532444e-22
390.00      -6.60503156e-22       9.84911259e-22       9.90508278e-22       1.55732693e-21       3.96647055e-22       3.74036001e-22
400.00      -7.17686366e-22       1.04575522e-21       1.07078021e-21       1.54137159e-21       4.52139643e-22       3.95885166e-22
410.00      -7.75399060e-22       1.10937908e-21       1.14817220e-21       1.52131883e-21       5.04705194e-22       4.12311315e-22
420.00      -8.33893223e-22       1.17606742e-21       1.22250965e-21       1.49682539e-21       5.54451144e-22       4.24147349e-22
430.00      -8.93291142e-22       1.24613194e-21       1.29322682e-21       1.46785442e-21       6.01435668e-22       4.32073363e-22
440.00      -9.53526281e-22       1.31986696e-21       1.35956172e-21       1.43478850e-21       6.45738145e-22       4.36641106e-22
450.00      -1.01454241e-21       1.39726216e-21       1.42105159e-21       1.39830516e-21       6.87260263e-22       4.38470492e-22
460.00      -1.07630787e-21       1.47886501e-21       1.47747881e-21       1.35881227e-21       7.26137154e-22       4.37920601e-22
470.00      -1.13902239e-21       1.56502142e-21       1.52898040e-21       1.31691578e-21       7.62491802e-22       4.35308951e-22
480.00      -1.20296014e-21       1.65607884e-21       1.57588158e-21       1.27329318e-21       7.96500968e-22       4.31018090e-22
490.00      -1.26809323e-21       1.75229780e-21       1.61817739e-21       1.22858065e-21       8.28282981e-22       4.25226166e-22
500.00      -1.33414937e-21       1.85437764e-21       1.65578845e-21       1.18297147e-21       8.57879550e-22       4.18277334e-22
510.00      -1.40074445e-21       1.96275722e-21       1.68881560e-21       1.13707557e-21       8.85227894e-22       4.10280969e-22
520.00      -1.46755847e-21       2.07820937e-21       1.71726357e-21       1.09105934e-21       9.10441249e-22       4.01522539e-22
530.00      -1.53432884e-21       2.20127585e-21       1.74157099e-21       1.04540909e-21       9.33656508e-22       3.92077747e-22
540.00      -1.60071179e-21       2.33246445e-21       1.76202904e-21       1.00054710e-21       9.54983124e-22       3.82239084e-22
550.00      -1.66608205e-21       2.47218412e-21       1.77885708e-21       9.56812371e-22       9.74528402e-22       3.72114094e-22
560.00      -1.72984575e-21       2.62073100e-21       1.79245358e-21       9.14488394e-22       9.92434252e-22       3.61921728e-22
570.00      -1.79129863e-21       2.77895713e-21       1.80315922e-21       8.73845994e-22       1.00880392e-21       3.51675991e-22
580.00      -1.84994368e-21       2.94740379e-21       1.81129948e-21       8.34723076e-22       1.02377168e-21       3.41459087e-22
590.00      -1.90437350e-21       3.12676649e-21       1.81706110e-21       7.97253834e-22       1.03741782e-21       3.31367288e-22
600.00      -1.95374234e-21       3.31729729e-21       1.82080312e-21       7.61547378e-22       1.04984967e-21       3.21463430e-22
610.00      -1.99683290e-21       3.51932194e-21       1.82280886e-21       7.27664600e-22       1.06117767e-21       3.11766172e-22
620.00      -2.03220522e-21       3.73320691e-21       1.82332123e-21       6.95570670e-22       1.07152200e-21       3.02397944e-22
630.00      -2.05752134e-21       3.95935785e-21       1.82236057e-21       6.65201434e-22       1.08089586e-21       2.93324993e-22
640.00      -2.07101316e-21       4.19737305e-21       1.82020859e-21       6.36585092e-22       1.08939195e-21       2.84591742e-22
650.00      -2.07176051e-21       4.44594612e-21       1.81714947e-21       6.09708520e-22       1.09714126e-21       2.76236511e-22
660.00      -2.05848102e-21       4.70457571e-21       1.81352797e-21       5.84540097e-22       1.10431181e-21       2.68260012e-22
670.00      -2.02850854e-21       4.97368172e-21       1.80925825e-21       5.60815991e-22       1.11091806e-21       2.60618536e-22
680.00      -1.97997021e-21       5.25084689e-21       1.80448929e-21       5.38574548e-22       1.11693757e-21       2.53295426e-22
690.00      -1.90995463e-21       5.53426602e-21       1.79928946e-21       5.17786901e-22       1.12246406e-21       2.46397591e-22
700.00      -1.81576066e-21       5.82549179e-21       1.79362247e-21       4.98039213e-22       1.12741359e-21       2.39682860e-22
710.00      -1.69511290e-21       6.12090264e-21       1.78752206e-21       4.79346706e-22       1.13188535e-21       2.33235210e-22
720.00      -1.54839048e-21       6.41110537e-21       1.78135766e-21       4.62217454e-22       1.13604199e-21       2.27309128e-22
730.00      -1.37772351e-21       6.68615936e-21       1.77514740e-21       4.46948244e-22       1.13999398e-21       2.22077223e-22
740.00      -1.17825460e-21       6.94534966e-21       1.76857779e-21       4.33086984e-22       1.14353519e-21       2.17411863e-22
750.00      -9.47075153e-22       7.18985438e-21       1.76161480e-21       4.20147458e-22       1.14656701e-21       2.12999746e-22
760.00      -6.93802412e-22       7.41441380e-21       1.75468827e-21       4.08116321e-22       1.14937308e-21       2.08890162e-22
770.00      -4.28364368e-22       7.61641364e-21       1.74828158e-21       3.97112748e-22       1.15226278e-21       2.05115569e-22
780.00      -1.61596170e-22       7.78336318e-21       1.74245634e-21       3.87737128e-22       1.15527273e-21       2.01997915e-22
790.00       8.63154776e-23       7.89396090e-21       1.73738179e-21       3.81250619e-22       1.15862123e-21       2.00253237e-22
800.00       2.89177299e-22       8.03132818e-21       1.73575430e-21       3.74306660e-22       1.16355889e-21       1.97895769e-22
