% Al_d180nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       2.92281306e-22       2.85849639e-21       2.92281306e-22       2.85849639e-21       1.05915500e-21       7.44150779e-22
410.00       2.72902750e-22       2.99593315e-21       2.72902750e-22       2.99593315e-21       1.12872361e-21       8.10483897e-22
420.00       2.55336225e-22       3.13665129e-21       2.55336225e-22       3.13665129e-21       1.19790174e-21       8.74698497e-22
430.00       2.39712951e-22       3.28079135e-21       2.39712951e-22       3.28079135e-21       1.26698066e-21       9.36787891e-22
440.00       2.26086552e-22       3.42851621e-21       2.26086552e-22       3.42851621e-21       1.33630253e-21       9.96911443e-22
450.00       2.14505926e-22       3.57973862e-21       2.14505926e-22       3.57973862e-21       1.40603189e-21       1.05498363e-21
460.00       2.05348531e-22       3.73465188e-21       2.05348531e-22       3.73465188e-21       1.47627116e-21       1.11081849e-21
470.00       1.98699864e-22       3.89390930e-21       1.98699864e-22       3.89390930e-21       1.54732867e-21       1.16435786e-21
480.00       1.95083531e-22       4.05778132e-21       1.95083531e-22       4.05778132e-21       1.61948767e-21       1.21530079e-21
490.00       1.94663126e-22       4.22650671e-21       1.94663126e-22       4.22650671e-21       1.69267893e-21       1.26359500e-21
500.00       1.97895877e-22       4.40018668e-21       1.97895877e-22       4.40018668e-21       1.76682613e-21       1.30899018e-21
510.00       2.05534281e-22       4.57864451e-21       2.05534281e-22       4.57864451e-21       1.84174655e-21       1.35119622e-21
520.00       2.18283159e-22       4.76195460e-21       2.18283159e-22       4.76195460e-21       1.91726840e-21       1.38997968e-21
530.00       2.36564986e-22       4.95017496e-21       2.36564986e-22       4.95017496e-21       1.99326670e-21       1.42523373e-21
540.00       2.60956918e-22       5.14340637e-21       2.60956918e-22       5.14340637e-21       2.06957272e-21       1.45687917e-21
550.00       2.92011244e-22       5.34137166e-21       2.92011244e-22       5.34137166e-21       2.14593755e-21       1.48490130e-21
560.00       3.30091863e-22       5.54365686e-21       3.30091863e-22       5.54365686e-21       2.22208464e-21       1.50931227e-21
570.00       3.75749998e-22       5.75015257e-21       3.75749998e-22       5.75015257e-21       2.29770703e-21       1.53018005e-21
580.00       4.29895946e-22       5.96083608e-21       4.29895946e-22       5.96083608e-21       2.37275983e-21       1.54741144e-21
590.00       4.93358215e-22       6.17505977e-21       4.93358215e-22       6.17505977e-21       2.44685526e-21       1.56101240e-21
600.00       5.66313939e-22       6.39244496e-21       5.66313939e-22       6.39244496e-21       2.51983736e-21       1.57113484e-21
610.00       6.49685832e-22       6.61253005e-21       6.49685832e-22       6.61253005e-21       2.59147532e-21       1.57794761e-21
620.00       7.43642110e-22       6.83455634e-21       7.43642110e-22       6.83455634e-21       2.66157811e-21       1.58169271e-21
630.00       8.49428705e-22       7.05792625e-21       8.49428705e-22       7.05792625e-21       2.72988752e-21       1.58225556e-21
640.00       9.67407633e-22       7.28055717e-21       9.67407633e-22       7.28055717e-21       2.79604402e-21       1.58004812e-21
650.00       1.09690791e-21       7.50259937e-21       1.09690791e-21       7.50259937e-21       2.86018512e-21       1.57538913e-21
660.00       1.23801263e-21       7.72344856e-21       1.23801263e-21       7.72344856e-21       2.92237206e-21       1.56856597e-21
670.00       1.39161794e-21       7.94203752e-21       1.39161794e-21       7.94203752e-21       2.98240855e-21       1.55953650e-21
680.00       1.55789687e-21       8.15705567e-21       1.55789687e-21       8.15705567e-21       3.04020289e-21       1.54855902e-21
690.00       1.73651627e-21       8.36689863e-21       1.73651627e-21       8.36689863e-21       3.09556824e-21       1.53597866e-21
700.00       1.92970202e-21       8.57106338e-21       1.92970202e-21       8.57106338e-21       3.14855747e-21       1.52132631e-21
710.00       2.13734320e-21       8.76766999e-21       2.13734320e-21       8.76766999e-21       3.19904093e-21       1.50494811e-21
720.00       2.35425560e-21       8.95473263e-21       2.35425560e-21       8.95473263e-21       3.24707609e-21       1.48806398e-21
730.00       2.57615640e-21       9.12982702e-21       2.57615640e-21       9.12982702e-21       3.29268373e-21       1.47155370e-21
740.00       2.80607151e-21       9.29031123e-21       2.80607151e-21       9.29031123e-21       3.33529259e-21       1.45470128e-21
750.00       3.04656170e-21       9.43596443e-21       3.04656170e-21       9.43596443e-21       3.37508378e-21       1.43706219e-21
760.00       3.29369613e-21       9.56902376e-21       3.29369613e-21       9.56902376e-21       3.41284323e-21       1.41897697e-21
770.00       3.54403323e-21       9.69218119e-21       3.54403323e-21       9.69218119e-21       3.44925866e-21       1.40114265e-21
780.00       3.78857326e-21       9.80444903e-21       3.78857326e-21       9.80444903e-21       3.48440490e-21       1.38491931e-21
790.00       4.01087004e-21       9.90372027e-21       4.01087004e-21       9.90372027e-21       3.51803933e-21       1.37278477e-21
800.00       4.23610541e-21       1.00321347e-20       4.23610541e-21       1.00321347e-20       3.55668900e-21       1.35986810e-21
