% Al_d180nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -1.00377204e-21       2.14318360e-21      -1.00377204e-21       2.14318360e-21       3.46107710e-22       7.60629996e-23
410.00      -1.04296453e-21       2.24573699e-21      -1.04296453e-21       2.24573699e-21       3.62529819e-22       7.73493960e-23
420.00      -1.08180407e-21       2.35291310e-21      -1.08180407e-21       2.35291310e-21       3.78076869e-22       7.83193372e-23
430.00      -1.11998246e-21       2.46495871e-21      -1.11998246e-21       2.46495871e-21       3.92778550e-22       7.89912567e-23
440.00      -1.15745316e-21       2.58167672e-21      -1.15745316e-21       2.58167672e-21       4.06709513e-22       7.94066376e-23
450.00      -1.19351845e-21       2.70308645e-21      -1.19351845e-21       2.70308645e-21       4.19896734e-22       7.96018528e-23
460.00      -1.22783271e-21       2.82960524e-21      -1.22783271e-21       2.82960524e-21       4.32373863e-22       7.95931583e-23
470.00      -1.26062796e-21       2.96172245e-21      -1.26062796e-21       2.96172245e-21       4.44185755e-22       7.93892347e-23
480.00      -1.29206016e-21       3.10009251e-21      -1.29206016e-21       3.10009251e-21       4.55386331e-22       7.89889381e-23
490.00      -1.32195072e-21       3.24485390e-21      -1.32195072e-21       3.24485390e-21       4.66007228e-22       7.84091176e-23
500.00      -1.34934040e-21       3.39641558e-21      -1.34934040e-21       3.39641558e-21       4.76062320e-22       7.76840973e-23
510.00      -1.37328932e-21       3.55514736e-21      -1.37328932e-21       3.55514736e-21       4.85569423e-22       7.68330089e-23
520.00      -1.39269066e-21       3.72150430e-21      -1.39269066e-21       3.72150430e-21       4.94547133e-22       7.58672998e-23
530.00      -1.40698035e-21       3.89583706e-21      -1.40698035e-21       3.89583706e-21       5.03025136e-22       7.48082423e-23
540.00      -1.41532108e-21       4.07825340e-21      -1.41532108e-21       4.07825340e-21       5.11029519e-22       7.36696045e-23
550.00      -1.41685650e-21       4.26847079e-21      -1.41685650e-21       4.26847079e-21       5.18594453e-22       7.24754157e-23
560.00      -1.41053558e-21       4.46599978e-21      -1.41053558e-21       4.46599978e-21       5.25740294e-22       7.12458736e-23
570.00      -1.39540345e-21       4.67077732e-21      -1.39540345e-21       4.67077732e-21       5.32496454e-22       6.99808451e-23
580.00      -1.37007049e-21       4.88301775e-21      -1.37007049e-21       4.88301775e-21       5.38876820e-22       6.86931918e-23
590.00      -1.33379696e-21       5.10241614e-21      -1.33379696e-21       5.10241614e-21       5.44910049e-22       6.73898185e-23
600.00      -1.28473583e-21       5.32779206e-21      -1.28473583e-21       5.32779206e-21       5.50608869e-22       6.60860579e-23
610.00      -1.22224847e-21       5.55828857e-21      -1.22224847e-21       5.55828857e-21       5.56000520e-22       6.47816974e-23
620.00      -1.14489699e-21       5.79298973e-21      -1.14489699e-21       5.79298973e-21       5.61105219e-22       6.34927768e-23
630.00      -1.05075393e-21       6.03009302e-21      -1.05075393e-21       6.03009302e-21       5.65922587e-22       6.22265670e-23
640.00      -9.38711716e-22       6.26786536e-21      -9.38711716e-22       6.26786536e-21       5.70474923e-22       6.09884161e-23
650.00      -8.09934533e-22       6.50417067e-21      -8.09934533e-22       6.50417067e-21       5.74799902e-22       5.97828699e-23
660.00      -6.65205923e-22       6.73742532e-21      -6.65205923e-22       6.73742532e-21       5.78921404e-22       5.86078788e-23
670.00      -5.02595531e-22       6.96666855e-21      -5.02595531e-22       6.96666855e-21       5.82832655e-22       5.74582417e-23
680.00      -3.21637980e-22       7.18895925e-21      -3.21637980e-22       7.18895925e-21       5.86553553e-22       5.63417455e-23
690.00      -1.23155855e-22       7.40092834e-21      -1.23155855e-22       7.40092834e-21       5.90086730e-22       5.52751544e-23
700.00       9.61032797e-23       7.60371050e-21       9.61032797e-23       7.60371050e-21       5.93420892e-22       5.42248095e-23
710.00       3.34410174e-22       7.79336262e-21       3.34410174e-22       7.79336262e-21       5.96575761e-22       5.31953806e-23
720.00       5.83962922e-22       7.96266344e-21       5.83962922e-22       7.96266344e-21       5.99593969e-22       5.22430290e-23
730.00       8.35946418e-22       8.10509921e-21       8.35946418e-22       8.10509921e-21       6.02521113e-22       5.14094536e-23
740.00       1.09654924e-21       8.21931046e-21       1.09654924e-21       8.21931046e-21       6.05288927e-22       5.06635500e-23
750.00       1.36809882e-21       8.30838079e-21       1.36809882e-21       8.30838079e-21       6.07889234e-22       4.99757842e-23
760.00       1.64070927e-21       8.37544557e-21       1.64070927e-21       8.37544557e-21       6.10376751e-22       4.93278101e-23
770.00       1.90492361e-21       8.42498308e-21       1.90492361e-21       8.42498308e-21       6.12807234e-22       4.87171427e-23
780.00       2.14605077e-21       8.45211598e-21       2.14605077e-21       8.45211598e-21       6.15228420e-22       4.82354077e-23
790.00       2.33650770e-21       8.44758821e-21       2.33650770e-21       8.44758821e-21       6.17709105e-22       4.80182297e-23
800.00       2.49770436e-21       8.50071253e-21       2.49770436e-21       8.50071253e-21       6.20455635e-22       4.76006967e-23
