% Al_d30nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       1.68504000e-22       3.18792952e-23       1.68504000e-22       3.18792952e-23      -4.94127072e-22       4.12606093e-22
410.00       1.67047149e-22       2.93914635e-23       1.67047149e-22       2.93914635e-23      -5.27740895e-22       4.75125998e-22
420.00       1.65648402e-22       2.71984167e-23       1.65648402e-22       2.71984167e-23      -5.59514483e-22       5.49143877e-22
430.00       1.64289988e-22       2.52510778e-23       1.64289988e-22       2.52510778e-23      -5.87040808e-22       6.36595979e-22
440.00       1.63023669e-22       2.35495478e-23       1.63023669e-22       2.35495478e-23      -6.06539377e-22       7.38718890e-22
450.00       1.61814556e-22       2.20470426e-23       1.61814556e-22       2.20470426e-23      -6.12888419e-22       8.56024579e-22
460.00       1.60698041e-22       2.07239919e-23       1.60698041e-22       2.07239919e-23      -5.99781277e-22       9.88000459e-22
470.00       1.59630457e-22       1.95393300e-23       1.59630457e-22       1.95393300e-23      -5.60732669e-22       1.13155677e-21
480.00       1.58636339e-22       1.84581736e-23       1.58636339e-22       1.84581736e-23      -4.89333789e-22       1.28081585e-21
490.00       1.57724029e-22       1.74780383e-23       1.57724029e-22       1.74780383e-23      -3.80610624e-22       1.42552617e-21
500.00       1.56857442e-22       1.65781310e-23       1.56857442e-22       1.65781310e-23      -2.32685171e-22       1.55219392e-21
510.00       1.56053061e-22       1.57637183e-23       1.56053061e-22       1.57637183e-23      -5.01429117e-23       1.64554942e-21
520.00       1.55272564e-22       1.50215515e-23       1.55272564e-22       1.50215515e-23       1.54777729e-22       1.69253643e-21
530.00       1.54537227e-22       1.43417301e-23       1.54537227e-22       1.43417301e-23       3.63663864e-22       1.68806214e-21
540.00       1.53833312e-22       1.37140377e-23       1.53833312e-22       1.37140377e-23       5.58294781e-22       1.63535560e-21
550.00       1.53168581e-22       1.31433734e-23       1.53168581e-22       1.31433734e-23       7.24025350e-22       1.54576923e-21
560.00       1.52532832e-22       1.26218600e-23       1.52532832e-22       1.26218600e-23       8.54543768e-22       1.43327974e-21
570.00       1.51939412e-22       1.21430711e-23       1.51939412e-22       1.21430711e-23       9.49863485e-22       1.31116020e-21
580.00       1.51381001e-22       1.17080869e-23       1.51381001e-22       1.17080869e-23       1.01457155e-21       1.18948227e-21
590.00       1.50836462e-22       1.13041214e-23       1.50836462e-22       1.13041214e-23       1.05445857e-21       1.07429423e-21
600.00       1.50323121e-22       1.09355360e-23       1.50323121e-22       1.09355360e-23       1.07533486e-21       9.69029643e-22
610.00       1.49827066e-22       1.05966970e-23       1.49827066e-22       1.05966970e-23       1.08230611e-21       8.75023180e-22
620.00       1.49367754e-22       1.02852858e-23       1.49367754e-22       1.02852858e-23       1.07943302e-21       7.91996321e-22
630.00       1.48917469e-22       1.00039890e-23       1.48917469e-22       1.00039890e-23       1.06959486e-21       7.19340568e-22
640.00       1.48491294e-22       9.75133780e-24       1.48491294e-22       9.75133780e-24       1.05505527e-21       6.55963175e-22
650.00       1.48090936e-22       9.52597473e-24       1.48090936e-22       9.52597473e-24       1.03800945e-21       6.01325730e-22
660.00       1.47715971e-22       9.32011877e-24       1.47715971e-22       9.32011877e-24       1.01986343e-21       5.54224237e-22
670.00       1.47366115e-22       9.12962625e-24       1.47366115e-22       9.12962625e-24       1.00132444e-21       5.13302510e-22
680.00       1.47040445e-22       8.96095625e-24       1.47040445e-22       8.96095625e-24       9.82562684e-22       4.77571766e-22
690.00       1.46717795e-22       8.81372378e-24       1.46717795e-22       8.81372378e-24       9.64014586e-22       4.46610909e-22
700.00       1.46404253e-22       8.67405670e-24       1.46404253e-22       8.67405670e-24       9.45761143e-22       4.18678239e-22
710.00       1.46101376e-22       8.54210710e-24       1.46101376e-22       8.54210710e-24       9.28018106e-22       3.93800505e-22
720.00       1.45816672e-22       8.44333102e-24       1.45816672e-22       8.44333102e-24       9.10862133e-22       3.72630268e-22
730.00       1.45572792e-22       8.38935821e-24       1.45572792e-22       8.38935821e-24       8.94400859e-22       3.55666538e-22
740.00       1.45330250e-22       8.36990629e-24       1.45330250e-22       8.36990629e-24       8.77934965e-22       3.41295734e-22
750.00       1.45071944e-22       8.36389566e-24       1.45071944e-22       8.36389566e-24       8.61585180e-22       3.28295042e-22
760.00       1.44837240e-22       8.37648460e-24       1.44837240e-22       8.37648460e-24       8.46226708e-22       3.16993337e-22
770.00       1.44638189e-22       8.39639311e-24       1.44638189e-22       8.39639311e-24       8.32415316e-22       3.07599805e-22
780.00       1.44481138e-22       8.46130893e-24       1.44481138e-22       8.46130893e-24       8.19827359e-22       3.01139894e-22
790.00       1.44414766e-22       8.63534956e-24       1.44414766e-22       8.63534956e-24       8.07881009e-22       2.99634437e-22
800.00       1.44491162e-22       8.71592529e-24       1.44491162e-22       8.71592529e-24       8.02583062e-22       2.98775977e-22
