% Al_d100nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       2.51065565e-22       1.58998646e-21       2.51065565e-22       1.58998646e-21       2.68486719e-22       1.52440829e-21
410.00       2.97188310e-22       1.68253893e-21       2.97188310e-22       1.68253893e-21       3.19143874e-22       1.61294210e-21
420.00       3.51794878e-22       1.77512906e-21       3.51794878e-22       1.77512906e-21       3.78414395e-22       1.70072135e-21
430.00       4.15375718e-22       1.86640922e-21       4.15375718e-22       1.86640922e-21       4.46586527e-22       1.78626081e-21
440.00       4.88037023e-22       1.95523783e-21       4.88037023e-22       1.95523783e-21       5.23549131e-22       1.86832944e-21
450.00       5.69532497e-22       2.04019081e-21       5.69532497e-22       2.04019081e-21       6.09012460e-22       1.94548713e-21
460.00       6.59973640e-22       2.11981458e-21       6.59973640e-22       2.11981458e-21       7.02752172e-22       2.01622980e-21
470.00       7.58966991e-22       2.19309842e-21       7.58966991e-22       2.19309842e-21       8.04112725e-22       2.07955573e-21
480.00       8.66143540e-22       2.25892389e-21       8.66143540e-22       2.25892389e-21       9.12582969e-22       2.13447768e-21
490.00       9.80589763e-22       2.31601967e-21       9.80589763e-22       2.31601967e-21       1.02687811e-21       2.17989629e-21
500.00       1.10124655e-21       2.36289105e-21       1.10124655e-21       2.36289105e-21       1.14572041e-21       2.21454594e-21
510.00       1.22650256e-21       2.39844072e-21       1.22650256e-21       2.39844072e-21       1.26742166e-21       2.23764450e-21
520.00       1.35487510e-21       2.42168433e-21       1.35487510e-21       2.42168433e-21       1.39035052e-21       2.24850708e-21
530.00       1.48463430e-21       2.43220250e-21       1.48463430e-21       2.43220250e-21       1.51279151e-21       2.24721406e-21
540.00       1.61368843e-21       2.43024252e-21       1.61368843e-21       2.43024252e-21       1.63276420e-21       2.23429052e-21
550.00       1.74021227e-21       2.41615356e-21       1.74021227e-21       2.41615356e-21       1.74868495e-21       2.21035266e-21
560.00       1.86243484e-21       2.39056441e-21       1.86243484e-21       2.39056441e-21       1.85894357e-21       2.17646833e-21
570.00       1.97881342e-21       2.35468886e-21       1.97881342e-21       2.35468886e-21       1.96245124e-21       2.13389341e-21
580.00       2.08838878e-21       2.30956108e-21       2.08838878e-21       2.30956108e-21       2.05852053e-21       2.08388136e-21
590.00       2.19024387e-21       2.25639123e-21       2.19024387e-21       2.25639123e-21       2.14652535e-21       2.02754530e-21
600.00       2.28367951e-21       2.19678446e-21       2.28367951e-21       2.19678446e-21       2.22615245e-21       1.96656556e-21
610.00       2.36840893e-21       2.13213330e-21       2.36840893e-21       2.13213330e-21       2.29736354e-21       1.90222086e-21
620.00       2.44425772e-21       2.06398800e-21       2.44425772e-21       2.06398800e-21       2.36028073e-21       1.83575805e-21
630.00       2.51135057e-21       1.99306417e-21       2.51135057e-21       1.99306417e-21       2.41505079e-21       1.76787162e-21
640.00       2.56969704e-21       1.92111518e-21       2.56969704e-21       1.92111518e-21       2.46202372e-21       1.69991993e-21
650.00       2.62008716e-21       1.84910418e-21       2.62008716e-21       1.84910418e-21       2.50206697e-21       1.63290213e-21
660.00       2.66344366e-21       1.77809636e-21       2.66344366e-21       1.77809636e-21       2.53600080e-21       1.56747007e-21
670.00       2.70013054e-21       1.70805395e-21       2.70013054e-21       1.70805395e-21       2.56421584e-21       1.50361731e-21
680.00       2.73071847e-21       1.63997989e-21       2.73071847e-21       1.63997989e-21       2.58733178e-21       1.44206183e-21
690.00       2.75566682e-21       1.57423286e-21       2.75566682e-21       1.57423286e-21       2.60567852e-21       1.38289299e-21
700.00       2.77560690e-21       1.51004044e-21       2.77560690e-21       1.51004044e-21       2.61988173e-21       1.32557654e-21
710.00       2.79111064e-21       1.44824243e-21       2.79111064e-21       1.44824243e-21       2.63042496e-21       1.27063731e-21
720.00       2.80259366e-21       1.39001606e-21       2.80259366e-21       1.39001606e-21       2.63774211e-21       1.21917552e-21
730.00       2.81042232e-21       1.33649821e-21       2.81042232e-21       1.33649821e-21       2.64212194e-21       1.17202138e-21
740.00       2.81447223e-21       1.28640284e-21       2.81447223e-21       1.28640284e-21       2.64345766e-21       1.12819577e-21
750.00       2.81538917e-21       1.23880213e-21       2.81538917e-21       1.23880213e-21       2.64220373e-21       1.08664194e-21
760.00       2.81442439e-21       1.19409726e-21       2.81442439e-21       1.19409726e-21       2.63951702e-21       1.04771045e-21
770.00       2.81272450e-21       1.15278882e-21       2.81272450e-21       1.15278882e-21       2.63643339e-21       1.01185694e-21
780.00       2.81024295e-21       1.11613004e-21       2.81024295e-21       1.11613004e-21       2.63287143e-21       9.80130566e-22
790.00       2.80711717e-21       1.08701101e-21       2.80711717e-21       1.08701101e-21       2.62905954e-21       9.55223176e-22
800.00       2.81085673e-21       1.05903958e-21       2.81085673e-21       1.05903958e-21       2.63152548e-21       9.31112701e-22
