% Al_d180nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.10580774e-22       2.83402364e-21      -2.10580774e-22       2.83402364e-21       8.47889920e-22       4.33106318e-22
410.00      -2.35357273e-22       2.96080486e-21      -2.35357273e-22       2.96080486e-21       9.03164504e-22       4.62910541e-22
420.00      -2.58548065e-22       3.09163841e-21      -2.58548065e-22       3.09163841e-21       9.57314894e-22       4.90785833e-22
430.00      -2.79943373e-22       3.22681840e-21      -2.79943373e-22       3.22681840e-21       1.01048673e-21       5.16678263e-22
440.00      -2.99492327e-22       3.36630229e-21      -2.99492327e-22       3.36630229e-21       1.06282126e-21       5.40661495e-22
450.00      -3.17207472e-22       3.50998520e-21      -3.17207472e-22       3.50998520e-21       1.11429424e-21       5.62779913e-22
460.00      -3.32168492e-22       3.65811366e-21      -3.32168492e-22       3.65811366e-21       1.16489973e-21       5.82881727e-22
470.00      -3.44418871e-22       3.81121129e-21      -3.44418871e-22       3.81121129e-21       1.21478033e-21       6.00947786e-22
480.00      -3.53848160e-22       3.96982416e-21      -3.53848160e-22       3.96982416e-21       1.26396325e-21       6.16947787e-22
490.00      -3.60086654e-22       4.13417875e-21      -3.60086654e-22       4.13417875e-21       1.31242087e-21       6.30929479e-22
500.00      -3.62573111e-22       4.30427544e-21      -3.62573111e-22       4.30427544e-21       1.36000985e-21       6.42816351e-22
510.00      -3.60383865e-22       4.48016240e-21      -3.60383865e-22       4.48016240e-21       1.40661713e-21       6.52655909e-22
520.00      -3.52766096e-22       4.66178794e-21      -3.52766096e-22       4.66178794e-21       1.45208218e-21       6.60485816e-22
530.00      -3.38948274e-22       4.84949315e-21      -3.38948274e-22       4.84949315e-21       1.49636710e-21       6.66325954e-22
540.00      -3.18387816e-22       5.04316431e-21      -3.18387816e-22       5.04316431e-21       1.53937515e-21       6.70306960e-22
550.00      -2.90487608e-22       5.24239009e-21      -2.90487608e-22       5.24239009e-21       1.58105371e-21       6.72549845e-22
560.00      -2.54691712e-22       5.44701079e-21      -2.54691712e-22       5.44701079e-21       1.62135378e-21       6.73247434e-22
570.00      -2.10094804e-22       5.65658688e-21      -2.10094804e-22       5.65658688e-21       1.66018248e-21       6.72468821e-22
580.00      -1.55710028e-22       5.87092859e-21      -1.55710028e-22       5.87092859e-21       1.69753025e-21       6.70279511e-22
590.00      -9.08326036e-23       6.08970914e-21      -9.08326036e-23       6.08970914e-21       1.73337376e-21       6.66822889e-22
600.00      -1.46239866e-23       6.31217355e-21      -1.46239866e-23       6.31217355e-21       1.76768989e-21       6.62251092e-22
610.00       7.35137022e-23       6.53815381e-21       7.35137022e-23       6.53815381e-21       1.80052530e-21       6.56633982e-22
620.00       1.74346659e-22       6.76571760e-21       1.74346659e-22       6.76571760e-21       1.83180518e-21       6.50202829e-22
630.00       2.89068130e-22       6.99391217e-21       2.89068130e-22       6.99391217e-21       1.86150005e-21       6.43002389e-22
640.00       4.18287991e-22       7.22150532e-21       4.18287991e-22       7.22150532e-21       1.88965751e-21       6.35166510e-22
650.00       5.61061008e-22       7.44754534e-21       5.61061008e-22       7.44754534e-21       1.91642665e-21       6.26842371e-22
660.00       7.17419195e-22       7.67125515e-21       7.17419195e-22       7.67125515e-21       1.94190230e-21       6.18166880e-22
670.00       8.88441081e-22       7.89137746e-21       8.88441081e-22       7.89137746e-21       1.96607659e-21       6.09109755e-22
680.00       1.07388105e-21       8.10597812e-21       1.07388105e-21       8.10597812e-21       1.98894999e-21       5.99810614e-22
690.00       1.27407374e-21       8.31299037e-21       1.27407374e-21       8.31299037e-21       2.01055014e-21       5.90348894e-22
700.00       1.49093145e-21       8.51216375e-21       1.49093145e-21       8.51216375e-21       2.03083352e-21       5.80499195e-22
710.00       1.72359548e-21       8.70102899e-21       1.72359548e-21       8.70102899e-21       2.04989841e-21       5.70538444e-22
720.00       1.96636491e-21       8.87634426e-21       1.96636491e-21       8.87634426e-21       2.06790143e-21       5.60809537e-22
730.00       2.21347485e-21       9.03529627e-21       2.21347485e-21       9.03529627e-21       2.08503191e-21       5.51728862e-22
740.00       2.46855214e-21       9.17490326e-21       2.46855214e-21       9.17490326e-21       2.10093733e-21       5.43006795e-22
750.00       2.73460736e-21       9.29542767e-21       2.73460736e-21       9.29542767e-21       2.11561655e-21       5.34388882e-22
760.00       3.00537534e-21       9.39990958e-21       3.00537534e-21       9.39990958e-21       2.12949980e-21       5.25919392e-22
770.00       3.27684797e-21       9.49083723e-21       3.27684797e-21       9.49083723e-21       2.14293939e-21       5.17776027e-22
780.00       3.53810743e-21       9.56720639e-21       3.53810743e-21       9.56720639e-21       2.15611547e-21       5.10460094e-22
790.00       3.77028394e-21       9.62604581e-21       3.77028394e-21       9.62604581e-21       2.16923940e-21       5.05083714e-22
800.00       3.99929839e-21       9.71894686e-21       3.99929839e-21       9.71894686e-21       2.18444972e-21       4.98860797e-22
