% Al_d110nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       9.47509574e-23       1.74291789e-21       9.47509574e-23       1.74291789e-21       5.87535730e-22       1.35358512e-21
410.00       1.24380684e-22       1.84662371e-21       1.24380684e-22       1.84662371e-21       6.52570986e-22       1.41192088e-21
420.00       1.61724194e-22       1.95293911e-21       1.61724194e-22       1.95293911e-21       7.23344917e-22       1.46581884e-21
430.00       2.07650940e-22       2.06129008e-21       2.07650940e-22       2.06129008e-21       7.99454975e-22       1.51440048e-21
440.00       2.62590725e-22       2.17039100e-21       2.62590725e-22       2.17039100e-21       8.79950542e-22       1.55673205e-21
450.00       3.27031197e-22       2.27925014e-21       3.27031197e-22       2.27925014e-21       9.63924260e-22       1.59219890e-21
460.00       4.01673721e-22       2.38660693e-21       4.01673721e-22       2.38660693e-21       1.05053292e-21       1.62014301e-21
470.00       4.86849440e-22       2.49159684e-21       4.86849440e-22       2.49159684e-21       1.13899684e-21       1.64040230e-21
480.00       5.82735287e-22       2.59310828e-21       5.82735287e-22       2.59310828e-21       1.22845260e-21       1.65293116e-21
490.00       6.89578496e-22       2.68966348e-21       6.89578496e-22       2.68966348e-21       1.31800731e-21       1.65761919e-21
500.00       8.06942358e-22       2.77942130e-21       8.06942358e-22       2.77942130e-21       1.40637307e-21       1.65455121e-21
510.00       9.34498896e-22       2.86030853e-21       9.34498896e-22       2.86030853e-21       1.49249778e-21       1.64381015e-21
520.00       1.07114516e-21       2.93060015e-21       1.07114516e-21       2.93060015e-21       1.57541704e-21       1.62588283e-21
530.00       1.21591228e-21       2.98880454e-21       1.21591228e-21       2.98880454e-21       1.65438324e-21       1.60135861e-21
540.00       1.36691841e-21       3.03365682e-21       1.36691841e-21       3.03365682e-21       1.72875790e-21       1.57106249e-21
550.00       1.52189777e-21       3.06430923e-21       1.52189777e-21       3.06430923e-21       1.79795142e-21       1.53594355e-21
560.00       1.67886279e-21       3.08012424e-21       1.67886279e-21       3.08012424e-21       1.86159060e-21       1.49700386e-21
570.00       1.83544799e-21       3.08099724e-21       1.83544799e-21       3.08099724e-21       1.91954299e-21       1.45491664e-21
580.00       1.98978994e-21       3.06717568e-21       1.98978994e-21       3.06717568e-21       1.97184999e-21       1.41049877e-21
590.00       2.13979123e-21       3.03954636e-21       2.13979123e-21       3.03954636e-21       2.01868038e-21       1.36454886e-21
600.00       2.28371048e-21       2.99875835e-21       2.28371048e-21       2.99875835e-21       2.06012869e-21       1.31750644e-21
610.00       2.41976392e-21       2.94679951e-21       2.41976392e-21       2.94679951e-21       2.09652770e-21       1.27039505e-21
620.00       2.54692996e-21       2.88476172e-21       2.54692996e-21       2.88476172e-21       2.12814743e-21       1.22342666e-21
630.00       2.66403500e-21       2.81411942e-21       2.66403500e-21       2.81411942e-21       2.15515568e-21       1.17704020e-21
640.00       2.77044450e-21       2.73655724e-21       2.77044450e-21       2.73655724e-21       2.17795175e-21       1.13163754e-21
650.00       2.86638438e-21       2.65449360e-21       2.86638438e-21       2.65449360e-21       2.19719159e-21       1.08763254e-21
660.00       2.95183722e-21       2.56987405e-21       2.95183722e-21       2.56987405e-21       2.21332724e-21       1.04533266e-21
670.00       3.02737754e-21       2.48309725e-21       3.02737754e-21       2.48309725e-21       2.22655841e-21       1.00458740e-21
680.00       3.09328452e-21       2.39556491e-21       3.09328452e-21       2.39556491e-21       2.23721385e-21       9.65532642e-22
690.00       3.14988147e-21       2.30854035e-21       3.14988147e-21       2.30854035e-21       2.24551592e-21       9.28418070e-22
700.00       3.19833242e-21       2.22158084e-21       3.19833242e-21       2.22158084e-21       2.25168071e-21       8.92604376e-22
710.00       3.23894714e-21       2.13585063e-21       3.23894714e-21       2.13585063e-21       2.25591171e-21       8.58328528e-22
720.00       3.27190731e-21       2.05333402e-21       3.27190731e-21       2.05333402e-21       2.25852013e-21       8.26232750e-22
730.00       3.29786548e-21       1.97633679e-21       3.29786548e-21       1.97633679e-21       2.25996152e-21       7.97089511e-22
740.00       3.31684242e-21       1.90299284e-21       3.31684242e-21       1.90299284e-21       2.25974369e-21       7.70048522e-22
750.00       3.33018263e-21       1.83236008e-21       3.33018263e-21       1.83236008e-21       2.25815453e-21       7.44504327e-22
760.00       3.33945019e-21       1.76532884e-21       3.33945019e-21       1.76532884e-21       2.25580587e-21       7.20530757e-22
770.00       3.34622108e-21       1.70281083e-21       3.34622108e-21       1.70281083e-21       2.25340002e-21       6.98300317e-22
780.00       3.35052785e-21       1.64698674e-21       3.35052785e-21       1.64698674e-21       2.25112117e-21       6.78715455e-22
790.00       3.35178265e-21       1.60168017e-21       3.35178265e-21       1.60168017e-21       2.24917311e-21       6.63539293e-22
800.00       3.36221817e-21       1.55986950e-21       3.36221817e-21       1.55986950e-21       2.25159905e-21       6.48285595e-22
