% Al_d100nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       3.82249451e-23       1.64090639e-21       3.82249451e-23       1.64090639e-21       6.61128372e-22       1.13509777e-21
410.00       8.54943992e-23       1.74019197e-21       8.54943992e-23       1.74019197e-21       7.32866493e-22       1.15598447e-21
420.00       1.43471867e-22       1.83997436e-21       1.43471867e-22       1.83997436e-21       8.06195869e-22       1.16924756e-21
430.00       2.12819059e-22       1.93870133e-21       2.12819059e-22       1.93870133e-21       8.79810537e-22       1.17466583e-21
440.00       2.93935147e-22       2.03449991e-21       2.93935147e-22       2.03449991e-21       9.52366263e-22       1.17249119e-21
450.00       3.86760882e-22       2.12522027e-21       3.86760882e-22       2.12522027e-21       1.02256871e-21       1.16310220e-21
460.00       4.90922290e-22       2.20874076e-21       4.90922290e-22       2.20874076e-21       1.08932456e-21       1.14716478e-21
470.00       6.05991001e-22       2.28337500e-21       6.05991001e-22       2.28337500e-21       1.15219058e-21       1.12545142e-21
480.00       7.30835255e-22       2.34757725e-21       7.30835255e-22       2.34757725e-21       1.21075629e-21       1.09890989e-21
490.00       8.63925195e-22       2.39956104e-21       8.63925195e-22       2.39956104e-21       1.26462661e-21       1.06840916e-21
500.00       1.00334149e-21       2.43756121e-21       1.00334149e-21       2.43756121e-21       1.31344988e-21       1.03470835e-21
510.00       1.14673729e-21       2.46027620e-21       1.14673729e-21       2.46027620e-21       1.35706158e-21       9.98588596e-22
520.00       1.29165007e-21       2.46665300e-21       1.29165007e-21       2.46665300e-21       1.39541872e-21       9.60705739e-22
530.00       1.43543860e-21       2.45703233e-21       1.43543860e-21       2.45703233e-21       1.42879427e-21       9.21848558e-22
540.00       1.57524657e-21       2.43208467e-21       1.57524657e-21       2.43208467e-21       1.45746956e-21       8.82631735e-22
550.00       1.70870873e-21       2.39296489e-21       1.70870873e-21       2.39296489e-21       1.48177203e-21       8.43716765e-22
560.00       1.83368740e-21       2.34145358e-21       1.83368740e-21       2.34145358e-21       1.50202294e-21       8.05548266e-22
570.00       1.94872475e-21       2.27938860e-21       1.94872475e-21       2.27938860e-21       1.51862001e-21       7.68374015e-22
580.00       2.05317439e-21       2.20878368e-21       2.05317439e-21       2.20878368e-21       1.53202334e-21       7.32410253e-22
590.00       2.14618947e-21       2.13175569e-21       2.14618947e-21       2.13175569e-21       1.54252762e-21       6.97865824e-22
600.00       2.22775450e-21       2.05030023e-21       2.22775450e-21       2.05030023e-21       1.55054793e-21       6.64887791e-22
610.00       2.29817703e-21       1.96621468e-21       2.29817703e-21       1.96621468e-21       1.55637768e-21       6.33511421e-22
620.00       2.35796926e-21       1.88140703e-21       2.35796926e-21       1.88140703e-21       1.56037599e-21       6.03844209e-22
630.00       2.40758524e-21       1.79667767e-21       2.40758524e-21       1.79667767e-21       1.56263683e-21       5.75796597e-22
640.00       2.44786381e-21       1.71332947e-21       2.44786381e-21       1.71332947e-21       1.56344255e-21       5.49433806e-22
650.00       2.48004515e-21       1.63259507e-21       2.48004515e-21       1.63259507e-21       1.56318236e-21       5.24727703e-22
660.00       2.50526091e-21       1.55506543e-21       2.50526091e-21       1.55506543e-21       1.56206653e-21       5.01589117e-22
670.00       2.52432686e-21       1.48084011e-21       2.52432686e-21       1.48084011e-21       1.56021864e-21       4.79924995e-22
680.00       2.53800607e-21       1.41043570e-21       2.53800607e-21       1.41043570e-21       1.55772501e-21       4.59650203e-22
690.00       2.54681993e-21       1.34382576e-21       2.54681993e-21       1.34382576e-21       1.55464962e-21       4.40738547e-22
700.00       2.55153500e-21       1.28019836e-21       2.55153500e-21       1.28019836e-21       1.55103053e-21       4.22869383e-22
710.00       2.55282497e-21       1.22011551e-21       2.55282497e-21       1.22011551e-21       1.54698340e-21       4.06049325e-22
720.00       2.55104572e-21       1.16447888e-21       2.55104572e-21       1.16447888e-21       1.54272481e-21       3.90609390e-22
730.00       2.54678817e-21       1.11427365e-21       2.54678817e-21       1.11427365e-21       1.53840930e-21       3.76869310e-22
740.00       2.53986309e-21       1.06820678e-21       2.53986309e-21       1.06820678e-21       1.53377529e-21       3.64413698e-22
750.00       2.53061445e-21       1.02485569e-21       2.53061445e-21       1.02485569e-21       1.52867738e-21       3.52797766e-22
760.00       2.52043706e-21       9.84845078e-22       2.52043706e-21       9.84845078e-22       1.52364470e-21       3.42057871e-22
770.00       2.51022764e-21       9.48208332e-22       2.51022764e-21       9.48208332e-22       1.51895064e-21       3.32191336e-22
780.00       2.50016689e-21       9.16356171e-22       2.50016689e-21       9.16356171e-22       1.51478113e-21       3.23741601e-22
790.00       2.49006789e-21       8.91765697e-22       2.49006789e-21       8.91765697e-22       1.51127753e-21       3.17649160e-22
800.00       2.48731318e-21       8.68430646e-22       2.48731318e-21       8.68430646e-22       1.51048321e-21       3.11097304e-22
