% Al_d140nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -2.54286167e-22       2.10816935e-21      -2.54286167e-22       2.10816935e-21       8.52705310e-22       6.52887683e-22
410.00      -2.61183100e-22       2.22102300e-21      -2.61183100e-22       2.22102300e-21       8.98089625e-22       6.68372731e-22
420.00      -2.64366885e-22       2.33916871e-21      -2.64366885e-22       2.33916871e-21       9.43230312e-22       6.80845345e-22
430.00      -2.63003926e-22       2.46267201e-21      -2.63003926e-22       2.46267201e-21       9.87915426e-22       6.90214332e-22
440.00      -2.56777430e-22       2.59128496e-21      -2.56777430e-22       2.59128496e-21       1.03183403e-21       6.96721950e-22
450.00      -2.44972767e-22       2.72477044e-21      -2.44972767e-22       2.72477044e-21       1.07471497e-21       7.00514776e-22
460.00      -2.26613531e-22       2.86298390e-21      -2.26613531e-22       2.86298390e-21       1.11626775e-21       7.01668972e-22
470.00      -2.01103274e-22       3.00614743e-21      -2.01103274e-22       3.00614743e-21       1.15648365e-21       7.00340695e-22
480.00      -1.67833689e-22       3.15437920e-21      -1.67833689e-22       3.15437920e-21       1.19531253e-21       6.96701791e-22
490.00      -1.25877043e-22       3.30755849e-21      -1.25877043e-22       3.30755849e-21       1.23263927e-21       6.90925699e-22
500.00      -7.40058556e-23       3.46459006e-21      -7.40058556e-23       3.46459006e-21       1.26820583e-21       6.83224797e-22
510.00      -1.09484288e-23       3.62487406e-21      -1.09484288e-23       3.62487406e-21       1.30185785e-21       6.73787945e-22
520.00       6.44155533e-23       3.78727820e-21       6.44155533e-23       3.78727820e-21       1.33348542e-21       6.62817665e-22
530.00       1.53253022e-22       3.95095143e-21       1.53253022e-22       3.95095143e-21       1.36309572e-21       6.50503989e-22
540.00       2.55810696e-22       4.11446072e-21       2.55810696e-22       4.11446072e-21       1.39073988e-21       6.37130672e-22
550.00       3.73289965e-22       4.27610155e-21       3.73289965e-22       4.27610155e-21       1.41636383e-21       6.22924547e-22
560.00       5.05620146e-22       4.43404718e-21       5.05620146e-22       4.43404718e-21       1.44005405e-21       6.08119297e-22
570.00       6.52973320e-22       4.58619422e-21       6.52973320e-22       4.58619422e-21       1.46186740e-21       5.92890393e-22
580.00       8.15616171e-22       4.73073015e-21       8.15616171e-22       4.73073015e-21       1.48185499e-21       5.77335672e-22
590.00       9.93063417e-22       4.86541015e-21       9.93063417e-22       4.86541015e-21       1.50012408e-21       5.61618708e-22
600.00       1.18422392e-21       4.98822962e-21       1.18422392e-21       4.98822962e-21       1.51677625e-21       5.45862692e-22
610.00       1.38810332e-21       5.09684550e-21       1.38810332e-21       5.09684550e-21       1.53190972e-21       5.30202059e-22
620.00       1.60241947e-21       5.18975743e-21       1.60241947e-21       5.18975743e-21       1.54562929e-21       5.14722231e-22
630.00       1.82592889e-21       5.26429683e-21       1.82592889e-21       5.26429683e-21       1.55792782e-21       4.99505140e-22
640.00       2.05568125e-21       5.31933374e-21       2.05568125e-21       5.31933374e-21       1.56894647e-21       4.84639406e-22
650.00       2.28834309e-21       5.35512687e-21       2.28834309e-21       5.35512687e-21       1.57886187e-21       4.70217860e-22
660.00       2.52160920e-21       5.37195392e-21       2.52160920e-21       5.37195392e-21       1.58789180e-21       4.56265073e-22
670.00       2.75349049e-21       5.36950804e-21       2.75349049e-21       5.36950804e-21       1.59600368e-21       4.42727044e-22
680.00       2.98128764e-21       5.34805992e-21       2.98128764e-21       5.34805992e-21       1.60323158e-21       4.29667257e-22
690.00       3.20204089e-21       5.30854968e-21       3.20204089e-21       5.30854968e-21       1.60967290e-21       4.17140623e-22
700.00       3.41623223e-21       5.25089062e-21       3.41623223e-21       5.25089062e-21       1.61529759e-21       4.04919916e-22
710.00       3.62090818e-21       5.17731220e-21       3.62090818e-21       5.17731220e-21       1.62021343e-21       3.93122506e-22
720.00       3.81122809e-21       5.09110042e-21       3.81122809e-21       5.09110042e-21       1.62456513e-21       3.82025109e-22
730.00       3.98340970e-21       4.99675265e-21       3.98340970e-21       4.99675265e-21       1.62856818e-21       3.71919512e-22
740.00       4.13912211e-21       4.89222374e-21       4.13912211e-21       4.89222374e-21       1.63191215e-21       3.62554620e-22
750.00       4.28006865e-21       4.77883821e-21       4.28006865e-21       4.77883821e-21       1.63463244e-21       3.53638068e-22
760.00       4.40709949e-21       4.66115173e-21       4.40709949e-21       4.66115173e-21       1.63696134e-21       3.45195630e-22
770.00       4.52120309e-21       4.54437960e-21       4.52120309e-21       4.54437960e-21       1.63929301e-21       3.37283862e-22
780.00       4.61899163e-21       4.43361571e-21       4.61899163e-21       4.43361571e-21       1.64173918e-21       3.30307045e-22
790.00       4.69395771e-21       4.33616428e-21       4.69395771e-21       4.33616428e-21       1.64453570e-21       3.25121445e-22
800.00       4.78096180e-21       4.25728564e-21       4.78096180e-21       4.25728564e-21       1.64919620e-21       3.19343601e-22
