% Al_d170nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -4.68298547e-22       2.53038066e-21      -4.68298547e-22       2.53038066e-21       7.16971156e-22       3.21482272e-22
410.00      -4.92978278e-22       2.64741306e-21      -4.92978278e-22       2.64741306e-21       7.56269939e-22       3.34862864e-22
420.00      -5.16087110e-22       2.76924441e-21      -5.16087110e-22       2.76924441e-21       7.94447780e-22       3.46632046e-22
430.00      -5.37348683e-22       2.89614420e-21      -5.37348683e-22       2.89614420e-21       8.31549461e-22       3.56796589e-22
440.00      -5.56264896e-22       3.02796973e-21      -5.56264896e-22       3.02796973e-21       8.67516759e-22       3.65460362e-22
450.00      -5.72655681e-22       3.16464869e-21      -5.72655681e-22       3.16464869e-21       9.02380352e-22       3.72684433e-22
460.00      -5.85953725e-22       3.30643504e-21      -5.85953725e-22       3.30643504e-21       9.36072372e-22       3.78526926e-22
470.00      -5.95932165e-22       3.45383820e-21      -5.95932165e-22       3.45383820e-21       9.68677700e-22       3.82974989e-22
480.00      -6.02459797e-22       3.60732547e-21      -6.02459797e-22       3.60732547e-21       1.00021344e-21       3.86121389e-22
490.00      -6.04946947e-22       3.76726956e-21      -6.04946947e-22       3.76726956e-21       1.03065176e-21       3.87996963e-22
500.00      -6.02609897e-22       3.93349912e-21      -6.02609897e-22       3.93349912e-21       1.05993406e-21       3.88695533e-22
510.00      -5.94319196e-22       4.10614739e-21      -5.94319196e-22       4.10614739e-21       1.08801311e-21       3.88297715e-22
520.00      -5.79170892e-22       4.28510358e-21      -5.79170892e-22       4.28510358e-21       1.11481850e-21       3.86884401e-22
530.00      -5.56167128e-22       4.47052000e-21      -5.56167128e-22       4.47052000e-21       1.14036334e-21       3.84539817e-22
540.00      -5.24546927e-22       4.66200521e-21      -5.24546927e-22       4.66200521e-21       1.16466020e-21       3.81374283e-22
550.00      -4.83471234e-22       4.85922889e-21      -4.83471234e-22       4.85922889e-21       1.18774020e-21       3.77495448e-22
560.00      -4.32056760e-22       5.06154131e-21      -4.32056760e-22       5.06154131e-21       1.20961066e-21       3.73041331e-22
570.00      -3.69533742e-22       5.26866075e-21      -3.69533742e-22       5.26866075e-21       1.23032049e-21       3.68074506e-22
580.00      -2.94487505e-22       5.47938688e-21      -2.94487505e-22       5.47938688e-21       1.24986566e-21       3.62667140e-22
590.00      -2.05828216e-22       5.69319241e-21      -2.05828216e-22       5.69319241e-21       1.26827588e-21       3.56872747e-22
600.00      -1.03108649e-22       5.90894376e-21      -1.03108649e-22       5.90894376e-21       1.28562469e-21       3.50808918e-22
610.00       1.46764725e-23       6.12533669e-21       1.46764725e-23       6.12533669e-21       1.30193602e-21       3.44508080e-22
620.00       1.48134942e-22       6.34101446e-21       1.48134942e-22       6.34101446e-21       1.31727430e-21       3.38059737e-22
630.00       2.97950252e-22       6.55365834e-21       2.97950252e-22       6.55365834e-21       1.33162925e-21       3.31502527e-22
640.00       4.65177033e-22       6.76140463e-21       4.65177033e-22       6.76140463e-21       1.34504190e-21       3.24911762e-22
650.00       6.48047155e-22       6.96276512e-21       6.48047155e-22       6.96276512e-21       1.35766126e-21       3.18348315e-22
660.00       8.45957457e-22       7.15650586e-21       8.45957457e-22       7.15650586e-21       1.36955874e-21       3.11826685e-22
670.00       1.05931014e-21       7.34069051e-21       1.05931014e-21       7.34069051e-21       1.38072318e-21       3.05332413e-22
680.00       1.28763845e-21       7.51281569e-21       1.28763845e-21       7.51281569e-21       1.39120304e-21       2.98936258e-22
690.00       1.52936722e-21       7.67050907e-21       1.52936722e-21       7.67050907e-21       1.40101039e-21       2.92673581e-22
700.00       1.78642040e-21       7.81299257e-21       1.78642040e-21       7.81299257e-21       1.41012364e-21       2.86427320e-22
710.00       2.05626238e-21       7.93801933e-21       2.05626238e-21       7.93801933e-21       1.41859811e-21       2.80255035e-22
720.00       2.33169508e-21       8.04274981e-21       2.33169508e-21       8.04274981e-21       1.42658477e-21       2.74398874e-22
730.00       2.60521169e-21       8.12538258e-21       2.60521169e-21       8.12538258e-21       1.43419626e-21       2.69021993e-22
740.00       2.87930052e-21       8.18339959e-21       2.87930052e-21       8.18339959e-21       1.44124862e-21       2.64028866e-22
750.00       3.15620972e-21       8.21728752e-21       3.15620972e-21       8.21728752e-21       1.44767957e-21       2.59194114e-22
760.00       3.43019132e-21       8.23171537e-21       3.43019132e-21       8.23171537e-21       1.45374375e-21       2.54573934e-22
770.00       3.69628634e-21       8.23188690e-21       3.69628634e-21       8.23188690e-21       1.45964901e-21       2.50163026e-22
780.00       3.94385823e-21       8.21847184e-21       3.94385823e-21       8.21847184e-21       1.46552474e-21       2.46290244e-22
790.00       4.15307186e-21       8.19394649e-21       4.15307186e-21       8.19394649e-21       1.47158530e-21       2.43536286e-22
800.00       4.36100777e-21       8.20580686e-21       4.36100777e-21       8.20580686e-21       1.47878718e-21       2.40170577e-22
