% Al_d30nm_h50nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       1.35322495e-22       2.31497871e-23       1.35322495e-22       2.31497871e-23       3.30164826e-22       6.74380748e-22
410.00       1.32703915e-22       2.10751541e-23       1.32703915e-22       2.10751541e-23       4.11972896e-22       5.91207962e-22
420.00       1.30316011e-22       1.92934920e-23       1.30316011e-22       1.92934920e-23       4.58398901e-22       5.04052886e-22
430.00       1.28135343e-22       1.77547256e-23       1.28135343e-22       1.77547256e-23       4.78434847e-22       4.24567494e-22
440.00       1.26133916e-22       1.64258319e-23       1.26133916e-22       1.64258319e-23       4.81494969e-22       3.57538335e-22
450.00       1.24317097e-22       1.52856435e-23       1.24317097e-22       1.52856435e-23       4.74760980e-22       3.02972270e-22
460.00       1.22646697e-22       1.42993164e-23       1.22646697e-22       1.42993164e-23       4.63023882e-22       2.59107711e-22
470.00       1.21113396e-22       1.34282775e-23       1.21113396e-22       1.34282775e-23       4.49259689e-22       2.23793855e-22
480.00       1.19712916e-22       1.26454502e-23       1.19712916e-22       1.26454502e-23       4.35179160e-22       1.95193908e-22
490.00       1.18424329e-22       1.19374457e-23       1.18424329e-22       1.19374457e-23       4.21499745e-22       1.71828776e-22
500.00       1.17245205e-22       1.13014159e-23       1.17245205e-22       1.13014159e-23       4.08484000e-22       1.52564802e-22
510.00       1.16135576e-22       1.07257170e-23       1.16135576e-22       1.07257170e-23       3.96203021e-22       1.36513311e-22
520.00       1.15109254e-22       1.02085115e-23       1.15109254e-22       1.02085115e-23       3.84691305e-22       1.23030429e-22
530.00       1.14138212e-22       9.73586204e-24       1.14138212e-22       9.73586204e-24       3.73984250e-22       1.11579610e-22
540.00       1.13237318e-22       9.30716396e-24       1.13237318e-22       9.30716396e-24       3.64085455e-22       1.01808816e-22
550.00       1.12391815e-22       8.91653670e-24       1.12391815e-22       8.91653670e-24       3.54966447e-22       9.34498770e-23
560.00       1.11598842e-22       8.56499825e-24       1.11598842e-22       8.56499825e-24       3.46539377e-22       8.62568773e-23
570.00       1.10848346e-22       8.24642315e-24       1.10848346e-22       8.24642315e-24       3.38750776e-22       8.00397252e-23
580.00       1.10152405e-22       7.95451147e-24       1.10152405e-22       7.95451147e-24       3.31583971e-22       7.46237842e-23
590.00       1.09491065e-22       7.68754753e-24       1.09491065e-22       7.68754753e-24       3.24923923e-22       6.98607316e-23
600.00       1.08866641e-22       7.44404681e-24       1.08866641e-22       7.44404681e-24       3.18776039e-22       6.56804112e-23
610.00       1.08280753e-22       7.22406622e-24       1.08280753e-22       7.22406622e-24       3.13071567e-22       6.19907214e-23
620.00       1.07728808e-22       7.02319995e-24       1.07728808e-22       7.02319995e-24       3.07782957e-22       5.87318025e-23
630.00       1.07196678e-22       6.84342780e-24       1.07196678e-22       6.84342780e-24       3.02799695e-22       5.58423526e-23
640.00       1.06700617e-22       6.68397903e-24       1.06700617e-22       6.68397903e-24       2.98164007e-22       5.33097543e-23
650.00       1.06223521e-22       6.54087610e-24       1.06223521e-22       6.54087610e-24       2.93845053e-22       5.10690203e-23
660.00       1.05790400e-22       6.41381302e-24       1.05790400e-22       6.41381302e-24       2.89891441e-22       4.90970409e-23
670.00       1.05374224e-22       6.29882032e-24       1.05374224e-22       6.29882032e-24       2.86182146e-22       4.73201756e-23
680.00       1.04984005e-22       6.19732399e-24       1.04984005e-22       6.19732399e-24       2.82732205e-22       4.57501738e-23
690.00       1.04612580e-22       6.11029497e-24       1.04612580e-22       6.11029497e-24       2.79477792e-22       4.43692249e-23
700.00       1.04246009e-22       6.02406786e-24       1.04246009e-22       6.02406786e-24       2.76362445e-22       4.30754772e-23
710.00       1.03908141e-22       5.95158018e-24       1.03908141e-22       5.95158018e-24       2.73439510e-22       4.18990612e-23
720.00       1.03581717e-22       5.89562230e-24       1.03581717e-22       5.89562230e-24       2.70688416e-22       4.09321054e-23
730.00       1.03291972e-22       5.87690152e-24       1.03291972e-22       5.87690152e-24       2.68192053e-22       4.02784044e-23
740.00       1.03007430e-22       5.88325441e-24       1.03007430e-22       5.88325441e-24       2.65758853e-22       3.98308221e-23
750.00       1.02718497e-22       5.90226020e-24       1.02718497e-22       5.90226020e-24       2.63352831e-22       3.94663144e-23
760.00       1.02451480e-22       5.92881802e-24       1.02451480e-22       5.92881802e-24       2.61100421e-22       3.91914171e-23
770.00       1.02216323e-22       5.96448986e-24       1.02216323e-22       5.96448986e-24       2.59077549e-22       3.90145652e-23
780.00       1.02019299e-22       6.03259259e-24       1.02019299e-22       6.03259259e-24       2.57325792e-22       3.91086867e-23
790.00       1.01884121e-22       6.18320125e-24       1.01884121e-22       6.18320125e-24       2.55884302e-22       3.97988984e-23
800.00       1.01867539e-22       6.26405868e-24       1.01867539e-22       6.26405868e-24       2.55328546e-22       4.01888440e-23
