% Al_d130nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       2.23188058e-22       1.97115824e-21       2.23188058e-22       1.97115824e-21       7.06750162e-22       1.42762568e-21
410.00       2.32885068e-22       2.08416006e-21       2.32885068e-22       2.08416006e-21       7.58024697e-22       1.50777975e-21
420.00       2.46939303e-22       2.20073232e-21       2.46939303e-22       2.20073232e-21       8.14066080e-22       1.58680793e-21
430.00       2.66063552e-22       2.32077462e-21       2.66063552e-22       2.32077462e-21       8.75257569e-22       1.66417275e-21
440.00       2.90528003e-22       2.44398758e-21       2.90528003e-22       2.44398758e-21       9.41494353e-22       1.73931460e-21
450.00       3.20840811e-22       2.57003223e-21       3.20840811e-22       2.57003223e-21       1.01247538e-21       1.81157721e-21
460.00       3.57661562e-22       2.69865657e-21       3.57661562e-22       2.69865657e-21       1.08836954e-21       1.88036542e-21
470.00       4.01617935e-22       2.82970264e-21       4.01617935e-22       2.82970264e-21       1.16906453e-21       1.94513726e-21
480.00       4.53444538e-22       2.96319288e-21       4.53444538e-22       2.96319288e-21       1.25463765e-21       2.00548638e-21
490.00       5.13586187e-22       3.09863092e-21       5.13586187e-22       3.09863092e-21       1.34469356e-21       2.06087476e-21
500.00       5.82911948e-22       3.23536443e-21       5.82911948e-22       3.23536443e-21       1.43880851e-21       2.11064889e-21
510.00       6.62076289e-22       3.37194842e-21       6.62076289e-22       3.37194842e-21       1.53623031e-21       2.15380477e-21
520.00       7.51648363e-22       3.50751976e-21       7.51648363e-22       3.50751976e-21       1.63636516e-21       2.18991582e-21
530.00       8.52358896e-22       3.64102636e-21       8.52358896e-22       3.64102636e-21       1.73854307e-21       2.21862142e-21
540.00       9.64175069e-22       3.77134756e-21       9.64175069e-22       3.77134756e-21       1.84191293e-21       2.23976975e-21
550.00       1.08703565e-21       3.89710782e-21       1.08703565e-21       3.89710782e-21       1.94554482e-21       2.25333413e-21
560.00       1.22047617e-21       4.01693747e-21       1.22047617e-21       4.01693747e-21       2.04845610e-21       2.25950677e-21
570.00       1.36462336e-21       4.12935193e-21       1.36462336e-21       4.12935193e-21       2.14994458e-21       2.25827587e-21
580.00       1.51908583e-21       4.23287230e-21       1.51908583e-21       4.23287230e-21       2.24926343e-21       2.24994906e-21
590.00       1.68264182e-21       4.32634232e-21       1.68264182e-21       4.32634232e-21       2.34570329e-21       2.23494251e-21
600.00       1.85456825e-21       4.40827788e-21       1.85456825e-21       4.40827788e-21       2.43861636e-21       2.21373024e-21
610.00       2.03325434e-21       4.47782406e-21       2.03325434e-21       4.47782406e-21       2.52748046e-21       2.18698126e-21
620.00       2.21738052e-21       4.53397273e-21       2.21738052e-21       4.53397273e-21       2.61188518e-21       2.15538574e-21
630.00       2.40516204e-21       4.57556745e-21       2.40516204e-21       4.57556745e-21       2.69124615e-21       2.11929817e-21
640.00       2.59484689e-21       4.60216461e-21       2.59484689e-21       4.60216461e-21       2.76538804e-21       2.07948726e-21
650.00       2.78421169e-21       4.61467368e-21       2.78421169e-21       4.61467368e-21       2.83435458e-21       2.03701156e-21
660.00       2.97188937e-21       4.61357208e-21       2.97188937e-21       4.61357208e-21       2.89839902e-21       1.99256077e-21
670.00       3.15653615e-21       4.59899598e-21       3.15653615e-21       4.59899598e-21       2.95745638e-21       1.94630983e-21
680.00       3.33643112e-21       4.57131443e-21       3.33643112e-21       4.57131443e-21       3.01154686e-21       1.89890207e-21
690.00       3.51000676e-21       4.53140485e-21       3.51000676e-21       4.53140485e-21       3.06074825e-21       1.85085091e-21
700.00       3.67731183e-21       4.47923281e-21       3.67731183e-21       4.47923281e-21       3.10530811e-21       1.80178390e-21
710.00       3.83685583e-21       4.41596464e-21       3.83685583e-21       4.41596464e-21       3.14543991e-21       1.75230423e-21
720.00       3.98580619e-21       4.34498484e-21       3.98580619e-21       4.34498484e-21       3.18114503e-21       1.70401281e-21
730.00       4.12184898e-21       4.26979752e-21       4.12184898e-21       4.26979752e-21       3.21269883e-21       1.65820915e-21
740.00       4.24548679e-21       4.18847235e-21       4.24548679e-21       4.18847235e-21       3.23971857e-21       1.61389538e-21
750.00       4.35843150e-21       4.10093421e-21       4.35843150e-21       4.10093421e-21       3.26279502e-21       1.57028873e-21
760.00       4.46185868e-21       4.01062156e-21       4.46185868e-21       4.01062156e-21       3.28311087e-21       1.52803586e-21
770.00       4.55622339e-21       3.92088414e-21       4.55622339e-21       3.92088414e-21       3.30151292e-21       1.48790794e-21
780.00       4.64008311e-21       3.83575525e-21       4.64008311e-21       3.83575525e-21       3.31823708e-21       1.45147548e-21
790.00       4.70920634e-21       3.76153603e-21       4.70920634e-21       3.76153603e-21       3.33289099e-21       1.42176623e-21
800.00       4.78938335e-21       3.69746851e-21       4.78938335e-21       3.69746851e-21       3.35403278e-21       1.39305846e-21
