% Al_d60nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       6.41226230e-22       6.80769739e-22       6.41226230e-22       6.80769739e-22      -3.62097552e-22       1.24749506e-21
410.00       6.86352153e-22       6.52974133e-22       6.86352153e-22       6.52974133e-22      -3.29921509e-22       1.36342607e-21
420.00       7.25076605e-22       6.21619974e-22       7.25076605e-22       6.21619974e-22      -2.81235989e-22       1.48398904e-21
430.00       7.57413728e-22       5.88118760e-22       7.57413728e-22       5.88118760e-22      -2.13374384e-22       1.60619062e-21
440.00       7.83660010e-22       5.53905154e-22       7.83660010e-22       5.53905154e-22      -1.24608287e-22       1.72570353e-21
450.00       8.04344668e-22       5.20093246e-22       8.04344668e-22       5.20093246e-22      -1.43892259e-23       1.83723422e-21
460.00       8.20179820e-22       4.87233052e-22       8.20179820e-22       4.87233052e-22       1.16908355e-22       1.93531764e-21
470.00       8.32007130e-22       4.55860561e-22       8.32007130e-22       4.55860561e-22       2.66476292e-22       2.01498003e-21
480.00       8.40595579e-22       4.26125564e-22       8.40595579e-22       4.26125564e-22       4.30383823e-22       2.07206785e-21
490.00       8.46524952e-22       3.98224993e-22       8.46524952e-22       3.98224993e-22       6.02895392e-22       2.10336919e-21
500.00       8.50170193e-22       3.72155030e-22       8.50170193e-22       3.72155030e-22       7.78089141e-22       2.10677543e-21
510.00       8.51905946e-22       3.47972994e-22       8.51905946e-22       3.47972994e-22       9.48766954e-22       2.08261769e-21
520.00       8.52062510e-22       3.25572903e-22       8.52062510e-22       3.25572903e-22       1.10915371e-21       2.03294494e-21
530.00       8.50988299e-22       3.04911178e-22       8.50988299e-22       3.04911178e-22       1.25429217e-21       1.96230011e-21
540.00       8.48914258e-22       2.85834110e-22       8.48914258e-22       2.85834110e-22       1.38123008e-21       1.87536698e-21
550.00       8.46115413e-22       2.68333634e-22       8.46115413e-22       2.68333634e-22       1.48813256e-21       1.77781685e-21
560.00       8.42751603e-22       2.52285673e-22       8.42751603e-22       2.52285673e-22       1.57513946e-21       1.67455299e-21
570.00       8.38957938e-22       2.37582499e-22       8.38957938e-22       2.37582499e-22       1.64344540e-21       1.56943606e-21
580.00       8.34838406e-22       2.24081900e-22       8.34838406e-22       2.24081900e-22       1.69518112e-21       1.46570890e-21
590.00       8.30520530e-22       2.11668801e-22       8.30520530e-22       2.11668801e-22       1.73253692e-21       1.36554088e-21
600.00       8.26050488e-22       2.00287774e-22       8.26050488e-22       2.00287774e-22       1.75774172e-21       1.27057826e-21
610.00       8.21533512e-22       1.89836060e-22       8.21533512e-22       1.89836060e-22       1.77296783e-21       1.18177544e-21
620.00       8.17002731e-22       1.80252290e-22       8.17002731e-22       1.80252290e-22       1.78011525e-21       1.09942425e-21
630.00       8.12459986e-22       1.71469071e-22       8.12459986e-22       1.71469071e-22       1.78058807e-21       1.02363580e-21
640.00       8.07922720e-22       1.63424630e-22       8.07922720e-22       1.63424630e-22       1.77592961e-21       9.54399551e-22
650.00       8.03480157e-22       1.56052366e-22       8.03480157e-22       1.56052366e-22       1.76747552e-21       8.91337488e-22
660.00       7.99210572e-22       1.49294940e-22       7.99210572e-22       1.49294940e-22       1.75658489e-21       8.34405292e-22
670.00       7.95045041e-22       1.43046079e-22       7.95045041e-22       1.43046079e-22       1.74368832e-21       7.82556269e-22
680.00       7.91019173e-22       1.37327690e-22       7.91019173e-22       1.37327690e-22       1.72942685e-21       7.35660765e-22
690.00       7.87123306e-22       1.32095281e-22       7.87123306e-22       1.32095281e-22       1.71411439e-21       6.93287415e-22
700.00       7.83256478e-22       1.27186000e-22       7.83256478e-22       1.27186000e-22       1.69805498e-21       6.54298187e-22
710.00       7.79448071e-22       1.22612168e-22       7.79448071e-22       1.22612168e-22       1.68150954e-21       6.18615975e-22
720.00       7.75854905e-22       1.18534546e-22       7.75854905e-22       1.18534546e-22       1.66492500e-21       5.86928030e-22
730.00       7.72488163e-22       1.15043574e-22       7.72488163e-22       1.15043574e-22       1.64848324e-21       5.59577016e-22
740.00       7.69161862e-22       1.12011954e-22       7.69161862e-22       1.12011954e-22       1.63159087e-21       5.35347648e-22
750.00       7.65814446e-22       1.09261606e-22       7.65814446e-22       1.09261606e-22       1.61447946e-21       5.13241597e-22
760.00       7.62612277e-22       1.06761956e-22       7.62612277e-22       1.06761956e-22       1.59791777e-21       4.93317582e-22
770.00       7.59721668e-22       1.04535479e-22       7.59721668e-22       1.04535479e-22       1.58263645e-21       4.75703353e-22
780.00       7.57203227e-22       1.02782536e-22       7.57203227e-22       1.02782536e-22       1.56855931e-21       4.61276658e-22
790.00       7.55170474e-22       1.01974351e-22       7.55170474e-22       1.01974351e-22       1.55563887e-21       4.51986432e-22
800.00       7.54378261e-22       1.00723262e-22       7.54378261e-22       1.00723262e-22       1.54875872e-21       4.42800642e-22
