% Al_d80nm_h80nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       4.48190557e-22       1.29030535e-21       4.48190557e-22       1.29030535e-21      -5.06615820e-23       1.46133304e-21
410.00       5.27961397e-22       1.33642715e-21       5.27961397e-22       1.33642715e-21      -2.94126207e-24       1.56207602e-21
420.00       6.13827751e-22       1.37367207e-21       6.13827751e-22       1.37367207e-21       5.71658187e-23       1.66312879e-21
430.00       7.04237076e-22       1.40093160e-21       7.04237076e-22       1.40093160e-21       1.30412142e-22       1.76243201e-21
440.00       7.96980040e-22       1.41745885e-21       7.96980040e-22       1.41745885e-21       2.17161451e-22       1.85741240e-21
450.00       8.89943185e-22       1.42311543e-21       8.89943185e-22       1.42311543e-21       3.16832193e-22       1.94534569e-21
460.00       9.81335152e-22       1.41795794e-21       9.81335152e-22       1.41795794e-21       4.29075974e-22       2.02352968e-21
470.00       1.06957220e-21       1.40290936e-21       1.06957220e-21       1.40290936e-21       5.52495840e-22       2.08986910e-21
480.00       1.15352861e-21       1.37890072e-21       1.15352861e-21       1.37890072e-21       6.85138669e-22       2.14244160e-21
490.00       1.23196058e-21       1.34722944e-21       1.23196058e-21       1.34722944e-21       8.24601015e-22       2.17956008e-21
500.00       1.30387933e-21       1.30908459e-21       1.30387933e-21       1.30908459e-21       9.67971350e-22       2.19968328e-21
510.00       1.36866708e-21       1.26558568e-21       1.36866708e-21       1.26558568e-21       1.11207968e-21       2.20206348e-21
520.00       1.42596893e-21       1.21809829e-21       1.42596893e-21       1.21809829e-21       1.25364946e-21       2.18679067e-21
530.00       1.47585704e-21       1.16783122e-21       1.47585704e-21       1.16783122e-21       1.38974366e-21       2.15490958e-21
540.00       1.51866272e-21       1.11616552e-21       1.51866272e-21       1.11616552e-21       1.51759587e-21       2.10836353e-21
550.00       1.55464710e-21       1.06410047e-21       1.55464710e-21       1.06410047e-21       1.63500552e-21       2.04947407e-21
560.00       1.58446404e-21       1.01255041e-21       1.58446404e-21       1.01255041e-21       1.74062825e-21       1.98076786e-21
570.00       1.60850370e-21       9.62089168e-22       1.60850370e-21       9.62089168e-22       1.83357170e-21       1.90487582e-21
580.00       1.62757448e-21       9.13226754e-22       1.62757448e-21       9.13226754e-22       1.91401069e-21       1.82407788e-21
590.00       1.64225024e-21       8.66278580e-22       1.64225024e-21       8.66278580e-22       1.98228836e-21       1.74052608e-21
600.00       1.65311140e-21       8.21517401e-22       1.65311140e-21       8.21517401e-22       2.03908671e-21       1.65624305e-21
610.00       1.66065789e-21       7.79041625e-22       1.66065789e-21       7.79041625e-22       2.08529208e-21       1.57266698e-21
620.00       1.66542530e-21       7.38987078e-22       1.66542530e-21       7.38987078e-22       2.12196461e-21       1.49109354e-21
630.00       1.66760505e-21       7.01250832e-22       1.66760505e-21       7.01250832e-22       2.14995134e-21       1.41203812e-21
640.00       1.66775708e-21       6.65976865e-22       1.66775708e-21       6.65976865e-22       2.17039783e-21       1.33656512e-21
650.00       1.66637363e-21       6.33143049e-22       1.66637363e-21       6.33143049e-22       2.18464910e-21       1.26526330e-21
660.00       1.66383761e-21       6.02629597e-22       1.66383761e-21       6.02629597e-22       2.19392340e-21       1.19837286e-21
670.00       1.66021400e-21       5.74091686e-22       1.66021400e-21       5.74091686e-22       2.19879721e-21       1.13546994e-21
680.00       1.65581768e-21       5.47657222e-22       1.65581768e-21       5.47657222e-22       2.20008168e-21       1.07680854e-21
690.00       1.65070011e-21       5.23137131e-22       1.65070011e-21       5.23137131e-22       2.19823600e-21       1.02226090e-21
700.00       1.64482827e-21       5.00040744e-22       1.64482827e-21       5.00040744e-22       2.19374090e-21       9.70830906e-22
710.00       1.63841355e-21       4.78379538e-22       1.63841355e-21       4.78379538e-22       2.18709395e-21       9.22737818e-22
720.00       1.63181949e-21       4.58690855e-22       1.63181949e-21       4.58690855e-22       2.17887394e-21       8.78911501e-22
730.00       1.62520677e-21       4.41216965e-22       1.62520677e-21       4.41216965e-22       2.16941977e-21       8.39925819e-22
740.00       1.61817302e-21       4.25443606e-22       1.61817302e-21       4.25443606e-22       2.15837090e-21       8.04524311e-22
750.00       1.61070028e-21       4.10811366e-22       1.61070028e-21       4.10811366e-22       2.14604850e-21       7.71667876e-22
760.00       1.60329619e-21       3.97310386e-22       1.60329619e-21       3.97310386e-22       2.13341803e-21       7.41464115e-22
770.00       1.59644465e-21       3.85047720e-22       1.59644465e-21       3.85047720e-22       2.12137926e-21       7.14137211e-22
780.00       1.59019257e-21       3.74526471e-22       1.59019257e-21       3.74526471e-22       2.10987592e-21       6.90643624e-22
790.00       1.58473066e-21       3.66969874e-22       1.58473066e-21       3.66969874e-22       2.09896005e-21       6.73205928e-22
800.00       1.58267691e-21       3.59007405e-22       1.58267691e-21       3.59007405e-22       2.09449856e-21       6.56388159e-22
