% Al_d130nm_h30nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -5.82805304e-22       1.72776618e-21      -5.82805304e-22       1.72776618e-21       5.23008678e-22       1.97402852e-22
410.00      -5.94182159e-22       1.83591557e-21      -5.94182159e-22       1.83591557e-21       5.37263963e-22       1.93839836e-22
420.00      -6.00952367e-22       1.95094310e-21      -6.00952367e-22       1.95094310e-21       5.50424960e-22       1.89721404e-22
430.00      -6.02060715e-22       2.07303953e-21      -6.02060715e-22       2.07303953e-21       5.62514152e-22       1.85176057e-22
440.00      -5.96525152e-22       2.20198959e-21      -5.96525152e-22       2.20198959e-21       5.73598090e-22       1.80337531e-22
450.00      -5.83113936e-22       2.33691967e-21      -5.83113936e-22       2.33691967e-21       5.83725217e-22       1.75357824e-22
460.00      -5.60292720e-22       2.47789088e-21      -5.60292720e-22       2.47789088e-21       5.92939842e-22       1.70257795e-22
470.00      -5.27146648e-22       2.62466804e-21      -5.27146648e-22       2.62466804e-21       6.01336586e-22       1.65089064e-22
480.00      -4.82613944e-22       2.77701716e-21      -4.82613944e-22       2.77701716e-21       6.09008436e-22       1.59863505e-22
490.00      -4.25385291e-22       2.93399784e-21      -4.25385291e-22       2.93399784e-21       6.16011438e-22       1.54645612e-22
500.00      -3.53620974e-22       3.09431382e-21      -3.53620974e-22       3.09431382e-21       6.22374531e-22       1.49456441e-22
510.00      -2.65404568e-22       3.25619519e-21      -2.65404568e-22       3.25619519e-21       6.28122392e-22       1.44350076e-22
520.00      -1.59013790e-22       3.41724935e-21      -1.59013790e-22       3.41724935e-21       6.33274411e-22       1.39335728e-22
530.00      -3.36937849e-23       3.57518625e-21      -3.36937849e-23       3.57518625e-21       6.37911241e-22       1.34449026e-22
540.00       1.10982142e-22       3.72697030e-21       1.10982142e-22       3.72697030e-21       6.42058587e-22       1.29687241e-22
550.00       2.74931243e-22       3.86916525e-21       2.74931243e-22       3.86916525e-21       6.45788896e-22       1.25090153e-22
560.00       4.57059902e-22       3.99824116e-21       4.57059902e-22       3.99824116e-21       6.49120956e-22       1.20664210e-22
570.00       6.55585463e-22       4.11074221e-21       6.55585463e-22       4.11074221e-21       6.52117380e-22       1.16424071e-22
580.00       8.68813891e-22       4.20386147e-21       8.68813891e-22       4.20386147e-21       6.54785606e-22       1.12349098e-22
590.00       1.09360556e-21       4.27492654e-21       1.09360556e-21       4.27492654e-21       6.57168579e-22       1.08452333e-22
600.00       1.32604639e-21       4.32193504e-21       1.32604639e-21       4.32193504e-21       6.59294713e-22       1.04723961e-22
610.00       1.56225310e-21       4.34363295e-21       1.56225310e-21       4.34363295e-21       6.61183258e-22       1.01167546e-22
620.00       1.79767126e-21       4.33986979e-21       1.79767126e-21       4.33986979e-21       6.62865392e-22       9.77827488e-23
630.00       2.02797596e-21       4.31085981e-21       2.02797596e-21       4.31085981e-21       6.64352669e-22       9.45755294e-23
640.00       2.24958360e-21       4.25741859e-21       2.24958360e-21       4.25741859e-21       6.65648862e-22       9.15433386e-23
650.00       2.45807682e-21       4.18417474e-21       2.45807682e-21       4.18417474e-21       6.66819601e-22       8.86810161e-23
660.00       2.65174694e-21       4.09442941e-21       2.65174694e-21       4.09442941e-21       6.67898195e-22       8.59749626e-23
670.00       2.82904594e-21       3.99053469e-21       2.82904594e-21       3.99053469e-21       6.68862271e-22       8.34061227e-23
680.00       2.98884531e-21       3.87525395e-21       2.98884531e-21       3.87525395e-21       6.69713821e-22       8.09793354e-23
690.00       3.13034124e-21       3.75150709e-21       3.13034124e-21       3.75150709e-21       6.70479981e-22       7.87055018e-23
700.00       3.25564033e-21       3.62119430e-21       3.25564033e-21       3.62119430e-21       6.71128943e-22       7.65237735e-23
710.00       3.36429294e-21       3.48624580e-21       3.36429294e-21       3.48624580e-21       6.71665347e-22       7.44434744e-23
720.00       3.45459469e-21       3.35245597e-21       3.45459469e-21       3.35245597e-21       6.72172809e-22       7.25451593e-23
730.00       3.52580338e-21       3.22438845e-21       3.52580338e-21       3.22438845e-21       6.72693442e-22       7.08832222e-23
740.00       3.58040177e-21       3.09901954e-21       3.58040177e-21       3.09901954e-21       6.73118105e-22       6.94077385e-23
750.00       3.62200426e-21       2.97552877e-21       3.62200426e-21       2.97552877e-21       6.73437480e-22       6.80482162e-23
760.00       3.65329036e-21       2.85797504e-21       3.65329036e-21       2.85797504e-21       6.73721289e-22       6.67816304e-23
770.00       3.67689104e-21       2.74924788e-21       3.67689104e-21       2.74924788e-21       6.74054566e-22       6.56282604e-23
780.00       3.69125708e-21       2.65319947e-21       3.69125708e-21       2.65319947e-21       6.74500604e-22       6.46861145e-23
790.00       3.69247081e-21       2.57702705e-21       3.69247081e-21       2.57702705e-21       6.75141117e-22       6.41836226e-23
800.00       3.71093956e-21       2.51621999e-21       3.71093956e-21       2.51621999e-21       6.76293632e-22       6.34063302e-23
