% Al_d30nm_h60nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       1.48792943e-22       2.64519347e-23       1.48792943e-22       2.64519347e-23      -2.76471869e-22       8.08600085e-22
410.00       1.46409795e-22       2.41630940e-23       1.46409795e-22       2.41630940e-23      -1.72469835e-22       9.18622047e-22
420.00       1.44211205e-22       2.21844807e-23       1.44211205e-22       2.21844807e-23      -2.81050107e-23       9.98697051e-22
430.00       1.42172046e-22       2.04621924e-23       1.42172046e-22       2.04621924e-23       1.40398119e-22       1.02914232e-21
440.00       1.40301326e-22       1.89684183e-23       1.40301326e-22       1.89684183e-23       3.05905117e-22       1.00356594e-21
450.00       1.38585460e-22       1.76739874e-23       1.38585460e-22       1.76739874e-23       4.43930279e-22       9.33021295e-22
460.00       1.36997470e-22       1.65471052e-23       1.36997470e-22       1.65471052e-23       5.43512225e-22       8.37897661e-22
470.00       1.35533169e-22       1.55515080e-23       1.35533169e-22       1.55515080e-23       6.06649154e-22       7.37005867e-22
480.00       1.34190312e-22       1.46535656e-23       1.34190312e-22       1.46535656e-23       6.41490375e-22       6.41993526e-22
490.00       1.32950256e-22       1.38393687e-23       1.32950256e-22       1.38393687e-23       6.56428727e-22       5.57586741e-22
500.00       1.31796251e-22       1.31006055e-23       1.31796251e-22       1.31006055e-23       6.58127231e-22       4.85042810e-22
510.00       1.30737761e-22       1.24375943e-23       1.30737761e-22       1.24375943e-23       6.51521899e-22       4.23775316e-22
520.00       1.29723307e-22       1.18354413e-23       1.29723307e-22       1.18354413e-23       6.39822133e-22       3.72101732e-22
530.00       1.28774589e-22       1.12871214e-23       1.28774589e-22       1.12871214e-23       6.25495847e-22       3.28737899e-22
540.00       1.27887564e-22       1.07850019e-23       1.27887564e-22       1.07850019e-23       6.09987707e-22       2.92327159e-22
550.00       1.27055525e-22       1.03304447e-23       1.27055525e-22       1.03304447e-23       5.94192647e-22       2.61741271e-22
560.00       1.26273671e-22       9.91791516e-24       1.26273671e-22       9.91791516e-24       5.78649062e-22       2.35976004e-22
570.00       1.25537637e-22       9.54227077e-24       1.25537637e-22       9.54227077e-24       5.63650133e-22       2.14150263e-22
580.00       1.24838631e-22       9.20039164e-24       1.24838631e-22       9.20039164e-24       5.49403348e-22       1.95497146e-22
590.00       1.24181056e-22       8.88607379e-24       1.24181056e-22       8.88607379e-24       5.35934687e-22       1.79445597e-22
600.00       1.23557521e-22       8.59815630e-24       1.23557521e-22       8.59815630e-24       5.23283212e-22       1.65582437e-22
610.00       1.22973637e-22       8.33674734e-24       1.22973637e-22       8.33674734e-24       5.11494929e-22       1.53603040e-22
620.00       1.22419229e-22       8.09940330e-24       1.22419229e-22       8.09940330e-24       5.00458900e-22       1.43164286e-22
630.00       1.21892729e-22       7.88511322e-24       1.21892729e-22       7.88511322e-24       4.90060817e-22       1.34048748e-22
640.00       1.21390276e-22       7.69468991e-24       1.21390276e-22       7.69468991e-24       4.80338168e-22       1.26111583e-22
650.00       1.20916747e-22       7.52316419e-24       1.20916747e-22       7.52316419e-24       4.71313171e-22       1.19185559e-22
660.00       1.20474003e-22       7.36843438e-24       1.20474003e-22       7.36843438e-24       4.62975863e-22       1.13105382e-22
670.00       1.20056553e-22       7.22893078e-24       1.20056553e-22       7.22893078e-24       4.55237385e-22       1.07721566e-22
680.00       1.19661694e-22       7.10233390e-24       1.19661694e-22       7.10233390e-24       4.48020487e-22       1.02978034e-22
690.00       1.19292545e-22       6.99792956e-24       1.19292545e-22       6.99792956e-24       4.41304761e-22       9.88383560e-23
700.00       1.18925905e-22       6.89534999e-24       1.18925905e-22       6.89534999e-24       4.34849975e-22       9.49818343e-23
710.00       1.18574394e-22       6.80090151e-24       1.18574394e-22       6.80090151e-24       4.28776212e-22       9.14933238e-23
720.00       1.18246498e-22       6.73074032e-24       1.18246498e-22       6.73074032e-24       4.23097170e-22       8.85641017e-23
730.00       1.17955615e-22       6.70042602e-24       1.17955615e-22       6.70042602e-24       4.17868299e-22       8.63813641e-23
740.00       1.17672556e-22       6.69954044e-24       1.17672556e-22       6.69954044e-24       4.12814831e-22       8.46974301e-23
750.00       1.17382555e-22       6.71232503e-24       1.17382555e-22       6.71232503e-24       4.07825698e-22       8.32217375e-23
760.00       1.17108438e-22       6.73327512e-24       1.17108438e-22       6.73327512e-24       4.03143586e-22       8.19795868e-23
770.00       1.16866410e-22       6.76451973e-24       1.16866410e-22       6.76451973e-24       3.98956621e-22       8.10174439e-23
780.00       1.16678402e-22       6.83226409e-24       1.16678402e-22       6.83226409e-24       3.95278685e-22       8.06690458e-23
790.00       1.16546210e-22       6.99134525e-24       1.16546210e-22       6.99134525e-24       3.92118767e-22       8.15735476e-23
800.00       1.16559776e-22       7.07369882e-24       1.16559776e-22       7.07369882e-24       3.90825191e-22       8.20843017e-23
